"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Mar 2014 - Mar 2014"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BLACKTIP 1-44",40625,08," ",19043,31508,0,0
"BLACKTIP 1-48",40991,08," ",1014,1713,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",5448,8221,0,0
"BLACKTIP STATE 42",44861,08," ",9974,18279,0,0
"BLACKTIP UNIVERSITY 19-26",42108,08," ",8397,9728,0,0
"BLUE JACKET ""62""",41822,08," ",115,646,0,0
"BLUE JACKET '73'",44763,08," ",2881,7084,0,0
"BOB COUCH 3-10",41583,08," ",687,563,0,0
"BOBCAT 34-175",43852,08," ",7654,19775,0,0
"BODACIOUS C7-19",45253,08," ",6153,14001,0,0
"BOLD BLAKE STATE 57-T2-2",271805,08," 1H",0,0,43000,2976
"BOLD JOHNSON 56-T1-26",270251,08," 1H",0,0,52729,2779
"BOLD JOHNSON 56-T1-30",270567,08," 1H",0,0,58598,4420
"BOLD JOHNSON 56-T1-34",271718,08," 1H",0,0,63598,3823
"BOLD JOHNSON 56-T1-36",271703,08," 1H",0,0,34513,2190
"BOLD JOHNSON 56-T1-36",275462,08," 2H",0,0,6512,1280
"BOLD JOHNSON 56-T1-42",271675,08," 1H",0,0,30800,7077
"BOUCHER 2",45470,08," ",868,6122,0,0
"BP 34-211",40619,08," ",5336,7087,0,0
"BRADY 56-1",44568,08," ",3228,32153,0,0
"BRAMBLETT 1-28 WRD",43462,08," ",12936,27830,0,0
"BRAMBLETT 34-216",41517,08," ",1225,8077,0,0
BRINE,45438,08," ",0,0,0,0
"BRUNSON ""22""",42146,08," ",919,916,0,0
"BRUNSON 48",46539,08," ",2143,2183,0,0
"BUCKIN CHUTE 33-61",42563,08," ",908,1096,0,0
"BUCKIN CHUTE UNIT 33-61",45246,08," ",2083,8518,0,0
"BUNIN 4",285691,08," 2H",0,0,80119,23072
"BUNIN 4",45742,08," ",0,0,0,0
"BURRELL STATE 34-143 UNIT",44806,08," ",13074,15470,0,0
"BYRD 34-170 UNIT",42475,08," ",8217,11880,0,0
"C.G. LUDEMAN 'B'",45241,08," ",2656,643,0,0
"C.H. KNIGHT",45862,08," ",530,599,0,0
"CALAMITY JANE WEST",39285,08," ",0,0,0,0
"CAMP STATE 56-T2-8",273044,08," 1H",0,0,101337,7043
"CARDINAL 4",47457,08," ",3356,30728,0,0
"CBR 10",45715,08," ",0,0,0,0
"CBR 18",285706,08," 3H",0,0,30355,7424
"CBR 18",45714,08," ",7424,22565,0,0
"CBR 44",45720,08," ",13474,34553,0,0
"CHAPARRAL 89",46443,08," ",41706,108286,0,0
"CHATTERFROG 151",41557,08," ",1360,1547,0,0
"CHEVRON 34-157",40151,08," ",1008,1273,0,0
"CHEVRON 34-179",39755,08," ",1500,2885,0,0
"CHEVRON 34-181",39830,08," ",892,2738,0,0
"CHEVY 17",39369,08," ",498,79,0,0
"CHEYENNE DRAW 19",45762,08," ",5109,0,0,0
"CHUPACABRA 51 STATE UNIT",44784,08," ",4494,5897,0,0
"CLEVELAND STATE 57-23",45630,08," ",0,0,0,0
COLLIER,42195,08," ",222,120,0,0
COLLINS,44205,08," ",3532,3265,0,0
"COLONEL DRAKE 24",41295,08," ",1002,8414,0,0
"COLT 34-212",40262,08," ",6297,10552,0,0
"COLT 4-24",268753,08," 1H",0,0,10728,1112
"COLUMBINE 34-167",43775,08," ",4001,13371,0,0
"COOPERSMITH 34-139",41817,08," ",1846,2104,0,0
"COPE,R.L.",42695,08," ",173,593,0,0
"COTTONMOUTH 58-47",273043,08," 1",0,0,0,0
"COVINGTON 34-224",42442,08," ",12203,38968,0,0
"CROCKETT 1-26 WRD",41052,08," ",12073,27595,0,0
"CROCKETT 1-27 WRD UNIT",44188,08," ",11454,29033,0,0
"CROCKETT 1-29 WRD UNIT",41763,08," ",10093,15603,0,0
"CROCKETT 1-35 UNIT",42104,08," ",4080,3828,0,0
"CROCKETT 1-35 UNIT 2",42474,08," ",6759,11355,0,0
"CROCKETT 1-37 WRD",42140,08," ",16091,27763,0,0
"DAVIS '33-20'",39239,08," ",3567,477,0,0
"DAVIS 33-19",39540,08," ",2483,528,0,0
"DAVIS 34-169 B UNIT",42521,08," ",3653,8369,0,0
"DAVIS 34-169 UNIT 1",42084,08," ",1525,1557,0,0
"DAYTONA 14",41914,08," ",1540,3396,0,0
"DELA STATE 58-T2-48",267104,08," 1H",0,0,29355,1260
"DIAMOND BACK 17",45611,08," ",223,43477,0,0
"DONALDSON 4-54",270250,08," 1H",0,0,0,0
"DOROTHY WHITE 82-TTT-B33 WF",45001,08," ",19797,62033,0,0
"DRAINAGE 34-136",43582,08," ",14266,17262,0,0
"DRAKESTER 209",283980,08," 2H",0,0,4189,883
"DRAKESTER 209",284193,08," 1H",0,0,2513,771
"DRAKESTER 209",42086,08," ",0,0,0,0
"DUNAGAN RANCH",41306,08," ",0,0,0,0
"EARNHARDT 3",43189,08," ",0,0,0,0
"EAST VERMEJO 33-66",41507,08," ",7760,13857,0,0
"EFFIE PONDER EST. 33-18",38719,08," ",5230,6322,0,0
"EGGERS 4-31",271715,08," 3H",0,0,6357,1136
EGL,44843,08," ",3813,3624,0,0
"EIGHTEENMILE 56-18",283294,08," 1H",0,0,50530,10137
"EIGHTEENMILE 56-18",44792,08," ",0,0,0,0
"EMMONS 6-21",40959,08," ",0,0,0,0
"ESSMAN C9-20",270566,08," 1H",0,0,0,0
"EVELYN BAUER UNIT",43630,08," ",4718,5601,0,0
"EXTINCTION 57-T1-32",271198,08," 1H",0,0,47786,2812
"FELLERS STATE UNIT",45199,08," ",8164,10872,0,0
"FIELDER STATE 2-10",41866,08," ",1316,4509,0,0
"FIELDS 33-25",39205,08," ",970,928,0,0
"FIELDS 33-27",39128,08," ",2547,2072,0,0
"FINLEY 1-11 WRD",42335,08," ",6325,10731,0,0
"FIREBIRD 52",283699,08," 1",0,0,10898,458
"FIREBIRD 52",45310,08," ",0,0,0,0
"FLATHEAD 2-15",282997,08," 4H",0,0,32342,4655
"FLATHEAD 2-15",44814,08," ",3454,17573,0,0
"FLINTLOCK 34-144",43012,08," ",15745,19138,0,0
"FOLK 4-34",270389,08," 1H",0,0,9890,1445
"FOWLER 34-193",40254,08," ",5787,5445,0,0
"GALAPAGOS 53-2-45",42446,08," ",1351,7354,0,0
"GELTEMEYER 21",46809,08," ",1136,4649,0,0
"GELTEMEYER 61",266022,08," 1",0,0,1325,115
"GEREN 34-129 UNIT",42523,08," ",4410,6347,0,0
"GILLHAM 1-5 WRD",42383,08," ",11090,19089,0,0
"GORDON STATE 24",42603,08," ",2276,2264,0,0
"GRACE CARTER 56",284024,08," 2H",0,0,4108,501
"GRACE CARTER 56",42576,08," ",0,0,0,0
"GRAHAM 19 STATE UNIT",42826,08," ",15635,9773,0,0
"GREENBLATT 71 WRD",43217,08," ",4478,18489,0,0
"H.B. MORRISON 'B'",44277,08," ",4077,4313,0,0
"HARRISON 29-25",45378,08," ",13424,17176,0,0
"HARRISON 29-26",45562,08," ",15867,26132,0,0
"HARRISON RANCH 56",270487,08," 1002H",0,0,87848,3931
"HARRISON STATE 14",44646,08," ",0,0,0,0
"HARRISON STATE C20",284716,08," 1401",0,0,2674,627
"HARRISON STATE C20",45734,08," ",0,0,0,0
"HEAGNEY 4-48",270391,08," 1H",0,0,8080,800
"HELLBENDER STATE 150",42771,08," ",4672,6049,0,0
"HEXAD 34-180",41026,08," ",1256,1340,0,0
"HILL 34-171 UNIT",42519,08," ",46154,71015,0,0
"HONEY BADGER 54-T4-34",270063,08," 1H",0,0,23180,403
"HOOTON ETAL_STATE 57-T3-22",270685,08," 1",0,0,41953,772
"HOWARD 33-22",38658,08," ",3639,5244,0,0
"HOWARD, BERNICE",30307,08," ",152,0,0,0
"HUBBARD ENTERPRISES 57-T1-32",273718,08," 1H",0,0,93992,8769
"HUGHES B",43889,08," ",705,2708,0,0
"HUMANE SOCIETY 34-187",41560,08," ",1121,1844,0,0
"HUMANE SOCIETY 34-198 WRD",42026,08," ",2118,6477,0,0
"HUMANE SOCIETY 34-199 WRD",42158,08," ",182,591,0,0
INTERSTATE,39572,08," ",171,125,0,0
"INTIMIDATION 33-63",42310,08," ",7398,14462,0,0
"J.V. WILSON 146",43361,08," ",17484,25690,0,0
"JAMES 02",284703,08," 1404",0,0,0,0
"JAMES 02-14",44082,08," ",0,0,0,0
"JAMES WEST 1-41",41522,08," ",382,768,0,0
"JANE M. GRAVES UNIT",42955,08," ",2787,4409,0,0
"JIM ED",45670,08," ",587,0,0,0
"JITTERBUG 161",40769,08," ",3021,3943,0,0
"JOHNSON 1-76",44777,08," ",10265,28887,0,0
"JOHNSON 1-86",43876,08," ",9413,29700,0,0
"JOHNSON 1-87 LOV",44657,08," ",6039,35738,0,0
"JOHNSON 1-88 LOV",45637,08," ",2418,9853,0,0
"JOHNSON 33-21",39485,08," ",1188,2285,0,0
"JOHNSON RANCH 1-49",40751,08," ",18748,34556,0,0
"JUDY CLARK STATE C19-16",45156,08," ",1404,4874,0,0
"KHC '33-26'",39289,08," ",7035,4914,0,0
"KHC 33-24",38618,08," ",3723,1487,0,0
"KIMBELL 34-194",40654,08," ",532,827,0,0
"KNIGHT 4-51",271644,08," 1H",0,0,48177,3135
"KW STATE",39341,08," ",1469,4016,0,0
"LANGLEY 2-36",45223,08," ",5301,25347,0,0
LASATER,44833,08," ",18751,18466,0,0
LAYDEN,46026,08," ",20708,14899,0,0
"LEE -128-",28269,08," ",6,0,0,0
"LEE 34-154",41585,08," ",784,870,0,0
LEGEAR,43839,08," ",769,761,0,0
"LH MEEKER C21",284196,08," 1501H",0,0,91086,17651
"LH MEEKER C21",45137,08," ",0,0,0,0
"LH MEEKER C21",47154,08," ",0,0,0,0
"LINDLEY 55-2-32 LOV",43890,08," ",3032,13589,0,0
"LIVINGSTON 2-12",45136,08," ",4398,12060,0,0
"LOBO 34-147",43256,08," ",11184,21529,0,0
"LOWE ROYALTY PARTNERS 56-T2-20",45052,08," ",11697,32868,0,0
"MACDONALD 71 WRD UNIT 1H",44136,08," ",5485,7695,0,0
"MAGIC MAN 33-64 WRD",42019,08," ",17629,34936,0,0
"MAKO STATE 2-32",41569,08," ",362,26,0,0
"MAKO STATE 3-6",41426,08," ",11992,64796,0,0
"MAKO STATE 54-4-10",41776,08," ",728,1313,0,0
"MARMOT 55-14 UNIT",45124,08," ",8963,58742,0,0
"MARTINSVILLE 120",44686,08," ",5588,3287,0,0
"MASONIC 72 WRD",45099,08," ",5420,9865,0,0
"MATADOR 6-33",45423,08," ",23020,34853,0,0
"MATTHES STATE",39360,08," ",33,64,0,0
"MCAFEE C17-21",274149,08," 1H",0,0,0,0
"MDJ C27-1",42760,08," ",3745,8060,0,0
"MEEKER 18",45327,08," ",508,18216,0,0
"MEEKER 56-T2-22",270731,08," 1H",0,0,78736,6254
"MEEKER UNIT 05",43783,08," ",634,6331,0,0
"MICHIGAN 21",283807,08," 1H",0,0,3744,535
"MICHIGAN 21",42909,08," ",0,0,0,0
MILLER,41993,08," ",1846,2138,0,0
"MILLER STATE 140",39389,08," ",966,1100,0,0
"MILLER STATE 152",39538,08," ",4626,3627,0,0
"MILLER STATE 30",39374,08," ",372,7,0,0
"MINNOW BUCKET SWD",40979,08," ",0,0,0,0
"MONROE 1-10",43653,08," ",11979,14879,0,0
"MONROE 1-10",46332,08," ",847,266,0,0
"MONROE 1-17 WRD",40817,08," ",5471,10230,0,0
"MONROE 1-6 WRD",42155,08," ",3437,7823,0,0
"MONROE 1-8",43705,08," ",1210,3178,0,0
"MONROE 1-8 WRD",42153,08," ",1068,801,0,0
"MONROE 33-60 WRD UNIT",44900,08," ",0,0,0,0
"MONROE 34-116 UNIT",43636,08," ",7675,41950,0,0
"MONROE 34-158",40721,08," ",0,0,0,0
"MONROE 34-158 UNIT",41452,08," ",16442,22523,0,0
"MONROE 34-172",40340,08," ",994,3083,0,0
"MONROE 34-178",40778,08," ",3410,5372,0,0
"MONROE 34-180",39877,08," ",2317,3807,0,0
"MONROE 34-188",40487,08," ",5374,10580,0,0
"MONROE 34-190",40728,08," ",4195,7510,0,0
"MONROE 34-195",42262,08," ",1158,3451,0,0
"MONROE 34-205",42118,08," ",481,4387,0,0
"MONROE 34-205 WRD",42426,08," ",376,6194,0,0
"MONROE 34-210",39975,08," ",28864,132246,0,0
"MONROE 34-215 WRD",42261,08," ",1538,5861,0,0
"MONROE 34-220",40322,08," ",6617,12154,0,0
"MONROE 34-220/211 UNIT",42520,08," ",221,220,0,0
"MONROE 34-221",40154,08," ",240,92,0,0
"MONROE 34-221 UNIT",42356,08," ",3057,4099,0,0
"MONROE 34-221 UNIT 2",42459,08," ",583,620,0,0
"MONROE 34-221/212 UNIT",42461,08," ",1219,1896,0,0
"MONROE 34-232",41783,08," ",0,0,0,0
"MONROE EAST STATE 1-4 WRD UNIT",42116,08," ",4441,7580,0,0
"MONROE GAS UNIT NO. 2",43872,08," ",102,304,0,0
"MONROE STATE 1-4 WRD",41150,08," ",2886,4994,0,0
"MONROE STATE-196-",50424,08," ",191,45,0,0
"MONROE WEST 1-17 WRD",41684,08," ",3755,10932,0,0
"MONROE WEST 1-6 WRD",42427,08," ",6638,9755,0,0
"MOONEY 34-222",40519,08," ",4529,4964,0,0
"MUDSLINGER 34-85",45503,08," ",1,0,0,0
"MURJO 34-223 UNIT 1",42462,08," ",12880,26098,0,0
"NARROWS 6-21",41098,08," ",742,644,0,0
NEWBURY,44408,08," ",883,6661,0,0
NOBLE,45166,08," ",12063,14995,0,0
"OATMAN C18-25",267806,08," 1H",0,0,0,0
"OATMAN C18-25",267821,08," 2H",0,0,0,0
"OATMAN C18-25",267945,08," 3H",0,0,0,0
"OATMAN C18-25",43617,08," ",844,5780,0,0
"OATMAN C18-26",268241,08," 1H",0,0,12704,1505
"OATMAN C18-27",266259,08," 1H",0,0,13134,816
"OATMAN C19-4A",268921,08," 2H",0,0,31794,1422
"OATMAN C19-4A",268988,08," 3H",0,0,20595,1632
"OATMAN C19-4A",270170,08," 4H",0,0,18886,1274
"OLD HICKORY STATE",45421,08," ",39662,76348,0,0
"OLSON 34-191",41506,08," ",4046,13217,0,0
"OLSON STATE 57-T2-6",268786,08," 1H",0,0,47895,2684
"OWENS 1-75 LOV UNIT",45388,08," ",9492,22982,0,0
"OXY FEE '24'",43516,08," ",64,0,0,0
"P C HILL STATE B 1-12",44515,08," ",41207,61402,0,0
"PATTERSON 1-34",41066,08," ",0,0,0,0
"PHANTOM-BURKHOLDER UNIT",44758,08," ",1920,2758,0,0
"PHOENIX STATE 10",42818,08," ",2139,3647,0,0
"PINE RIDGE 34-176",42674,08," ",8435,21639,0,0
"PIPES 34-115 UNIT",43401,08," ",4084,2675,0,0
"PITZER 8",42260,08," ",9013,9112,0,0
"PITZER-JOHNSON UNIT",43156,08," ",757,34,0,0
"POCONO 65",284074,08," 1H",0,0,7099,648
"POCONO 65",41886,08," ",0,0,0,0
"POGO MOSBACHER STATE 57-T2-4",271237,08," 1H",0,0,0,0
"POGO MOSBACHER STATE 57-T2-4",45548,08," ",7859,24656,0,0
"PRUETT, T.B. 24",42246,08," ",3927,5536,0,0
"PRUETT, T.B. ET AL GAS UNIT",41545,08," ",99,0,0,0
"PSL STATE",43598,08," ",0,0,0,0
PYTHIAN,45304,08," ",410,1967,0,0
"PYTHIAN 6",45993,08," ",332,2785,0,0
"RAINBOW STATE",205027,08," 1",0,0,206,0
"RAMSLAND 1-61 LOV",42141,08," ",4672,6197,0,0
"RAYBANK 1-44",41589,08," ",1159,2730,0,0
"RAYMORE 1-46 STATE UNIT 3",44054,08," ",1269,3337,0,0
"RAYMORE 1-46 UNIT",42568,08," ",2072,3980,0,0
"RAYMORE 1-46 UNIT 2",44055,08," ",10027,21077,0,0
"RAYMORE 57-T1-24",271713,08," 1H",0,0,57227,3840
"RED CLOUD",50432,08," ",193,179,0,0
"RED LODGE C20-11",283665,08," 2H",0,0,10359,2078
"RED LODGE C20-11",43615,08," ",0,0,0,0
"RED ROCK 6-6",45114,08," ",7205,13603,0,0
"REEF RUNNER STATE 162",43681,08," ",27518,38707,0,0
REGAN-MCELVAIN,43523,08," ",4431,10835,0,0
"RICHMOND 39",284030,08," 1H",0,0,7048,822
"RICHMOND 39",42482,08," ",0,0,0,0
"RICKY BOBBY 33-62 WRD UNIT",44876,08," ",10322,23005,0,0
"ROBIN 8",47118,08," ",18126,64797,0,0
"ROCA 34-159 UNIT",43860,08," ",6390,10075,0,0
"ROLWING 23",266657,08," 1H",0,0,13586,1361
"ROLWING 4-33",268222,08," 1H",0,0,1947,177
"ROLWING 4-33",270390,08," 2H",0,0,5130,10
"RUBY SOUTH UNIT 1-39",45019,08," ",12310,41751,0,0
"SEARLS 34-115",39431,08," ",999,1525,0,0
"SIGLER STATE 57-T2-22",45229,08," ",11007,37675,0,0
"SKINNER 34-116",42624,08," ",12369,5528,0,0
"SLACK BOX 54-2-28 LOV UNIT",44767,08," ",6200,24628,0,0
"SLO-POKE 149 HG",41748,08," ",45386,53696,0,0
"SLUICE BOX 4-2",41762,08," ",1214,18348,0,0
"SMITH STATE 4-42",45913,08," ",2,0,0,0
"SONOMA STATE 18",283874,08," 1",0,0,1030,69
"SONOMA STATE 18",44596,08," ",0,0,0,0
"SPURDOG 1-62 LOV",44818,08," ",13039,19496,0,0
"STATE APACHE 57",283592,08," 1101H",0,0,13579,2283
"STATE APACHE 57",44750,08," ",0,0,0,0
"STATE C19-15",42723,08," ",1297,2404,0,0
"STATE HANGING H RANCH 56-T3-8",275255,08," 1H",0,0,47895,11738
"STATE HARRISON RANCH 56",283304,08," 1404H",0,0,1048,919
"STATE HARRISON RANCH 56",283306,08," 1401H",0,0,86098,3444
"STATE HARRISON RANCH 56",283307,08," 1402H",0,0,3691,2078
"STATE HARRISON RANCH 56",283308,08," 1403H",0,0,4537,2786
"STATE HARRISON RANCH 56",283311,08," 1001H",0,0,60023,6257
"STATE HARRISON RANCH 56",283336,08," 1405H",0,0,11482,430
"STATE HARRISON RANCH 56",44356,08," ",0,0,0,0
"STATE OATMAN",284643,08," 4",0,0,1282,194
"STATE OATMAN",45354,08," ",519,302,0,0
"STATE PHILLIPS 56",283687,08," 301H",0,0,65518,12103
"STATE PHILLIPS 56",44744,08," ",0,0,0,0
"STATE RED SHINER",45765,08," ",0,0,0,0
"STATE T-REX 2610A-7",44704,08," ",3082,1632,0,0
STEPHENS,45194,08," ",3424,4388,0,0
"TADPOLLY 148",43663,08," ",1999,2338,0,0
"TALLADEGA 65",41147,08," ",3656,5142,0,0
"TEMPEST STATE 57-35",45023,08," ",8906,39734,0,0
"TERRY, I.W.",42696,08," ",163,419,0,0
"THORNTON TRUST 4-60",268078,08," 2H",0,0,5717,996
"THORNTON TRUST 4-60",42880,08," ",219,532,0,0
"THUNDER C20-13",45145,08," ",22789,65887,0,0
"TIPI CHAPMAN 34-163",44032,08," ",22587,44080,0,0
"TIPI-CHAPMAN 34-163",44748,08," ",0,0,0,0
"TISDALE UNIT 56-8",45233,08," ",5410,64363,0,0
"TRAUBE 1-11 WRD",42173,08," ",13625,23136,0,0
"TREES 13",43886,08," ",284,194,0,0
"TROTT 34-183",47284,08," ",5921,32981,0,0
"TUCKER 1-75 LOV",44927,08," ",7052,14018,0,0
"TYTEX L1",44435,08," ",195,483,0,0
"ULMER 4-61",271828,08," 1V",0,0,0,0
"UNDERWOOD 34-138 UNIT",42457,08," ",1469,1655,0,0
"UNIVERSITY 16-18 'A'",45022,08," ",560,739,0,0
"UNIVERSITY 16-18 'B'",45007,08," ",585,3620,0,0
"UNIVERSITY 18-40",42956,08," ",3645,3557,0,0
"UNIVERSITY 19 PW UNIT",42401,08," ",1136,1584,0,0
"UNIVERSITY 19-13",43520,08," ",2460,3660,0,0
"UNIVERSITY 19-15",44052,08," ",5777,10985,0,0
"UNIVERSITY 19-17",43275,08," ",2098,3061,0,0
"UNIVERSITY 19-17",44295,08," ",2064,2754,0,0
"UNIVERSITY 19-22",42423,08," ",2358,2985,0,0
"UNIVERSITY 19-25",43374,08," ",2155,2755,0,0
"UNIVERSITY 19-28",43469,08," ",2748,3298,0,0
"UNIVERSITY 19-29",42982,08," ",1133,263,0,0
"UNIVERSITY 19-5",40552,08," ",1914,1012,0,0
"UNIVERSITY 20 PW UNIT",44020,08," ",2656,3453,0,0
"UNIVERSITY 20-20",44605,08," ",1494,298,0,0
"UNIVERSITY 20-42",43029,08," ",60,364,0,0
"UNIVERSITY 20-7",44345,08," ",1602,1599,0,0
"UNIVERSITY 21-18 B",41429,08," ",737,720,0,0
"UNIVERSITY 23-18 'B'",44907,08," ",3029,3763,0,0
"UNIVERSITY 25-17",45000,08," ",1480,2728,0,0
"UNIVERSITY 28-21",44559,08," ",4206,4744,0,0
"UNIVERSITY 36-20",43417,08," ",1415,1704,0,0
"UNIVERSITY 4-21",44762,08," ",1316,1107,0,0
"UNIVERSITY 40-16",47358,08," ",0,0,0,0
"VERDE 34-153",41986,08," ",1955,2307,0,0
"VERMEJO ""A""",41544,08," ",5,0,0,0
"VICKERS '34-127'",39484,08," ",1619,278,0,0
"WAHOO ANGEL 1-33",41169,08," ",0,0,0,0
"WHEAT 1-59 LOV",44148,08," ",5094,10438,0,0
"WHEAT 1-59 LOV UNIT 2",45556,08," ",10440,26164,0,0
"WHEAT 1-60 LOV",44648,08," ",18652,49939,0,0
"WHEAT 1-77 LOV UNIT",44986,08," ",10141,34055,0,0
"WHEAT STATE 1-64 LOV",44458,08," ",7698,5845,0,0
"WHEAT TRUST 1-36",42464,08," ",10302,15600,0,0
"WHEAT TRUST 1-60 LOV",46743,08," ",12641,26489,0,0
"WHEAT TRUST 1-63 LOV",42375,08," ",3193,7267,0,0
"WHEAT TRUST 1-78 LOV UNIT 1",45390,08," ",0,0,0,0
"WHEAT TRUST 1-78 LOV UNIT 2",45047,08," ",0,0,0,0
"WHITLEY 34-231",42117,08," ",194,48235,0,0
"WIGGO 34-177",41553,08," ",14712,22214,0,0
"WILKESBORO 119",44467,08," ",7643,7658,0,0
"WILLIAMS 4-53",276433,08," 1H",0,0,0,0
"WILSON 34-159",42445,08," ",2972,3347,0,0
"WILSON CROSS 168",40323,08," ",12963,18347,0,0
"WILSON TRUST 126",39206,08," ",5496,6531,0,0
"WINCHESTER 34-142",44795,08," ",26853,50862,0,0
"WINCHESTER 57-10",283358,08," 1H",0,0,111112,16187
"WINCHESTER 57-10",45017,08," ",0,0,0,0
WOLF,083143,08," 1",0,0,1239,116
WORSHAM,39668,08," ",253,0,0,0
"WORSHAM '6-18'",39429,08," ",1024,6203,0,0
"WORSHAM '6-22'",39277,08," ",6660,8649,0,0
"YADON STATE A",42006,08," ",14968,27240,0,0
YUCCA,46527,08," ",3905,19803,0,0
"ZEMAN 3-16",41624,08," ",666,1776,0,0
"ZPZ 34-211 UNIT",42458,08," ",2587,1996,0,0
Total," "," "," ",1814975,3836460,2065906,231293
