"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Jun 2018 - Jun 2018"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"ASSAULT 6",49752,08," ",1260,79682,0,0
"ASTRO STATE 12",285902,08," 1H",0,0,8407,2231
"ASTRO STATE 12",48295,08," ",0,0,0,0
"AT LAND STATE 52-6",268277,08," 1H",0,0,0,0
"ATLANTA 73",284029,08," 2H",0,0,2287,169
"ATLANTA 73",42256,08," ",0,0,0,0
"ATLANTIS 59-10",46352,08," ",107,14312,0,0
"ATOMIC 55-1-7 UNIT",284504,08," 1H",0,0,37164,6030
"AUTOBAHN 34-117",44771,08," ",7787,7045,0,0
"AVALANCHE 29-40 UNIT",47807,08," ",9150,16630,0,0
"AVALANCHE 42-27",49931,08," ",11951,14884,0,0
"AVANT 29-40",45969,08," ",1401,3528,0,0
"AVARY 121",49505,08," ",3024,17862,0,0
"AYERS UNIT ""24""",41978,08," ",25292,45031,0,0
"BADLANDS 54-2-19",284474,08," 1H",0,0,34936,7072
"BADLANDS 54-2-19",48523,08," ",0,0,0,0
"BAGWELL C27-1",42447,08," ",1,2,0,0
"BAKU 56-2-41",282807,08," 1H",0,0,11215,2257
"BALBO EAST UNIT",47676,08," ",3146,10836,0,0
"BALBO SOUTHEAST UNIT",47666,08," ",2791,11807,0,0
"BALBO WEST UNIT",47518,08," ",2392,21652,0,0
"BALBO WEST-ELLIOT",50241,08," ",3753,37632,0,0
"BALBO-ADRIANNA WEST",50314,08," ",5546,37075,0,0
"BALMORHEA RANCH 49",46601,08," ",0,0,0,0
"BALMORHEA STATE",46324,08," ",985,1827,0,0
"BALMORHEA STATE A",49591,08," ",13678,17840,0,0
"BALMORHEA STATE B",49655,08," ",3791,6201,0,0
"BALMORHEA STATE C",49568,08," ",11163,19571,0,0
"BALMORHEA STATE E",49521,08," ",7662,16107,0,0
"BALMORHEA STATE F",49646,08," ",4754,7500,0,0
"BALMORHEA STATE G",50568,08," ",21166,35940,0,0
"BALMORHEA STATE H",50600,08," ",32092,55196,0,0
"BALMORHEA STATE I",50601,08," ",36341,60570,0,0
"BANNER 57-1-21",279043,08," 2H",0,0,65769,14097
"BANNER 57-1-21",279225,08," 1H",0,0,76023,7985
"BANSHEE 56-3-28 UNIT",283780,08," 1H",0,0,113191,24050
"BARBARA STATE",48280,08," ",2578,7566,0,0
"BARBEE 72-1",268076,08," 1H",0,0,10834,137
"BARNES, D. E. ESTATE",38700,08," ",10590,13387,0,0
"BARNETT 90-TTT-B01 WF",46909,08," ",22625,163545,0,0
"BARRACUDA 49",283806,08," 1",0,0,92,43
"BARRACUDA 49",44118,08," ",0,0,0,0
"BARRIERS 34-122 UNIT",45898,08," ",10935,9582,0,0
BARSTOW,39273,08," ",8,0,0,0
"BARSTOW 33-33",47288,08," ",2089,10991,0,0
"BARSTOW 33-34",47050,08," ",5974,12387,0,0
"BARSTOW A",49057,08," ",14690,55897,0,0
"BASILISK 56-3-43 UNIT",283895,08," 1H",0,0,0,0
"BATES 1-63 LOV UNIT",44469,08," ",3428,7426,0,0
"BATES 1-77 LOV UNIT",44788,08," ",1973,5664,0,0
"BAXTER SPRINGS 54-4-33",283394,08," 1H",0,0,0,0
"BAYER '13'",46894,08," ",783,102,0,0
"BEANS STATION 53-4-5",282883,08," 1H",0,0,83173,16080
"BEARCAT 28-29",48622,08," ",6932,9868,0,0
"BEAVER 57-1-16 UNIT",285019,08," 1H",0,0,0,0
"BEAVERHEAD STATE 2-24 UNIT",45549,08," ",3519,13035,0,0
"BECKER 6-29 UNIT A",47995,08," ",10217,27693,0,0
"BECKER 6-30 UNIT B",283132,08," 1H",0,0,85028,20745
"BECKHAM CALDWELL 5-43",268221,08," 1H",0,0,1775,402
"BELLTOWN 57-3-19",282811,08," 1H",0,0,0,0
"BENTON 3-12",44948,08," ",1631,22817,0,0
BENTZ,48403,08," ",4772,6694,0,0
"BERKLEY STATE EAST UNIT",46946,08," ",6654,14981,0,0
"BERKLEY STATE WEST UNIT",47669,08," ",5355,5616,0,0
"BERNARD STATE C-27 2-5 LOV UNIT",48786,08," ",73255,166896,0,0
"BETTS 54-4-20",280913,08," 1H",0,0,45185,7392
"BETTS 54-4-24",285101,08," 1H",0,0,20985,4353
"BETTS 54-4-24",48254,08," ",0,0,0,0
"BETTS 54-4-26 RVS",44643,08," ",28,3884,0,0
"BETTS UNIT 53-4-2",286693,08," 1H",0,0,0,0
"BETTS UNIT 53-4-2",48020,08," ",6969,28854,0,0
"BETTYE HANSARD STATE 45-3",272207,08," 2H",0,0,11092,572
"BIG BUCKS 29-10",47596,08," ",7136,8650,0,0
"BIG CYPRESS 56-2-13",282674,08," 1H",0,0,82801,19210
"BIG EASY 54-2-6 UNIT",48143,08," ",13668,29930,0,0
"BIG FUNDAMENTAL 4-52",286748,08," 1H",0,0,37969,6967
"BIG FUNDAMENTAL 4-52",49381,08," ",0,0,0,0
"BIG GIPPER STATE UNIT",48741,08," ",0,0,0,0
"BIG HORN 56-1-17",283583,08," 1H",0,0,0,0
"BIG HORN 56-1-19",283459,08," 1H",0,0,36373,9324
"BIG HORN 56-1-21",283901,08," 2H",0,0,0,0
"BIG HORN 56-1-29",283926,08," 1H",0,0,0,0
"BIG HORN 56-1-31",283894,08," 1H",0,0,0,0
"BIG HORN 56-1-45",283925,08," 1H",0,0,0,0
"BIG HORN 57-1-11",283674,08," 1H",0,0,0,0
"BIG HORN STATE 56-2-9 UNIT",279162,08," 2H",0,0,26242,3287
"BIG HORN STATE 56-2-9 UNIT",48326,08," ",20247,84715,0,0
"BIG HOUSE A 4 57-60",284397,08," 1H",0,0,103871,13172
"BIG HOUSE B 4 57-60",284405,08," 2H",0,0,95167,12480
"BIG HOUSE C",284026,08," 3H",0,0,17893,2334
"BIG PINEY 57-2-29",48487,08," ",0,0,0,0
"BIG PINEY 57-2-41",277111,08," 1H",0,0,39388,6573
"BIG SILVER 34-160",43631,08," ",5326,6383,0,0
"BIG SKY 55-16",283366,08," 1H",0,0,26207,5392
"BIG SKY STATE 55-16 UNIT",284709,08," 2H",0,0,84981,18518
"BIG TIMBER STATE 57-25 UNIT",283094,08," 1H",0,0,44855,6975
"BIG VALLEY 6-20",39164,08," ",419,18,0,0
"BIGFOOT 106105A-34",50661,08," ",8492,12441,0,0
"BIGFOOT 106105B-34",50607,08," ",21042,30826,0,0
"BIGFOOT C21-6 UNIT",283613,08," 1H",0,0,55924,4250
"BIGFOOT C21-6 UNIT",47726,08," ",0,0,0,0
"BIGHORN 1-31 WD",41730,08," ",0,0,0,0
"BIGHORN NORTH UNIT 1-31",283073,08," 1H",0,0,27033,2903
"BIGHORN SOUTH UNIT 1-31",48550,08," ",10099,72348,0,0
"BILLY BURT 90-TTT-B33 WF",47373,08," ",18420,60090,0,0
"BIRCH STATE UNIT 23-26",50742,08," ",56813,39369,0,0
"BIRDIE BELL 54-2-18 LOV",283914,08," 3H",0,0,0,0
"BIRDIE-BELL 54-2-18 LOV",47484,08," ",3995,13072,0,0
"BISMARCK 75-12 LOV",51201,08," ",0,0,0,0
BISON,48663,08," ",4604,15304,0,0
"BITTERROOT 54-1-18",280577,08," 2H",0,0,53094,4286
"BITTERROOT 54-1-18",47245,08," ",2813,7222,0,0
"BLACK POWDER 1-27",42881,08," ",3551,9649,0,0
"BLACK STONE 1-14 WRD UNIT",47442,08," ",2231,24724,0,0
"BLACK STONE 34-216",42043,08," ",550,1919,0,0
BLACKSTONE,49337,08," ",33339,56380,0,0
"BLACKSTONE WEST",49920,08," ",37572,65680,0,0
"BLACKTAIL 1-34 UNIT",283621,08," 1H",0,0,72673,10737
"BLACKTAIL 1-34 UNIT",48096,08," ",0,0,0,0
"BLACKTIP 1-21 WRD UNIT",41816,08," ",3095,4601,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",467,1844,0,0
"BLACKTIP 1-42 UNIT",46876,08," ",0,0,0,0
"BLACKTIP 1-43",40406,08," ",0,0,0,0
"BLACKTIP 1-44",40625,08," ",3072,5841,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",1191,3336,0,0
"BLACKTIP STATE 42",44861,08," ",4307,15465,0,0
"BLACKTIP STATE 43",46804,08," ",12845,36117,0,0
"BLACKTIP UNIVERSITY 19-26",42108,08," ",2087,2886,0,0
"BLACKTOP 21601 1",284473,08," 2H",0,0,16628,2252
"BLACKTOP 21601 1",284549,08," 1H",0,0,21975,4156
"BLACKTOP 21601 1",49209,08," ",0,0,0,0
"BLAZER UNIT 14",50590,08," ",3556,3493,0,0
"BLUE 34",49378,08," ",6680,8666,0,0
"BLUE CREST",46676,08," ",4799,8416,0,0
"BLUE DUCK 35",46087,08," ",794,1603,0,0
"BLUE JACKET ""62""",41822,08," ",45,0,0,0
"BLUE JACKET '73'",44763,08," ",267,490,0,0
"BLUE JACKET 73 A",49847,08," ",448,185,0,0
"BLUE JAY UNIT",47826,08," ",13448,46593,0,0
"BLUE LAKES 5556",283098,08," 1H",0,0,65663,8184
"BOBCAT 34-175",43852,08," ",3103,10434,0,0
"BOBCAT 55-1-28 UNIT",284363,08," 1H",0,0,0,0
"BOBCAT STATE UNIT 1718",285606,08," 3H",0,0,101851,15480
"BOBCAT STATE UNIT 1718",49818,08," ",0,0,0,0
"BOBCAT STATE UNIT 4702",47651,08," ",0,0,0,0
"BODACIOUS C7-19",45253,08," ",68,0,0,0
"BOHLANDER 33-95",279553,08," 1H",0,0,25047,4318
"BOLD BLAKE STATE 57-T2-2",271805,08," 1H",0,0,7016,404
"BOLD JOHNSON 56-T1-26",270251,08," 1H",0,0,17807,1686
"BOLD JOHNSON 56-T1-26",278368,08," 2H",0,0,13451,1364
"BOLD JOHNSON 56-T1-30",270567,08," 1H",0,0,21469,1307
"BOLD JOHNSON 56-T1-30",278426,08," 2H",0,0,17100,2834
"BOLD JOHNSON 56-T1-34",271718,08," 1H",0,0,21981,1389
"BOLD JOHNSON 56-T1-34",281995,08," 2H",0,0,12562,3525
"BOLD JOHNSON 56-T1-36",271703,08," 1H",0,0,13565,1737
"BOLD JOHNSON 56-T1-36",275462,08," 2H",0,0,25088,3287
"BOLD JOHNSON 56-T1-42",271675,08," 1H",0,0,7181,1245
"BOLD JOHNSON 56-T1-42",278250,08," 2H",0,0,16393,3871
"BONAFIDE 29-34",47390,08," ",1668,8692,0,0
"BOND UNIT 3-7",286734,08," 1H",0,0,0,0
"BOND UNIT 3-7",48190,08," ",6270,42201,0,0
"BONGO 76-43 LOV UNIT",49454,08," ",84909,133879,0,0
"BONNETHEAD 53-2-1 LOV UNIT A",47556,08," ",24391,33144,0,0
"BONNETHEAD 53-2-13 LOV UNIT",46807,08," ",49508,65517,0,0
"BONNETHEAD 53-2-13 LOV W UNIT",49471,08," ",55733,112780,0,0
"BONNETHEAD 53-2-21 LOV",47020,08," ",0,0,0,0
"BONNETHEAD 53-2-3 LOV",48903,08," ",22411,27410,0,0
"BOOTH FALLS 22-27",50730,08," ",3659,11178,0,0
BOREAS,49643,08," ",0,0,0,0
"BOREAS 79",47628,08," ",2525,6461,0,0
"BOUCHER 2",283904,08," 03H",0,0,56704,8823
"BOUCHER 2",45470,08," ",741,4696,0,0
"BOUCHER UNIT",49331,08," ",0,0,0,0
"BOULDER STATE 57-32",283071,08," 1H",0,0,25987,3357
"BOWFIN STATE 57-1-48 UNIT",284874,08," 1H",0,0,45942,9464
"BOXWOOD 55-1-12 UNIT",49052,08," ",0,0,0,0
"BOYD 11",49030,08," ",4741,9064,0,0
"BOYD 21",283820,08," 2H",0,0,0,0
"BOYD 21",283821,08," 4H",0,0,0,0
"BOYD 21",283822,08," 3H",0,0,36479,12322
"BOYD 21",48369,08," ",15053,22418,0,0
"BOYD 28-11",50185,08," ",15896,24063,0,0
"BOZ 55-2-6 UNIT",49181,08," ",11963,38976,0,0
"BRADY 56-1",44568,08," ",432,17963,0,0
"BRAMBLETT 1-28 WRD",43462,08," ",3939,8547,0,0
"BRAMBLETT 34-197 WRD",45514,08," ",2311,12647,0,0
"BRAMBLETT 34-216",41517,08," ",695,4572,0,0
"BRASS MONKEY STATE UNIT",49444,08," ",105016,322988,0,0
"BRAZOS 34-104",46152,08," ",272,910,0,0
BRECKENRIDGE,283650,08," L 06H",0,0,65859,8404
"BRIDAL VEIL STATE 4132-27 A",51165,08," ",0,0,0,0
"BRIDAL VEIL STATE 4132-27 B",51164,08," ",0,0,0,0
"BRIDAL VEIL STATE 4132-27 C",51166,08," ",0,0,0,0
"BRIDAL VEIL STATE 4132-27 D",51167,08," ",0,0,0,0
"BRIDGER 1-36",282996,08," 2H",0,0,10595,1754
"BRIDGER 1-36",283146,08," 1H",0,0,12092,2148
BRIGHAM,49744,08," ",0,0,0,0
"BRIGHAM FUENTE",282219,08," 4402HL",0,0,62087,10352
"BRIGHAM FUENTE",282389,08," 4401HU",0,0,72818,7341
BRINE,45438,08," ",0,0,0,0
"BRONZE 6-15",46458,08," ",3409,20868,0,0
BROOKS,45888,08," ",30239,45228,0,0
"BROWN STATE 56-T2-44",277117,08," 1H",0,0,13882,1381
"BROWN STATE 56-T3-2",46970,08," ",1195,6349,0,0
"BRUMLOW 46",45984,08," ",1107,1021,0,0
"BRUMLOW 48",45433,08," ",1409,1661,0,0
BRUNSON,48223,08," ",15235,27268,0,0
"BRUNSON ""22""",42146,08," ",0,0,0,0
"BRUNSON '22A'",46561,08," ",0,0,0,0
"BRUNSON '26-17'",46742,08," ",1538,2576,0,0
"BRUNSON 38",48158,08," ",2783,2987,0,0
"BRUNSON 47",48167,08," ",1283,2444,0,0
"BRUNSON 48",46539,08," ",803,615,0,0
"BRUNSON A",46821,08," ",5685,10343,0,0
"BRUNSON B",47287,08," ",0,0,0,0
"BRUNSON D",48019,08," ",60215,119197,0,0
"BRUNSON F",51087,08," ",25327,34904,0,0
"BRUNSON TRUST 16",46144,08," ",2141,2422,0,0
"BRYCE 54-2-24",48955,08," ",7438,12416,0,0
"BUCKEYE 55-1-28 UNIT",284415,08," 1H",0,0,0,0
"BUCKIN CHUTE 33-61",42563,08," ",1071,2943,0,0
"BUCKIN CHUTE UNIT 33-61",45246,08," ",2373,9249,0,0
"BUFFALO 55-5-39",276205,08," 1H",0,0,23945,630
"BULL RUN",285084,08," 401AH",0,0,28020,4228
"BULL RUN",285154,08," 501CH",0,0,10037,1630
"BULL RUN",285473,08," 403AH",0,0,93795,14901
"BULL RUN",285477,08," 407AH",0,0,38775,6619
"BULL RUN",285478,08," 405AH",0,0,42388,7404
"BULL RUN",285519,08," 408BH",0,0,41019,4284
"BULL RUN",285620,08," 404BH",0,0,34717,3842
"BULL RUN",285782,08," 406BH",0,0,40208,4597
"BULL RUN",285834,08," 402BH",0,0,85341,9184
"BULL RUN STATE 55-4-22 UNIT",283469,08," 1H",0,0,0,0
"BULLET 27-11",47319,08," ",6381,29104,0,0
"BULLET 75-18",47466,08," ",0,0,0,0
"BULLHEAD 55-1-22 UNIT A",47743,08," ",7337,20991,0,0
"BULLHEAD 55-1-34 UNIT B",279857,08," 1H",0,0,46205,11057
"BULLHEAD 55-2-3 UNIT",47515,08," ",3623,9727,0,0
"BULLHEAD 55-2-7 LOV",48809,08," ",22090,24900,0,0
"BULLHEAD STATE 55-1-44",47186,08," ",15555,18996,0,0
"BULLHEAD STATE 55-1-45 UNIT B",47636,08," ",7450,28008,0,0
"BUNIN 4",283732,08," 9H",0,0,24200,7415
"BUNIN 4",284685,08," ",0,0,0,0
"BUNIN 4",284686,08," ",0,0,0,0
"BUNIN 4",285585,08," 3H",0,0,26153,7523
"BUNIN 4",285646,08," 3SL",0,0,0,0
"BUNIN 4",285687,08," 4H",0,0,2696,742
"BUNIN 4",285691,08," 2H",0,0,2018,1084
"BUNIN 4",285711,08," 7H",0,0,5528,1036
"BUNIN 4",285712,08," 8H",0,0,12104,2588
"BUNIN 4",285903,08," 5H",0,0,1566,1133
"BUNIN 4",285905,08," 6H",0,0,8078,1652
"BUNIN 4",45742,08," ",0,0,0,0
BURNSIDE,285421,08," 402BH",0,0,0,1
BURNSIDE,285465,08," 401AH",0,0,975,213
"BUSCH UNIT C6-4",46996,08," ",2860,2685,0,0
"BUZZARD NORTH 6972",49177,08," ",31348,104621,0,0
"BUZZARD SOUTH 6972",49225,08," ",18068,59476,0,0
"BYERLEY 1-33",46812,08," ",8458,17791,0,0
"C.G. LUDEMAN 'B'",45241,08," ",1476,1935,0,0
"C.H. KNIGHT",45862,08," ",14402,28609,0,0
"C.J. LEE STATE 27",277514,08," 1H",0,0,0,0
"CABINET STATE 55-2 UNIT",47588,08," ",5845,22382,0,0
"CABRITO LTD STATE 62",283590,08," 1H",0,0,9729,1303
"CALAMITY JANE WEST",39285,08," ",379,1047,0,0
"CALIFORNIA CHROME 27",50674,08," ",0,0,0,0
"CALIFORNIA CHROME UNIT",284036,08," 5003HR",0,0,121473,12064
"CALLAHAN 54-2-17 UNIT",281886,08," 1H",0,0,38593,5093
"CAMP 29-31 UNIT",47275,08," ",4956,5969,0,0
"CAMP STATE 56-T2-8",273044,08," 1H",0,0,28451,1173
"CANTALOUPE MIPA UNIT",285649,08," 1H",0,0,65481,13730
"CANTALOUPE MIPA UNIT",49185,08," ",0,0,0,0
"CAPRITO 82",49937,08," ",17492,48324,0,0
"CAPRITO 83",49754,08," ",2804,6507,0,0
"CAPRITO 98",49223,08," ",14044,21140,0,0
"CAPRITO 99",48488,08," ",3241,4243,0,0
CAPROCK,46691,08," ",1566,2510,0,0
"CARDINAL 4",47457,08," ",1455,5672,0,0
"CARLSBAD 54-1-28 UNIT",49017,08," ",16807,37889,0,0
"CARPENTER STATE",49220,08," ",11679,31379,0,0
"CARPENTER STATE A",50216,08," ",12261,15528,0,0
"CARPENTER STATE B",50228,08," ",22368,25089,0,0
"CARR 34-125 UNIT",45824,08," ",2693,12648,0,0
"CASCADES 55-1-26 UNIT",283143,08," 1H",0,0,60397,14758
"CASPER 57-1-47",276563,08," 1H",0,0,15478,2438
"CASPER 57-2-11",48325,08," ",12691,55679,0,0
"CASTLE 57-27",283168,08," 1H",0,0,21528,1166
"CATCLAW UNIT 2-31",47631,08," ",3743,12507,0,0
"CATHEDRAL STATE 57-6 UNIT",283147,08," 2H",0,0,0,0
"CATHEDRAL STATE 57-6 UNIT",50242,08," ",2863,20915,0,0
"CATMAN 6263B-34",50514,08," ",20592,28449,0,0
"CATMAN 6263C-34",50883,08," ",30127,32330,0,0
"CATMAN 6263D-34",50537,08," ",25337,25286,0,0
"CATTLE KATE 20-18 UNIT",51178,08," ",24033,66371,0,0
"CBR 10",285718,08," 3H",0,0,2206,958
"CBR 10",285719,08," 4H",0,0,10450,1729
"CBR 10",45715,08," ",0,0,0,0
"CBR 12",285720,08," 3H",0,0,7137,1130
"CBR 12",285721,08," 4H",0,0,11284,1556
"CBR 12",45721,08," ",0,0,0,0
"CBR 14",285722,08," 2H",0,0,8059,1750
"CBR 14",285858,08," 4H",0,0,14177,2748
"CBR 14",46414,08," ",0,0,0,0
"CBR 16",285723,08," 7H",0,0,16292,2923
"CBR 16",285728,08," 2H",0,0,5099,1362
"CBR 16",48293,08," ",0,0,0,0
"CBR 18",285706,08," 3H",0,0,7230,1493
"CBR 18",286690,08," 5H",0,0,0,0
"CBR 18",45714,08," ",4924,18577,0,0
"CBR 2",285724,08," 2H",0,0,11965,1498
"CBR 2",285725,08," 4H",0,0,17081,2457
"CBR 2",46522,08," ",0,0,0,0
"CBR 22",283818,08," 22H",0,0,55790,10413
"CBR 22",283819,08," 21H",0,0,55877,9848
"CBR 22",283823,08," 23H",0,0,52610,9795
"CBR 22",284119,08," 17SL",0,0,49556,6761
"CBR 22",285763,08," 5H",0,0,4318,1282
"CBR 22",285849,08," 11H",0,0,19437,4009
"CBR 22",285853,08," 12H",0,0,19075,3970
"CBR 22",285857,08," 14H",0,0,19284,3727
"CBR 22",285893,08," 18H",0,0,22187,4039
"CBR 22",285900,08," 16H",0,0,19231,2791
"CBR 22",285936,08," 13H",0,0,30264,3346
"CBR 22",285944,08," 15H",0,0,19804,2799
"CBR 22",286300,08," 17H",0,0,22435,2971
"CBR 22",46406,08," ",3380,15321,0,0
"CBR 28",285899,08," 7H",0,0,19605,3788
"CBR 28",286282,08," 3H",0,0,9138,1794
"CBR 28",45735,08," ",0,0,0,0
"CBR 32",286283,08," 6H",0,0,11989,2400
"CBR 32",45789,08," ",1922,15115,0,0
"CBR 4",285904,08," 6H",0,0,22499,3367
"CBR 4",286180,08," 3H",0,0,14041,2123
"CBR 4",286673,08," 2H",0,0,0,0
"CBR 4",46560,08," ",5145,27973,0,0
"CBR 41-44D",285633,08," 4H",0,0,0,0
"CBR 44",45720,08," ",2086,5442,0,0
"CBR 44A",286507,08," 1H",0,0,0,0
"CBR 44A",45723,08," ",0,0,0,0
"CBR 6",286093,08," 1H",0,0,24069,4063
"CBR 6",286181,08," 2H",0,0,9946,2157
"CBR 6",286515,08," 3H",0,0,18205,2914
"CBR 6",46405,08," ",0,0,0,0
"CBR 6-7A",283580,08," 2H",0,0,81253,13294
"CBR 6-7B",283581,08," 3H",0,0,89995,15939
"CBR 6-7C",283572,08," 4H",0,0,94595,15536
"CBR 6-7D",283582,08," 5H",0,0,78146,12886
"CBR 6-7E",283574,08," 6H",0,0,180886,15609
"CBR 6-7F",283443,08," 7H",0,0,55567,8629
"CEDAR MOUNTAIN 54-4-15",282917,08," 1H",0,0,0,0
"CENTAUR STATE 57-2-18 UNIT",283035,08," 1H",0,0,0,0
"CERBERUS 56-3-43 UNIT",283670,08," 1H",0,0,0,0
"CESSNA 54-14-19",49749,08," ",13856,39024,0,0
"CHALK BLUFF 55-4-1",282303,08," 1H",0,0,0,187
"CHALLENGER STATE",49195,08," ",3470,5978,0,0
"CHAPARRAL 89",46443,08," ",6598,23959,0,0
"CHARGER STATE",49552,08," ",11197,17928,0,0
"CHATTERFROG 151",41557,08," ",779,66,0,0
CHECKERS,49161,08," ",0,0,0,0
"CHECKERS 14",284038,08," 1H",0,0,0,0
"CHECKERS 14",50324,08," ",22711,35523,0,0
"CHECKERS STATE UNIT 54-12-21",48354,08," ",27339,134059,0,0
"CHERRY PIE 57-T1-20",48610,08," ",2966,9462,0,0
"CHERRY STATE UNIT 29-28",50360,08," ",15730,13122,0,0
"CHEVRON 34-157",40151,08," ",35352,66087,0,0
"CHEVY 17",39369,08," ",1034,2761,0,0
"CHEVY BLAZER 56-T3-20X17",285017,08," W108H",0,0,132882,30021
"CHEVY BLAZER 56-T3-20X17",285086,08," W107H",0,0,143165,30360
"CHEYENNE 57-3-13",277704,08," 2H",0,0,61808,5846
"CHEYENNE 57-3-13",279227,08," 3H",0,0,22515,3299
"CHEYENNE 57-3-13",48203,08," ",4737,48331,0,0
"CHEYENNE 57-3-47",276516,08," 1H",0,0,0,0
"CHEYENNE DRAW 19",45762,08," ",776,1793,0,0
"CHIMERA STATE 56-3-7 UNIT",282806,08," 1H",0,0,70880,9685
"CHIMICHANGA 34-223 UNIT",50313,08," ",7924,16177,0,0
"CHINOOK 55-1-7 UNIT",284114,08," 1H",0,0,36313,6683
"CHIVO SWD",51300,08," ",0,0,0,0
"CHOLLA STATE 2-4",282761,08," 2H",0,0,0,0
"CHOLLA STATE 2-4",48443,08," ",9223,28744,0,0
"CHRISTIAN 2",285604,08," 1T",0,0,88494,10463
"CHRISTIAN 2",49158,08," ",0,0,0,0
"CHROME 33-39S",47114,08," ",7866,23173,0,0
"CHUPACABRA 1213-7",48888,08," ",6540,6728,0,0
"CHUPACABRA 51 STATE",45991,08," ",0,0,0,0
