"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Nov 2012 - Nov 2012"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"EVELYN BAUER UNIT",43630,08," ",4805,5308,0,0
"FIELDER STATE 2-10",41866,08," ",3492,8440,0,0
"FIELDS 33-25",39205,08," ",1258,2868,0,0
"FIELDS 33-27",39128,08," ",5396,8240,0,0
"FINLEY 1-11 WRD",42335,08," ",2206,3357,0,0
"FOWLER 34-193",40254,08," ",10599,22971,0,0
"GALAPAGOS 53-2-45",42446,08," ",3509,32103,0,0
"GELTEMEYER 4-21",271714,08," 1H",0,0,0,0
"GELTEMEYER 61",266022,08," 1",0,0,0,0
"GILLHAM 1-5 WRD",42383,08," ",25932,43391,0,0
"GORDON STATE 24",42603,08," ",1690,8457,0,0
"GRACE CARTER 56",284024,08," 2H",0,0,26297,1436
"GRACE CARTER 56",42576,08," ",0,0,0,0
"GRAHAM 19 STATE UNIT",42826,08," ",14105,21100,0,0
"GREENBLATT 71 WRD",43217,08," ",20716,63692,0,0
"HARRISON RANCH 56",270487,08," 1002H",0,0,36830,2358
"HELLBENDER STATE 150",42771,08," ",8641,9807,0,0
"HERRINGTON 55-T7-32",42841,08," ",0,0,0,0
"HEXAD 34-180",41026,08," ",1625,3188,0,0
"HILL 34-171 UNIT",42519,08," ",27538,42584,0,0
"HOWARD 33-22",38658,08," ",5809,5825,0,0
"HOWARD, BERNICE",30307,08," ",118,0,0,0
"HUGHES B",43889,08," ",330,3930,0,0
"HUMANE SOCIETY 34-187",41560,08," ",1112,2435,0,0
"HUMANE SOCIETY 34-198 WRD",42026,08," ",1393,5080,0,0
"HUMANE SOCIETY 34-199 WRD",42158,08," ",1299,4595,0,0
INTERSTATE,39572,08," ",159,545,0,0
"INTIMIDATION 33-63",42310,08," ",14602,33168,0,0
"J.V. WILSON 146",43361,08," ",17302,26731,0,0
"JAMES WEST 1-41",41522,08," ",2672,4469,0,0
"JANE M. GRAVES UNIT",42955,08," ",3864,4478,0,0
"JITTERBUG 161",40769,08," ",3537,3628,0,0
"JOHNSON 33-21",39485,08," ",2457,1398,0,0
"JOHNSON RANCH 1-49",40751,08," ",840,0,0,0
"KHC '33-26'",39289,08," ",11954,21007,0,0
"KHC 33-24",38618,08," ",4717,2165,0,0
"KIMBELL 34-194",40654,08," ",566,1872,0,0
"KW STATE",39341,08," ",0,327,0,0
"LEE -128-",28269,08," ",11,0,0,0
"LEE 34-154",41585,08," ",958,1264,0,0
LEGEAR,43839,08," ",1493,1025,0,0
"LOBO 34-147",43256,08," ",2883,5757,0,0
"MAGIC MAN 33-64 WRD",42019,08," ",125,1683,0,0
"MAKO STATE 2-32",41569,08," ",712,956,0,0
"MAKO STATE 3-6",41426,08," ",104,741,0,0
"MAKO STATE 54-4-10",41776,08," ",531,922,0,0
"MATTHES STATE",39360,08," ",313,827,0,0
"MEEKER 18",45327,08," ",1160,13517,0,0
"MICHIGAN 21",283807,08," 1H",0,0,5880,1068
"MICHIGAN 21",42909,08," ",0,0,0,0
MILLER,41993,08," ",1528,2110,0,0
"MILLER STATE 140",39389,08," ",1859,2973,0,0
"MILLER STATE 152",39538,08," ",192,16,0,0
"MILLER STATE 30",39374,08," ",612,1229,0,0
"MINNOW BUCKET SWD",40979,08," ",0,0,0,0
"MONROE 1-10",43653,08," ",67501,91839,0,0
"MONROE 1-17 WRD",40817,08," ",8579,17120,0,0
"MONROE 1-6 WRD",42155,08," ",5659,8621,0,0
"MONROE 1-8 WRD",42153,08," ",2807,2844,0,0
"MONROE 34-116 UNIT",43636,08," ",23481,25483,0,0
"MONROE 34-158",40721,08," ",9145,11832,0,0
"MONROE 34-158 UNIT",41452,08," ",3791,3401,0,0
"MONROE 34-172",40340,08," ",2166,4839,0,0
"MONROE 34-178",40778,08," ",2756,4334,0,0
"MONROE 34-180",39877,08," ",4,0,0,0
"MONROE 34-188",40487,08," ",649,1984,0,0
"MONROE 34-190",40728,08," ",3633,6445,0,0
"MONROE 34-195",42262,08," ",1523,4591,0,0
"MONROE 34-205",42118,08," ",594,7857,0,0
"MONROE 34-205 WRD",42426,08," ",424,5620,0,0
"MONROE 34-210",39975,08," ",1809,6647,0,0
"MONROE 34-215 WRD",42261,08," ",1639,7427,0,0
"MONROE 34-220",40322,08," ",15173,49124,0,0
"MONROE 34-220/211 UNIT",42520,08," ",0,0,0,0
"MONROE 34-221",40154,08," ",1552,4151,0,0
"MONROE 34-221 UNIT",42356,08," ",3120,4092,0,0
"MONROE 34-221 UNIT 2",42459,08," ",3906,6380,0,0
"MONROE 34-221/212 UNIT",42461,08," ",5639,9100,0,0
"MONROE 34-232",41783,08," ",56,678,0,0
"MONROE EAST STATE 1-4 WRD UNIT",42116,08," ",1988,11720,0,0
"MONROE GAS UNIT NO. 2",43872,08," ",181,0,0,0
"MONROE STATE 1-4 WRD",41150,08," ",3389,4585,0,0
"MONROE STATE-196-",50424,08," ",80,5,0,0
"MONROE WEST 1-17 WRD",41684,08," ",5287,9430,0,0
"MONROE WEST 1-6 WRD",42427,08," ",12084,18313,0,0
"MOONEY 34-222",40519,08," ",15010,24596,0,0
"MURJO 34-223 UNIT 1",42462,08," ",15844,46365,0,0
"NARROWS 6-21",41098,08," ",1367,1539,0,0
NEWBURY,44408,08," ",849,2449,0,0
"OATMAN C18-25",267806,08," 1H",0,0,0,0
"OATMAN C18-25",267821,08," 2H",0,0,0,0
"OATMAN C18-25",267945,08," 3H",0,0,0,0
"OATMAN C18-25",267946,08," 4H",0,0,0,0
"OATMAN C18-26",268241,08," 1H",0,0,0,0
"OATMAN C18-27",266259,08," 1H",0,0,0,0
"OATMAN C19-4A",268921,08," 2H",0,0,0,0
"OATMAN C19-4A",268988,08," 3H",0,0,0,0
"OATMAN C19-4A",270170,08," 4H",0,0,0,0
"OLSON 34-191",41506,08," ",6543,17463,0,0
"OLSON STATE 57-T2-6",268786,08," 1H",0,0,113159,8569
"OXY FEE '24'",43516,08," ",0,0,0,0
"PATTERSON 1-34",41066,08," ",0,0,0,0
"PHANTOM-BURKHOLDER UNIT",44758,08," ",2647,3782,0,0
"PHOENIX STATE 10",42818,08," ",9761,30093,0,0
"PINE RIDGE 34-176",42674,08," ",30054,79275,0,0
"PITZER 8",42260,08," ",12131,10672,0,0
"PITZER-JOHNSON UNIT",43156,08," ",6661,7052,0,0
"POCONO 65",284074,08," 1H",0,0,2255,689
"POCONO 65",41886,08," ",0,0,0,0
"PRUETT, T.B. 24",42246,08," ",6349,6518,0,0
"PRUETT, T.B. ET AL GAS UNIT",41545,08," ",210,91,0,0
PYTHIAN,45304,08," ",683,2123,0,0
"RAINBOW STATE",205027,08," 1",0,0,99,0
"RAMSLAND 1-61 LOV",42141,08," ",5550,10160,0,0
"RAYBANK 1-44",41589,08," ",768,1352,0,0
"RED CLOUD",50432,08," ",314,35,0,0
REGAN-MCELVAIN,43523,08," ",2699,0,0,0
"RICHMOND 39",284030,08," 1H",0,0,20957,1140
"RICHMOND 39",42482,08," ",0,0,0,0
"ROLWING 23",266657,08," 1H",0,0,0,0
"ROLWING 4-33",268222,08," 1H",0,0,0,0
"SEARLS 34-115",39431,08," ",1608,4430,0,0
"SKINNER 34-116",42624,08," ",15558,16241,0,0
"SLO-POKE 149 HG",41748,08," ",14818,14441,0,0
"SLUICE BOX 4-2",41762,08," ",723,291,0,0
"STATE C19-15",42723,08," ",2399,5601,0,0
"STATE OATMAN",284643,08," 4",0,0,0,0
"STATE OATMAN",45354,08," ",3925,27504,0,0
"TALLADEGA 65",41147,08," ",4100,6923,0,0
"TERRY, I.W.",42696,08," ",169,735,0,0
"THORNTON TRUST 4-60",268078,08," 2H",0,0,0,0
"THORNTON TRUST 4-60",42880,08," ",0,0,0,0
"TRAUBE 1-11 WRD",42173,08," ",11707,17952,0,0
"TREES 13",43886,08," ",455,366,0,0
"UNDERWOOD 34-138 UNIT",42457,08," ",2038,2330,0,0
"UNIVERSITY 18-40",42956,08," ",13207,17242,0,0
"UNIVERSITY 19 PW UNIT",42401,08," ",2701,5041,0,0
"UNIVERSITY 19-13",43520,08," ",4961,7632,0,0
"UNIVERSITY 19-17",43275,08," ",4550,7343,0,0
"UNIVERSITY 19-22",42423,08," ",3282,3837,0,0
"UNIVERSITY 19-29",42982,08," ",680,935,0,0
"UNIVERSITY 19-5",40552,08," ",1595,2110,0,0
"UNIVERSITY 20-42",43029,08," ",24,274,0,0
"UNIVERSITY 21-18 B",41429,08," ",898,1489,0,0
"UNIVERSITY 36-20",43417,08," ",2171,2979,0,0
"UNIVERSITY 4-21",44762,08," ",3005,6414,0,0
"VERDE 34-153",41986,08," ",2670,2584,0,0
"VERMEJO ""A""",41544,08," ",149,0,0,0
"VICKERS '34-127'",39484,08," ",1497,295,0,0
"WAHOO ANGEL 1-33",41169,08," ",467,728,0,0
"WHEAT TRUST 1-36",42464,08," ",27746,52883,0,0
"WHEAT TRUST 1-63 LOV",42375,08," ",11116,26409,0,0
"WHITLEY 34-231",42117,08," ",430,2886,0,0
"WIGGO 34-177",41553,08," ",1770,2368,0,0
"WILSON 34-159",42445,08," ",399,267,0,0
"WILSON CROSS 168",40323,08," ",2993,2830,0,0
"WILSON TRUST 126",39206,08," ",6516,13335,0,0
WOLF,083143,08," 1",0,0,1242,133
WORSHAM,39668,08," ",317,0,0,0
"WORSHAM '6-18'",39429,08," ",1053,6044,0,0
"WORSHAM '6-22'",39277,08," ",1976,2825,0,0
"YADON STATE A",42006,08," ",4919,12402,0,0
"ZEMAN 3-16",41624,08," ",1396,1633,0,0
"ZPZ 34-211 UNIT",42458,08," ",1686,2799,0,0
Total," "," "," ",1030865,2033319,351048,25915
