"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Jul 2014 - Jul 2014"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"PRUETT, T.B. ET AL GAS UNIT",41545,08," ",59,0,0,0
"PSL STATE",43598,08," ",0,0,0,0
PYTHIAN,45304,08," ",128,645,0,0
"PYTHIAN 6",45993,08," ",247,1211,0,0
"RAINBOW STATE",205027,08," 1",0,0,382,0
"RAMSLAND 1-61 LOV",42141,08," ",5231,13408,0,0
"RANGER 56-40",45385,08," ",0,0,0,0
"RAYBANK 1-44",41589,08," ",2608,2786,0,0
"RAYMORE 1-46 STATE UNIT 3",44054,08," ",3085,5798,0,0
"RAYMORE 1-46 UNIT",42568,08," ",0,0,0,0
"RAYMORE 1-46 UNIT 2",44055,08," ",3598,8316,0,0
"RAYMORE 57-T1-24",271713,08," 1H",0,0,63067,3808
"RED BLUFF 13",285586,08," 3H",0,0,90289,9090
"RED BLUFF 13",45705,08," ",9090,80290,0,0
"RED CLOUD",50432,08," ",203,126,0,0
"RED LODGE C20-11",283665,08," 2H",0,0,10671,2636
"RED LODGE C20-11",43615,08," ",0,0,0,0
"RED ROCK 6-6",45114,08," ",5311,9816,0,0
"REEF RUNNER STATE 162",43681,08," ",34004,59740,0,0
REGAN-MCELVAIN,43523,08," ",1641,5607,0,0
RHOADS,46939,08," ",8728,11395,0,0
"RICHMOND 39",284030,08," 1H",0,0,8487,748
"RICHMOND 39",42482,08," ",0,0,0,0
"RICKY BOBBY 33-62 WRD UNIT",44876,08," ",5385,16172,0,0
"RIO STATE RANDOLPH 57-T2-34",276286,08," 1H",0,0,116627,14099
"ROAN 53-2 LOV UNIT",45429,08," ",17739,33624,0,0
"ROBIN 8",47118,08," ",44197,155244,0,0
"ROCA 34-159 UNIT",43860,08," ",4495,6290,0,0
"ROLWING 23",266657,08," 1H",0,0,8763,943
"ROLWING 4-33",268222,08," 1H",0,0,1299,135
"ROLWING 4-33",270390,08," 2H",0,0,75,2
"RUBY SOUTH UNIT 1-39",45019,08," ",5540,19186,0,0
"SAPPHIRE STATE C20-12",283197,08," 1H",0,0,2748,551
"SAPPHIRE STATE C20-12",45728,08," ",0,0,0,0
"SEARLS 34-115",39431,08," ",0,0,0,0
"SHERIDAN 55-4-27",45256,08," ",15686,47328,0,0
"SID M. KYLE '26'",45865,08," ",0,0,0,0
"SIGLER STATE 57-T2-22",45229,08," ",11306,43288,0,0
"SKINNER 34-116",42624,08," ",9299,6768,0,0
"SLACK BOX 54-2-28 LOV UNIT",44767,08," ",6761,22173,0,0
"SLACKBOX 54-2-32 LOV UNIT",45393,08," ",10216,68800,0,0
"SLO-POKE 149 HG",41748,08," ",23068,51020,0,0
"SLUICE BOX 4-2",41762,08," ",915,13556,0,0
"SMITH STATE 4-42",45913,08," ",0,0,0,0
"SONOMA STATE 18",283874,08," 1",0,0,1810,281
"SONOMA STATE 18",44596,08," ",0,0,0,0
"SPURDOG 1-62 LOV",44818,08," ",7778,17112,0,0
"STATE APACHE 57",283344,08," 1104H",0,0,54405,9297
"STATE APACHE 57",283592,08," 1101H",0,0,31709,5260
"STATE APACHE 57",283593,08," 1106H",0,0,48113,10730
"STATE APACHE 57",283594,08," 1107H",0,0,92083,22160
"STATE APACHE 57",283602,08," 1103H",0,0,56205,10158
"STATE APACHE 57",285025,08," 1105H",0,0,57941,14039
"STATE APACHE 57",44750,08," ",0,0,0,0
"STATE C19-15",42723,08," ",1166,3254,0,0
"STATE DESERT 55-T2-18",278922,08," 1H",0,0,0,0
"STATE DIAMOND BACK 57-T3-4",275789,08," 1H",0,0,64598,13943
"STATE HANGING H RANCH 56-T3-8",275255,08," 1H",0,0,52848,11758
"STATE HARRISON RANCH 56",283304,08," 1404H",0,0,67557,8287
"STATE HARRISON RANCH 56",283305,08," 303H",0,0,118314,13468
"STATE HARRISON RANCH 56",283306,08," 1401H",0,0,114216,5701
"STATE HARRISON RANCH 56",283307,08," 1402H",0,0,44767,6725
"STATE HARRISON RANCH 56",283308,08," 1403H",0,0,45402,6790
"STATE HARRISON RANCH 56",283309,08," 302H",0,0,49472,9866
"STATE HARRISON RANCH 56",283311,08," 1001H",0,0,25239,2918
"STATE HARRISON RANCH 56",283336,08," 1405H",0,0,81171,3783
"STATE HARRISON RANCH 56",44356,08," ",0,0,0,0
"STATE OATMAN",284643,08," 4",0,0,0,141
"STATE OATMAN",45354,08," ",299,0,0,0
"STATE PHILLIPS 56",283687,08," 301H",0,0,45341,8859
"STATE PHILLIPS 56",44744,08," ",0,0,0,0
"STATE PROTECTION 55-T2-2",275634,08," 3H",0,0,42031,11126
"STATE RED SHINER",45765,08," ",6228,6042,0,0
"STATE T-REX 2610A-7",44704,08," ",2334,1725,0,0
"STATE TUNSTILL 56-T2-10",45440,08," ",21581,64577,0,0
STEPHENS,45194,08," ",3130,10616,0,0
"SUNDANCE 56-3-35",276220,08," 1H",0,0,0,13
"TADPOLLY 148",43663,08," ",1591,2345,0,0
"TAHITI 55-2-15 LOV",45569,08," ",0,0,0,0
"TALLADEGA 65",41147,08," ",13187,25096,0,0
"TEMPEST STATE 57-35",45023,08," ",5326,34213,0,0
"TERRY, I.W.",42696,08," ",274,469,0,0
"TETON 56-2-39",45487,08," ",7156,56813,0,0
"THORNTON TRUST 4-60",268078,08," 2H",0,0,2337,421
"THORNTON TRUST 4-60",42880,08," ",115,482,0,0
"THORPE 1-74 LOV",45581,08," ",0,0,0,0
"THUNDER C20-13",45145,08," ",14674,53141,0,0
"TIPI CHAPMAN 34-163",44032,08," ",13041,25662,0,0
"TIPI-CHAPMAN 34-163",44748,08," ",0,0,0,0
"TISDALE UNIT 56-8",45233,08," ",3887,54346,0,0
"TOYAH 'B'",276042,08," 1",0,0,3516,104
"TRAUBE 1-11 WRD",42173,08," ",12006,17566,0,0
"TREES 13",43886,08," ",268,250,0,0
"TROTT 34-183",47284,08," ",3771,21431,0,0
"TUCKER 1-75 LOV",44927,08," ",6498,11217,0,0
"TYTEX L1",44435,08," ",192,494,0,0
"ULMER 4-61",271828,08," 1V",0,0,0,0
"UNDERWOOD 34-138 UNIT",42457,08," ",1749,3460,0,0
"UNIVERSITY 16-17",45639,08," ",10845,7334,0,0
"UNIVERSITY 16-18 'A'",45022,08," ",784,2673,0,0
"UNIVERSITY 16-18 'B'",45007,08," ",349,1090,0,0
"UNIVERSITY 18-22 B",45782,08," ",0,0,0,0
"UNIVERSITY 18-40",42956,08," ",7208,8427,0,0
"UNIVERSITY 18-41 'B'",45954,08," ",7195,8090,0,0
"UNIVERSITY 19 PW UNIT",42401,08," ",1068,1598,0,0
"UNIVERSITY 19-13",43520,08," ",1711,2186,0,0
"UNIVERSITY 19-15",44052,08," ",4594,10411,0,0
"UNIVERSITY 19-17",43275,08," ",1768,2681,0,0
"UNIVERSITY 19-17",44295,08," ",1114,1732,0,0
"UNIVERSITY 19-22",42423,08," ",2293,3294,0,0
"UNIVERSITY 19-25",43374,08," ",2319,3996,0,0
"UNIVERSITY 19-28",43469,08," ",1978,2778,0,0
"UNIVERSITY 19-29",42982,08," ",882,880,0,0
"UNIVERSITY 19-5",40552,08," ",1807,1591,0,0
"UNIVERSITY 20 PW UNIT",44020,08," ",2028,3453,0,0
"UNIVERSITY 20-10 WNK",45259,08," ",7482,10263,0,0
"UNIVERSITY 20-20",44605,08," ",1655,987,0,0
"UNIVERSITY 20-42",43029,08," ",47,389,0,0
"UNIVERSITY 20-7",44345,08," ",1117,1383,0,0
"UNIVERSITY 21-18 B",41429,08," ",953,964,0,0
"UNIVERSITY 23-18 'B'",44907,08," ",2432,3192,0,0
"UNIVERSITY 25-17",45000,08," ",3105,2912,0,0
"UNIVERSITY 28-21",44559,08," ",276,0,0,0
"UNIVERSITY 36-20",43417,08," ",1021,1034,0,0
"UNIVERSITY 4-21",44762,08," ",1238,988,0,0
"UNIVERSITY 40-16",47358,08," ",0,0,0,0
"UTL L. J. BELDIN 1211-17",45123,08," ",4378,7421,0,0
"VERDE 34-153",41986,08," ",2288,2929,0,0
"VERMEJO ""A""",41544,08," ",9,0,0,0
"VICKERS '34-127'",39484,08," ",1278,334,0,0
WAHA,47318,08," ",4102,166,0,0
"WAHOO ANGEL 1-33",41169,08," ",0,0,0,0
"WD JOHNSON 1-49",45506,08," ",13422,29800,0,0
"WHEAT 1-59 LOV",44148,08," ",2500,5465,0,0
"WHEAT 1-59 LOV UNIT 2",45556,08," ",6448,17116,0,0
"WHEAT 1-60 LOV",44648,08," ",11636,29793,0,0
"WHEAT 1-77 LOV UNIT",44986,08," ",4542,15803,0,0
"WHEAT STATE 1-64 LOV",44458,08," ",5182,2886,0,0
"WHEAT TRUST 1-36",42464,08," ",9093,13608,0,0
"WHEAT TRUST 1-63 LOV",42375,08," ",1513,4549,0,0
"WHEAT TRUST 1-73 LOV UNIT 2",45546,08," ",0,0,0,0
"WHEAT TRUST 1-78 LOV UNIT 1",45390,08," ",16065,55456,0,0
"WHEAT TRUST 1-78 LOV UNIT 2",45047,08," ",13844,32004,0,0
"WHITLEY 34-231",42117,08," ",157,108,0,0
"WIGGO 34-177",41553,08," ",13527,20516,0,0
"WILKESBORO 119",44467,08," ",8581,9405,0,0
"WILLIAMS 4-53",276433,08," 1H",0,0,0,0
"WILSON 34-159",42445,08," ",1964,3228,0,0
"WILSON CROSS 168",40323,08," ",9204,14644,0,0
"WILSON TRUST 126",39206,08," ",3574,213,0,0
"WINCHESTER 34-142",44795,08," ",6133,9880,0,0
"WINCHESTER 57-10",283358,08," 1H",0,0,76156,9606
"WINCHESTER 57-10",45017,08," ",0,0,0,0
WOLF,083143,08," 1",0,0,1087,165
WORSHAM,39668,08," ",514,1864,0,0
"WORSHAM '6-18'",39429,08," ",1475,7477,0,0
"WORSHAM '6-22'",39277,08," ",8117,10832,0,0
"YADON STATE A",42006,08," ",15920,33209,0,0
YUCCA,46527,08," ",3326,13660,0,0
"ZEMAN 3-16",41624,08," ",982,2356,0,0
"ZPZ 34-211 UNIT",42458,08," ",588,1857,0,0
Total," "," "," ",2103504,5063640,3811301,550035
