"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Oct 2014 - Oct 2014"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"WINCHESTER 57-10",45017,08," ",0,0,0,0
"WINGHEAD 57-2-13",279226,08," 1H",0,0,0,0
WOLF,083143,08," 1",0,0,462,30
WORSHAM,39668,08," ",403,1054,0,0
"WORSHAM '6-18'",39429,08," ",3,0,0,0
"WORSHAM '6-22'",39277,08," ",1,175,0,0
"YADON STATE A",42006,08," ",9608,20164,0,0
YUCCA,46527,08," ",3144,15434,0,0
"ZEMAN 3-16",41624,08," ",1106,1929,0,0
"ZPZ 34-211 UNIT",42458,08," ",1620,2261,0,0
Total," "," "," ",2299492,5540275,4007402,576053
