"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Jun 2013 - Jun 2013"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"HUMANE SOCIETY 34-198 WRD",42026,08," ",616,2217,0,0
"HUMANE SOCIETY 34-199 WRD",42158,08," ",934,3202,0,0
INTERSTATE,39572,08," ",188,391,0,0
"INTIMIDATION 33-63",42310,08," ",8075,24414,0,0
"J.V. WILSON 146",43361,08," ",13001,17669,0,0
"JAMES 02",284703,08," 1404",0,0,9614,2038
"JAMES 02-14",44082,08," ",0,0,0,0
"JAMES WEST 1-41",41522,08," ",1424,2448,0,0
"JANE M. GRAVES UNIT",42955,08," ",3428,5047,0,0
"JITTERBUG 161",40769,08," ",3087,4122,0,0
"JOHNSON 1-86",43876,08," ",8675,11011,0,0
"JOHNSON 1-87 LOV",44657,08," ",8571,26052,0,0
"JOHNSON 1-88 LOV",45637,08," ",1886,7966,0,0
"JOHNSON 33-21",39485,08," ",1977,869,0,0
"JOHNSON RANCH 1-49",40751,08," ",1336,1803,0,0
"JUDY CLARK STATE C19-16",45156,08," ",20,0,0,0
"KHC '33-26'",39289,08," ",8453,9441,0,0
"KHC 33-24",38618,08," ",3966,4086,0,0
"KIMBELL 34-194",40654,08," ",601,1850,0,0
"KNIGHT 4-51",271644,08," 1H",0,0,0,0
"KW STATE",39341,08," ",1515,5310,0,0
LASATER,44833,08," ",0,0,0,0
"LEE -128-",28269,08," ",12,0,0,0
"LEE 34-154",41585,08," ",996,1121,0,0
LEGEAR,43839,08," ",946,338,0,0
"LINDLEY 55-2-32 LOV",43890,08," ",10975,35479,0,0
"LOBO 34-147",43256,08," ",2085,5921,0,0
"MACDONALD 71 WRD UNIT 1H",44136,08," ",0,0,0,0
"MAGIC MAN 33-64 WRD",42019,08," ",17728,35856,0,0
"MAKO STATE 2-32",41569,08," ",917,179,0,0
"MAKO STATE 3-6",41426,08," ",876,9,0,0
"MAKO STATE 54-4-10",41776,08," ",900,242,0,0
"MARTINSVILLE 120",44686,08," ",7120,3600,0,0
"MATTHES STATE",39360,08," ",283,678,0,0
"MCAFEE C17-21",274149,08," 1H",0,0,0,0
"MDJ C27-1",42760,08," ",5327,13605,0,0
"MEEKER 18",45327,08," ",292,9431,0,0
"MEEKER 56-T2-22",270731,08," 1H",0,0,0,0
"MEEKER UNIT 05",43783,08," ",1216,0,0,0
"MICHIGAN 21",283807,08," 1H",0,0,2536,263
"MICHIGAN 21",42909,08," ",0,0,0,0
MILLER,41993,08," ",2121,1949,0,0
"MILLER STATE 140",39389,08," ",4,0,0,0
"MILLER STATE 152",39538,08," ",2041,292,0,0
"MILLER STATE 30",39374,08," ",339,339,0,0
"MINNOW BUCKET SWD",40979,08," ",0,0,0,0
"MONROE 1-10",43653,08," ",15040,20673,0,0
"MONROE 1-17 WRD",40817,08," ",6921,11837,0,0
"MONROE 1-6 WRD",42155,08," ",3257,5495,0,0
"MONROE 1-8",43705,08," ",1929,4319,0,0
"MONROE 1-8 WRD",42153,08," ",1459,1873,0,0
"MONROE 34-116 UNIT",43636,08," ",4598,13852,0,0
"MONROE 34-158",40721,08," ",6238,7862,0,0
"MONROE 34-158 UNIT",41452,08," ",4521,2719,0,0
"MONROE 34-172",40340,08," ",2057,5203,0,0
"MONROE 34-178",40778,08," ",385,4032,0,0
"MONROE 34-180",39877,08," ",2054,3793,0,0
"MONROE 34-188",40487,08," ",390,1387,0,0
"MONROE 34-190",40728,08," ",1907,5369,0,0
"MONROE 34-195",42262,08," ",1048,3873,0,0
"MONROE 34-205",42118,08," ",550,6233,0,0
"MONROE 34-205 WRD",42426,08," ",65,2530,0,0
"MONROE 34-210",39975,08," ",1516,10989,0,0
"MONROE 34-215 WRD",42261,08," ",842,5010,0,0
"MONROE 34-220",40322,08," ",7942,25187,0,0
"MONROE 34-220/211 UNIT",42520,08," ",1799,3410,0,0
"MONROE 34-221",40154,08," ",181,201,0,0
"MONROE 34-221 UNIT",42356,08," ",1023,1907,0,0
"MONROE 34-221 UNIT 2",42459,08," ",0,0,0,0
"MONROE 34-221/212 UNIT",42461,08," ",893,2003,0,0
"MONROE 34-232",41783,08," ",427,7364,0,0
"MONROE EAST STATE 1-4 WRD UNIT",42116,08," ",2606,7485,0,0
"MONROE GAS UNIT NO. 2",43872,08," ",26,0,0,0
"MONROE STATE 1-4 WRD",41150,08," ",3979,8730,0,0
"MONROE STATE-196-",50424,08," ",184,173,0,0
"MONROE WEST 1-17 WRD",41684,08," ",5603,10862,0,0
"MONROE WEST 1-6 WRD",42427,08," ",6011,8425,0,0
"MOONEY 34-222",40519,08," ",11497,20672,0,0
"MURJO 34-223 UNIT 1",42462,08," ",1447,2166,0,0
"NARROWS 6-21",41098,08," ",1467,1277,0,0
NEWBURY,44408,08," ",879,2521,0,0
"OATMAN C18-25",267806,08," 1H",0,0,0,0
"OATMAN C18-25",267821,08," 2H",0,0,0,0
"OATMAN C18-25",267945,08," 3H",0,0,0,0
"OATMAN C18-25",43617,08," ",1354,10941,0,0
"OATMAN C18-26",268241,08," 1H",0,0,18583,2468
"OATMAN C18-27",266259,08," 1H",0,0,18581,1171
"OATMAN C19-4A",268921,08," 2H",0,0,52416,4601
"OATMAN C19-4A",268988,08," 3H",0,0,40706,4895
"OATMAN C19-4A",270170,08," 4H",0,0,47326,5452
"OLSON 34-191",41506,08," ",4120,12574,0,0
"OLSON STATE 57-T2-6",268786,08," 1H",0,0,61204,3449
"OXY FEE '24'",43516,08," ",56,466,0,0
"P C HILL STATE B 1-12",44515,08," ",0,0,0,0
"PATTERSON 1-34",41066,08," ",0,0,0,0
"PHANTOM-BURKHOLDER UNIT",44758,08," ",1913,2029,0,0
"PHOENIX STATE 10",42818,08," ",2865,9184,0,0
"PINE RIDGE 34-176",42674,08," ",12247,45970,0,0
"PIPES 34-115 UNIT",43401,08," ",27609,53925,0,0
"PITZER 8",42260,08," ",10315,12063,0,0
"PITZER-JOHNSON UNIT",43156,08," ",3245,3389,0,0
"POCONO 65",284074,08," 1H",0,0,5690,595
"POCONO 65",41886,08," ",0,0,0,0
"PRUETT, T.B. 24",42246,08," ",5454,10774,0,0
"PRUETT, T.B. ET AL GAS UNIT",41545,08," ",14,169,0,0
PYTHIAN,45304,08," ",326,2783,0,0
"RAINBOW STATE",205027,08," 1",0,0,198,0
"RAMSLAND 1-61 LOV",42141,08," ",8482,11571,0,0
"RAYBANK 1-44",41589,08," ",492,467,0,0
"RAYMORE 1-46 STATE UNIT 3",44054,08," ",15855,35810,0,0
"RAYMORE 1-46 UNIT",42568,08," ",6659,14977,0,0
"RAYMORE 1-46 UNIT 2",44055,08," ",5585,14679,0,0
"RAYMORE 57-T1-24",271713,08," 1H",0,0,146363,10510
"RED CLOUD",50432,08," ",198,152,0,0
"RED LODGE C20-11",283665,08," 2H",0,0,23403,5291
"RED LODGE C20-11",43615,08," ",0,0,0,0
"REEF RUNNER STATE 162",43681,08," ",18192,23792,0,0
REGAN-MCELVAIN,43523,08," ",6689,21537,0,0
"RICHMOND 39",284030,08," 1H",0,0,7100,701
"RICHMOND 39",42482,08," ",0,0,0,0
"ROCA 34-159 UNIT",43860,08," ",8540,10543,0,0
"ROLWING 23",266657,08," 1H",0,0,13904,1806
"ROLWING 4-33",268222,08," 1H",0,0,1164,153
"ROLWING 4-33",270390,08," 2H",0,0,57,0
"SEARLS 34-115",39431,08," ",1463,3913,0,0
"SKINNER 34-116",42624,08," ",13299,10915,0,0
"SLO-POKE 149 HG",41748,08," ",12396,16282,0,0
"SLUICE BOX 4-2",41762,08," ",781,1877,0,0
"SMITH STATE 4-42",272573,08," 1H",0,0,0,0
"SONOMA STATE 18",283874,08," 1",0,0,6260,397
"SONOMA STATE 18",44596,08," ",0,0,0,0
"STATE APACHE 57",44750,08," ",0,0,0,0
"STATE C19-15",42723,08," ",2392,5057,0,0
"STATE HARRISON RANCH 56",283311,08," 1001H",0,0,79758,9887
"STATE HARRISON RANCH 56",44356,08," ",0,0,0,0
"STATE OATMAN",284643,08," 4",0,0,359,54
"STATE OATMAN",45354,08," ",654,2656,0,0
"STATE PHILLIPS 56",44744,08," ",0,0,0,0
"TADPOLLY 148",43663,08," ",3865,5696,0,0
"TALLADEGA 65",41147,08," ",5702,7924,0,0
"TERRY, I.W.",42696,08," ",91,646,0,0
"THORNTON TRUST 4-60",268078,08," 2H",0,0,7177,1544
"THORNTON TRUST 4-60",42880,08," ",357,1635,0,0
"TIPI CHAPMAN 34-163",44032,08," ",5659,12634,0,0
"TRAUBE 1-11 WRD",42173,08," ",9043,14588,0,0
"TREES 13",43886,08," ",320,250,0,0
"TUCKER 1-75 LOV",44927,08," ",0,0,0,0
"TYTEX L1",44435,08," ",377,1204,0,0
"ULMER 4-61",271828,08," 1V",0,0,0,0
"UNDERWOOD 34-138 UNIT",42457,08," ",1694,2169,0,0
"UNIVERSITY 18-40",42956,08," ",7512,8479,0,0
"UNIVERSITY 19 PW UNIT",42401,08," ",1180,1446,0,0
"UNIVERSITY 19-13",43520,08," ",2877,3307,0,0
"UNIVERSITY 19-15",44052,08," ",8567,7731,0,0
"UNIVERSITY 19-17",43275,08," ",3304,11894,0,0
"UNIVERSITY 19-17",44295,08," ",3386,6003,0,0
"UNIVERSITY 19-22",42423,08," ",1158,669,0,0
"UNIVERSITY 19-25",43374,08," ",2869,3600,0,0
"UNIVERSITY 19-28",43469,08," ",2346,133,0,0
"UNIVERSITY 19-29",42982,08," ",1333,2348,0,0
"UNIVERSITY 19-5",40552,08," ",1566,2228,0,0
"UNIVERSITY 20 PW UNIT",44020,08," ",7312,1935,0,0
"UNIVERSITY 20-20",44605,08," ",3077,2546,0,0
"UNIVERSITY 20-42",43029,08," ",0,0,0,0
"UNIVERSITY 20-7",44345,08," ",2647,3481,0,0
"UNIVERSITY 21-18 B",41429,08," ",715,1444,0,0
"UNIVERSITY 28-21",44559,08," ",14195,17035,0,0
"UNIVERSITY 36-20",43417,08," ",1461,1900,0,0
"UNIVERSITY 4-21",44762,08," ",1410,1575,0,0
"VERDE 34-153",41986,08," ",2358,2410,0,0
"VERMEJO ""A""",41544,08," ",45,0,0,0
"VICKERS '34-127'",39484,08," ",1001,1635,0,0
"WAHOO ANGEL 1-33",41169,08," ",0,0,0,0
"WHEAT 1-59 LOV",44148,08," ",0,0,0,0
"WHEAT STATE 1-64 LOV",44458,08," ",0,0,0,0
"WHEAT TRUST 1-36",42464,08," ",12432,15053,0,0
"WHEAT TRUST 1-63 LOV",42375,08," ",3754,7584,0,0
"WHITLEY 34-231",42117,08," ",945,6140,0,0
"WIGGO 34-177",41553,08," ",10479,18755,0,0
"WILKESBORO 119",44467,08," ",20452,15287,0,0
"WILLIAMS 4-53",276433,08," 1H",0,0,0,0
"WILSON 34-159",42445,08," ",3222,3146,0,0
"WILSON CROSS 168",40323,08," ",11906,19851,0,0
"WILSON TRUST 126",39206,08," ",4373,9285,0,0
WOLF,083143,08," 1",0,0,1588,267
WORSHAM,39668,08," ",431,0,0,0
"WORSHAM '6-18'",39429,08," ",859,4929,0,0
"WORSHAM '6-22'",39277,08," ",2009,1981,0,0
"YADON STATE A",42006,08," ",52263,123732,0,0
"ZEMAN 3-16",41624,08," ",1288,1204,0,0
"ZPZ 34-211 UNIT",42458,08," ",655,3125,0,0
Total," "," "," ",1160118,2165895,1490681,145940
