"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: May 2012 - May 2012"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"UNIVERSITY 19-5",40552,08," ",2888,5193,0,0
"UNIVERSITY 20-42",43029,08," ",54,324,0,0
"UNIVERSITY 21-18 B",41429,08," ",1096,1006,0,0
"UNIVERSITY 36-20",43417,08," ",358,0,0,0
"VERDE 34-153",41986,08," ",4839,3217,0,0
"VERMEJO ""A""",41544,08," ",19,0,0,0
"VICKERS '34-127'",39484,08," ",1713,2307,0,0
"WAHOO ANGEL 1-33",41169,08," ",842,87,0,0
"WHEAT TRUST 1-36",42464,08," ",42941,99954,0,0
"WHITLEY 34-231",42117,08," ",473,3284,0,0
"WIGGO 34-177",41553,08," ",2668,5165,0,0
"WILSON CROSS 168",40323,08," ",9668,7104,0,0
"WILSON TRUST 126",39206,08," ",1400,3186,0,0
WOLF,083143,08," 1",0,0,1692,114
WORSHAM,39668,08," ",585,0,0,0
"WORSHAM '6-18'",39429,08," ",989,5717,0,0
"WORSHAM '6-22'",39277,08," ",1970,2412,0,0
"YADON STATE A",42006,08," ",6904,19264,0,0
"ZEMAN 3-16",41624,08," ",1979,3512,0,0
"ZPZ 34-211 UNIT",42458,08," ",1813,5440,0,0
Total," "," "," ",836579,1653509,207795,16491
