"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Oct 2011 - Oct 2011"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"INTIMIDATION 33-63",42310,08," ",12186,22393,0,0
"JAMES WEST 1-41",41522,08," ",6363,8570,0,0
"JITTERBUG 161",40769,08," ",6442,6349,0,0
"JOHNSON 33-21",39485,08," ",3547,2052,0,0
"JOHNSON RANCH 1-49",40751,08," ",1970,3206,0,0
"KHC '33-26'",39289,08," ",14198,24959,0,0
"KHC 33-24",38618,08," ",6588,7523,0,0
"KIMBELL 34-194",40654,08," ",725,3006,0,0
"KW STATE",39341,08," ",1013,3242,0,0
"LEE -128-",28269,08," ",28,0,0,0
"LEE 34-154",41585,08," ",1377,1471,0,0
"MAGIC MAN 33-64 WRD",42019,08," ",22431,45886,0,0
"MAKO STATE 2-32",41569,08," ",1169,3461,0,0
"MAKO STATE 3-6",41426,08," ",1051,0,0,0
"MAKO STATE 54-4-10",41776,08," ",1122,1764,0,0
"MATTHES STATE",39360,08," ",369,281,0,0
MILLER,41993,08," ",0,0,0,0
"MILLER STATE 140",39389,08," ",2,0,0,0
"MILLER STATE 152",39538,08," ",1882,2365,0,0
"MILLER STATE 30",39374,08," ",634,894,0,0
"MINNOW BUCKET SWD",40979,08," ",0,0,0,0
"MONROE 1-17 WRD",40817,08," ",24668,51120,0,0
"MONROE 1-6 WRD",42155,08," ",25960,43049,0,0
"MONROE 34-158",40721,08," ",4790,9769,0,0
"MONROE 34-158 UNIT",41452,08," ",1321,1461,0,0
"MONROE 34-172",40340,08," ",2641,7284,0,0
"MONROE 34-178",40778,08," ",9287,49548,0,0
"MONROE 34-180",39877,08," ",2223,5462,0,0
"MONROE 34-188",40487,08," ",561,1139,0,0
"MONROE 34-190",40728,08," ",5524,13306,0,0
"MONROE 34-205",42118,08," ",1695,17409,0,0
"MONROE 34-205 WRD",42426,08," ",1595,26477,0,0
"MONROE 34-210",39975,08," ",2616,13320,0,0
"MONROE 34-220",40322,08," ",33900,63576,0,0
"MONROE 34-221",40154,08," ",8458,10678,0,0
"MONROE 34-221 UNIT",42356,08," ",13068,17966,0,0
"MONROE 34-232",41783,08," ",2383,33469,0,0
"MONROE STATE 1-4 WRD",41150,08," ",12711,30732,0,0
"MONROE WEST 1-17 WRD",41684,08," ",21250,44150,0,0
"MOONEY 34-222",40519,08," ",33381,41802,0,0
"NARROWS 6-21",41098,08," ",782,1650,0,0
"OLSON 34-191",41506,08," ",12163,48781,0,0
"OXY FEE '24'",264509,08," 1",0,0,0,0
"PATTERSON 1-34",41066,08," ",535,422,0,0
"PINE RIDGE 34-176",42674,08," ",3017,11214,0,0
"PITZER 8",42260,08," ",8971,11842,0,0
"POCONO 65",284074,08," 1H",0,0,44836,3740
"POCONO 65",41886,08," ",0,0,0,0
"RAYBANK 1-44",41589,08," ",6118,13047,0,0
"ROLWING 23",266657,08," 1H",0,0,7474,940
"SEARLS 34-115",39431,08," ",1985,2883,0,0
"SLO-POKE 149 HG",41748,08," ",0,0,0,0
"SLUICE BOX 4-2",41762,08," ",2404,10267,0,0
"TALLADEGA 65",41147,08," ",12527,37971,0,0
"THORNTON TRUST 4-60",42880,08," ",442,3679,0,0
"UNDERWOOD 34-138 UNIT",42457,08," ",1486,2317,0,0
"UNIVERSITY 18-40",42956,08," ",1903,1533,0,0
"UNIVERSITY 19-29",42982,08," ",0,0,0,0
"UNIVERSITY 19-5",40552,08," ",618,810,0,0
"UNIVERSITY 20-42",43029,08," ",50,0,0,0
"VERDE 34-153",41986,08," ",5729,11491,0,0
"VICKERS '34-127'",39484,08," ",1153,518,0,0
"WAHOO ANGEL 1-33",41169,08," ",1027,875,0,0
"WHITLEY 34-231",42117,08," ",764,5317,0,0
"WIGGO 34-177",41553,08," ",1352,4875,0,0
"WILSON CROSS 168",40323,08," ",1773,2449,0,0
"WILSON TRUST 126",39206,08," ",247,453,0,0
WORSHAM,39668,08," ",186,0,0,0
"WORSHAM '6-18'",39429,08," ",1199,5471,0,0
"WORSHAM '6-22'",39277,08," ",2260,2813,0,0
"YADON STATE A",42006,08," ",14082,36920,0,0
"ZEMAN 3-16",41624,08," ",4683,10479,0,0
"ZPZ 34-211 UNIT",42458,08," ",5090,11022,0,0
Total," "," "," ",631486,1330073,158127,22254
