"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: May 2013 - May 2013"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"MONROE 34-158 UNIT",41452,08," ",5951,4285,0,0
"MONROE 34-172",40340,08," ",2448,5607,0,0
"MONROE 34-178",40778,08," ",1274,2848,0,0
"MONROE 34-180",39877,08," ",1762,2982,0,0
"MONROE 34-188",40487,08," ",509,1549,0,0
"MONROE 34-190",40728,08," ",3812,6689,0,0
"MONROE 34-195",42262,08," ",1170,3950,0,0
"MONROE 34-205",42118,08," ",431,909,0,0
"MONROE 34-205 WRD",42426,08," ",7,6328,0,0
"MONROE 34-210",39975,08," ",1875,11524,0,0
"MONROE 34-215 WRD",42261,08," ",1062,5876,0,0
"MONROE 34-220",40322,08," ",5782,20136,0,0
"MONROE 34-220/211 UNIT",42520,08," ",291,531,0,0
"MONROE 34-221",40154,08," ",0,0,0,0
"MONROE 34-221 UNIT",42356,08," ",291,896,0,0
"MONROE 34-221 UNIT 2",42459,08," ",1770,2396,0,0
"MONROE 34-221/212 UNIT",42461,08," ",2089,4698,0,0
"MONROE 34-232",41783,08," ",532,7980,0,0
"MONROE EAST STATE 1-4 WRD UNIT",42116,08," ",3560,6879,0,0
"MONROE GAS UNIT NO. 2",43872,08," ",58,0,0,0
"MONROE STATE 1-4 WRD",41150,08," ",0,0,0,0
"MONROE STATE-196-",50424,08," ",192,145,0,0
"MONROE WEST 1-17 WRD",41684,08," ",6567,12405,0,0
"MONROE WEST 1-6 WRD",42427,08," ",5501,9690,0,0
"MOONEY 34-222",40519,08," ",13528,23802,0,0
"MURJO 34-223 UNIT 1",42462,08," ",1737,2187,0,0
"NARROWS 6-21",41098,08," ",1184,767,0,0
NEWBURY,44408,08," ",1118,3359,0,0
"OATMAN C18-25",267806,08," 1H",0,0,0,0
"OATMAN C18-25",267821,08," 2H",0,0,0,0
"OATMAN C18-25",267945,08," 3H",0,0,0,0
"OATMAN C18-25",43617,08," ",1859,17314,0,0
"OATMAN C18-26",268241,08," 1H",0,0,24163,2650
"OATMAN C18-27",266259,08," 1H",0,0,25416,1355
"OATMAN C19-4A",268921,08," 2H",0,0,39042,2865
"OATMAN C19-4A",268988,08," 3H",0,0,31439,3296
"OATMAN C19-4A",270170,08," 4H",0,0,37241,3438
"OLSON 34-191",41506,08," ",4704,15832,0,0
"OLSON STATE 57-T2-6",268786,08," 1H",0,0,30610,2255
"OXY FEE '24'",43516,08," ",0,0,0,0
"PATTERSON 1-34",41066,08," ",0,0,0,0
"PHANTOM-BURKHOLDER UNIT",44758,08," ",1841,2098,0,0
"PHOENIX STATE 10",42818,08," ",3026,10449,0,0
"PINE RIDGE 34-176",42674,08," ",13189,49883,0,0
"PIPES 34-115 UNIT",43401,08," ",14717,30240,0,0
"PITZER 8",42260,08," ",19027,22268,0,0
"PITZER-JOHNSON UNIT",43156,08," ",3473,4064,0,0
"POCONO 65",284074,08," 1H",0,0,5477,516
"POCONO 65",41886,08," ",0,0,0,0
"PRUETT, T.B. 24",42246,08," ",5965,14472,0,0
"PRUETT, T.B. ET AL GAS UNIT",41545,08," ",120,680,0,0
PYTHIAN,45304,08," ",552,9511,0,0
"RAINBOW STATE",205027,08," 1",0,0,352,0
"RAMSLAND 1-61 LOV",42141,08," ",11896,4983,0,0
"RAYBANK 1-44",41589,08," ",1076,1640,0,0
"RAYMORE 1-46 STATE UNIT 3",44054,08," ",3075,10020,0,0
"RAYMORE 1-46 UNIT",42568,08," ",15,44,0,0
"RAYMORE 1-46 UNIT 2",44055,08," ",3195,12231,0,0
"RAYMORE 57-T1-24",271713,08," 1H",0,0,217399,16584
"RED CLOUD",50432,08," ",220,126,0,0
"RED LODGE C20-11",283665,08," 2H",0,0,27123,7011
"RED LODGE C20-11",43615,08," ",0,0,0,0
"REEF RUNNER STATE 162",43681,08," ",20954,26488,0,0
REGAN-MCELVAIN,43523,08," ",6523,4325,0,0
"RICHMOND 39",284030,08," 1H",0,0,7618,892
"RICHMOND 39",42482,08," ",0,0,0,0
"ROCA 34-159 UNIT",43860,08," ",23471,32666,0,0
"ROLWING 23",266657,08," 1H",0,0,17089,1935
"ROLWING 4-33",268222,08," 1H",0,0,2169,48
"ROLWING 4-33",270390,08," 2H",0,0,25716,2026
"SEARLS 34-115",39431,08," ",1213,3124,0,0
"SKINNER 34-116",42624,08," ",14309,12971,0,0
"SLO-POKE 149 HG",41748,08," ",14732,18694,0,0
"SLUICE BOX 4-2",41762,08," ",603,6849,0,0
"SMITH STATE 4-42",272573,08," 1H",0,0,0,0
"SONOMA STATE 18",283874,08," 1",0,0,6898,383
"SONOMA STATE 18",44596,08," ",0,0,0,0
"STATE APACHE 57",44750,08," ",0,0,0,0
"STATE C19-15",42723,08," ",3009,7181,0,0
"STATE HARRISON RANCH 56",283311,08," 1001H",0,0,113119,14460
"STATE HARRISON RANCH 56",44356,08," ",0,0,0,0
"STATE OATMAN",284643,08," 4",0,0,383,42
"STATE OATMAN",45354,08," ",571,4164,0,0
"STATE PHILLIPS 56",44744,08," ",0,0,0,0
"TADPOLLY 148",43663,08," ",4934,6741,0,0
"TALLADEGA 65",41147,08," ",4882,7485,0,0
"TERRY, I.W.",42696,08," ",109,396,0,0
"THORNTON TRUST 4-60",268078,08," 2H",0,0,8062,1302
"THORNTON TRUST 4-60",42880,08," ",446,3540,0,0
"TIPI CHAPMAN 34-163",44032,08," ",8493,17283,0,0
"TRAUBE 1-11 WRD",42173,08," ",4359,10639,0,0
"TREES 13",43886,08," ",328,219,0,0
"TUCKER 1-75 LOV",44927,08," ",0,0,0,0
"TYTEX L1",44435,08," ",543,2004,0,0
"ULMER 4-61",271828,08," 1V",0,0,0,0
"UNDERWOOD 34-138 UNIT",42457,08," ",1819,2513,0,0
"UNIVERSITY 18-40",42956,08," ",5309,6397,0,0
"UNIVERSITY 19 PW UNIT",42401,08," ",1364,2710,0,0
"UNIVERSITY 19-13",43520,08," ",3537,5977,0,0
"UNIVERSITY 19-15",44052,08," ",0,0,0,0
"UNIVERSITY 19-17",43275,08," ",3379,5053,0,0
"UNIVERSITY 19-17",44295,08," ",6142,12016,0,0
"UNIVERSITY 19-22",42423,08," ",1829,1697,0,0
"UNIVERSITY 19-25",43374,08," ",3689,5251,0,0
"UNIVERSITY 19-28",43469,08," ",3060,4774,0,0
"UNIVERSITY 19-29",42982,08," ",2108,2801,0,0
"UNIVERSITY 19-5",40552,08," ",1708,1894,0,0
"UNIVERSITY 20-20",44605,08," ",3931,4405,0,0
"UNIVERSITY 20-42",43029,08," ",250,0,0,0
"UNIVERSITY 21-18 B",41429,08," ",809,1593,0,0
"UNIVERSITY 28-21",44559,08," ",4600,6163,0,0
"UNIVERSITY 36-20",43417,08," ",1774,1935,0,0
"UNIVERSITY 4-21",44762,08," ",1497,1508,0,0
"VERDE 34-153",41986,08," ",2171,2295,0,0
"VERMEJO ""A""",41544,08," ",96,0,0,0
"VICKERS '34-127'",39484,08," ",1247,1050,0,0
"WAHOO ANGEL 1-33",41169,08," ",0,14,0,0
"WHEAT 1-59 LOV",44148,08," ",0,0,0,0
"WHEAT TRUST 1-36",42464,08," ",15071,28254,0,0
"WHEAT TRUST 1-63 LOV",42375,08," ",3643,8332,0,0
"WHITLEY 34-231",42117,08," ",395,2387,0,0
"WIGGO 34-177",41553,08," ",16004,28286,0,0
"WILKESBORO 119",44467,08," ",6723,4700,0,0
"WILLIAMS 4-53",276433,08," 1H",0,0,0,0
"WILSON 34-159",42445,08," ",4023,3251,0,0
"WILSON CROSS 168",40323,08," ",15868,24456,0,0
"WILSON TRUST 126",39206,08," ",5439,11752,0,0
WOLF,083143,08," 1",0,0,2005,357
WORSHAM,39668,08," ",150,0,0,0
"WORSHAM '6-18'",39429,08," ",1064,6226,0,0
"WORSHAM '6-22'",39277,08," ",1612,2290,0,0
"YADON STATE A",42006,08," ",64787,173662,0,0
"ZEMAN 3-16",41624,08," ",1170,1294,0,0
"ZPZ 34-211 UNIT",42458,08," ",688,2450,0,0
Total," "," "," ",1210588,2344996,1359010,127222
