"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Jan 2013 - Jan 2013"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"MONROE EAST STATE 1-4 WRD UNIT",42116,08," ",4173,13305,0,0
"MONROE GAS UNIT NO. 2",43872,08," ",188,442,0,0
"MONROE STATE 1-4 WRD",41150,08," ",2931,8213,0,0
"MONROE STATE-196-",50424,08," ",175,33,0,0
"MONROE WEST 1-17 WRD",41684,08," ",12215,24287,0,0
"MONROE WEST 1-6 WRD",42427,08," ",10028,13490,0,0
"MOONEY 34-222",40519,08," ",14321,22338,0,0
"MURJO 34-223 UNIT 1",42462,08," ",13692,30173,0,0
"NARROWS 6-21",41098,08," ",265,24,0,0
NEWBURY,44408,08," ",2337,5041,0,0
"OATMAN C18-25",267806,08," 1H",0,0,0,0
"OATMAN C18-25",267821,08," 2H",0,0,0,0
"OATMAN C18-25",267945,08," 3H",0,0,0,0
"OATMAN C18-25",267946,08," 4H",0,0,0,0
"OATMAN C18-25",43617,08," ",201,1340,0,0
"OATMAN C18-26",268241,08," 1H",0,0,25157,4889
"OATMAN C18-27",266259,08," 1H",0,0,15714,1823
"OATMAN C19-4A",268921,08," 2H",0,0,0,0
"OATMAN C19-4A",268988,08," 3H",0,0,0,0
"OATMAN C19-4A",270170,08," 4H",0,0,0,0
"OLSON 34-191",41506,08," ",5262,11692,0,0
"OLSON STATE 57-T2-6",268786,08," 1H",0,0,7240,636
"OXY FEE '24'",43516,08," ",54,18,0,0
"PATTERSON 1-34",41066,08," ",0,0,0,0
"PHANTOM-BURKHOLDER UNIT",44758,08," ",1576,2193,0,0
"PHOENIX STATE 10",42818,08," ",4815,15131,0,0
"PINE RIDGE 34-176",42674,08," ",22075,69840,0,0
"PIPES 34-115 UNIT",43401,08," ",16899,40956,0,0
"PITZER 8",42260,08," ",9177,8833,0,0
"PITZER-JOHNSON UNIT",43156,08," ",5323,5049,0,0
"POCONO 65",284074,08," 1H",0,0,6551,1105
"POCONO 65",41886,08," ",0,0,0,0
"PRUETT, T.B. 24",42246,08," ",9460,11326,0,0
"PRUETT, T.B. ET AL GAS UNIT",41545,08," ",76,554,0,0
PYTHIAN,45304,08," ",566,1600,0,0
"RAINBOW STATE",205027,08," 1",0,0,134,0
"RAMSLAND 1-61 LOV",42141,08," ",4930,8665,0,0
"RAYBANK 1-44",41589,08," ",1405,2138,0,0
"RAYMORE 1-46 UNIT",42568,08," ",17732,31014,0,0
"RED CLOUD",50432,08," ",143,99,0,0
"RED LODGE C20-11",283665,08," 2H",0,0,69992,18285
"RED LODGE C20-11",43615,08," ",0,0,0,0
REGAN-MCELVAIN,43523,08," ",20107,48738,0,0
"RICHMOND 39",284030,08," 1H",0,0,10997,1036
"RICHMOND 39",42482,08," ",0,0,0,0
"ROLWING 23",266657,08," 1H",0,0,11886,2238
"ROLWING 4-33",268222,08," 1H",0,0,1021,701
"ROLWING 4-33",270390,08," 2H",0,0,0,0
"SEARLS 34-115",39431,08," ",1177,3050,0,0
"SKINNER 34-116",42624,08," ",5491,411,0,0
"SLO-POKE 149 HG",41748,08," ",0,0,0,0
"SLUICE BOX 4-2",41762,08," ",281,508,0,0
"STATE C19-15",42723,08," ",680,2160,0,0
"STATE OATMAN",284643,08," 4",0,0,0,0
"STATE OATMAN",45354,08," ",1202,4900,0,0
"TALLADEGA 65",41147,08," ",6012,14633,0,0
"TERRY, I.W.",42696,08," ",113,1107,0,0
"THORNTON TRUST 4-60",268078,08," 2H",0,0,3664,2864
"THORNTON TRUST 4-60",42880,08," ",0,0,0,0
"TRAUBE 1-11 WRD",42173,08," ",8937,13099,0,0
"TREES 13",43886,08," ",375,254,0,0
"UNDERWOOD 34-138 UNIT",42457,08," ",2624,2670,0,0
"UNIVERSITY 18-40",42956,08," ",10479,12112,0,0
"UNIVERSITY 19 PW UNIT",42401,08," ",1951,3077,0,0
"UNIVERSITY 19-13",43520,08," ",6613,9762,0,0
"UNIVERSITY 19-17",43275,08," ",6171,4581,0,0
"UNIVERSITY 19-22",42423,08," ",1809,2259,0,0
"UNIVERSITY 19-25",43374,08," ",8158,12430,0,0
"UNIVERSITY 19-28",43469,08," ",8742,16001,0,0
"UNIVERSITY 19-29",42982,08," ",2644,2669,0,0
"UNIVERSITY 19-5",40552,08," ",2323,2851,0,0
"UNIVERSITY 20-42",43029,08," ",73,0,0,0
"UNIVERSITY 21-18 B",41429,08," ",913,640,0,0
"UNIVERSITY 36-20",43417,08," ",2037,2103,0,0
"UNIVERSITY 4-21",44762,08," ",3484,3555,0,0
"VERDE 34-153",41986,08," ",2951,3427,0,0
"VERMEJO ""A""",41544,08," ",65,0,0,0
"VICKERS '34-127'",39484,08," ",1432,244,0,0
"WAHOO ANGEL 1-33",41169,08," ",980,135,0,0
"WHEAT TRUST 1-36",42464,08," ",22918,48512,0,0
"WHEAT TRUST 1-63 LOV",42375,08," ",4305,13246,0,0
"WHITLEY 34-231",42117,08," ",129,2100,0,0
"WIGGO 34-177",41553,08," ",2190,4975,0,0
"WILKESBORO 119",44467,08," ",19141,19053,0,0
"WILSON 34-159",42445,08," ",3183,4396,0,0
"WILSON CROSS 168",40323,08," ",4814,6989,0,0
"WILSON TRUST 126",39206,08," ",6811,12596,0,0
WOLF,083143,08," 1",0,0,2093,227
WORSHAM,39668,08," ",330,0,0,0
"WORSHAM '6-18'",39429,08," ",1117,6050,0,0
"WORSHAM '6-22'",39277,08," ",2024,2008,0,0
"YADON STATE A",42006,08," ",4512,10733,0,0
"ZEMAN 3-16",41624,08," ",1488,2517,0,0
"ZPZ 34-211 UNIT",42458,08," ",1401,3862,0,0
Total," "," "," ",997436,1812010,218129,45329
