"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Aug 2015 - Aug 2015"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"UNIVERSITY 19-25",43374,08," ",2193,2839,0,0
"UNIVERSITY 19-27",46773,08," ",0,0,0,0
"UNIVERSITY 19-28",43469,08," ",1857,2604,0,0
"UNIVERSITY 19-29",42982,08," ",823,1051,0,0
"UNIVERSITY 19-5",40552,08," ",1291,1380,0,0
"UNIVERSITY 20 PW UNIT",44020,08," ",2296,3453,0,0
"UNIVERSITY 20-10 WNK",45259,08," ",4152,4286,0,0
"UNIVERSITY 20-20",44605,08," ",1461,1397,0,0
"UNIVERSITY 20-33 WNK",46958,08," ",0,0,0,0
"UNIVERSITY 20-42",43029,08," ",3,0,0,0
"UNIVERSITY 20-7",44345,08," ",1299,2204,0,0
"UNIVERSITY 21-17",47247,08," ",1786,0,0,0
"UNIVERSITY 21-18 B",41429,08," ",842,501,0,0
"UNIVERSITY 23-18 'B'",44907,08," ",1955,2355,0,0
"UNIVERSITY 24-17",46849,08," ",9184,15009,0,0
"UNIVERSITY 25-17",45000,08," ",1645,1946,0,0
"UNIVERSITY 28-21",44559,08," ",1938,1373,0,0
"UNIVERSITY 35-20",46430,08," ",4640,10830,0,0
"UNIVERSITY 36-20",43417,08," ",458,19,0,0
"UNIVERSITY 4-21",44762,08," ",5956,9651,0,0
"UNIVERSITY 40-16",47358,08," ",2,0,0,0
"UTL 28-17",47721,08," ",33328,32976,0,0
"UTL L. J. BELDIN 1211-17",45123,08," ",4142,3454,0,0
"VERDE 34-153",41986,08," ",1574,2144,0,0
"VERMEJO ""A""",41544,08," ",10,0,0,0
"VICKERS '34-127'",39484,08," ",2767,7918,0,0
"VOYAGER 15",46007,08," ",11401,26368,0,0
WAHA,47318,08," ",14359,7587,0,0
"WALKING O C3-28",46679,08," ",14069,10300,0,0
"WD JOHNSON 1-49",45506,08," ",18953,36435,0,0
"WHEAT 1-59 LOV",44148,08," ",15731,27220,0,0
"WHEAT 1-59 LOV UNIT 2",45556,08," ",27316,58893,0,0
"WHEAT 1-60 LOV",44648,08," ",1371,3146,0,0
"WHEAT 1-77 LOV UNIT",44986,08," ",13040,40839,0,0
"WHEAT STATE 1-64 LOV",44458,08," ",2322,3603,0,0
"WHEAT TRUST 1-36",42464,08," ",12008,19085,0,0
"WHEAT TRUST 1-52",46296,08," ",53688,120063,0,0
"WHEAT TRUST 1-60 LOV",46743,08," ",12127,0,0,0
"WHEAT TRUST 1-63 LOV",42375,08," ",8919,0,0,0
"WHEAT TRUST 1-73 LOV UNIT 1",45883,08," ",11892,30476,0,0
"WHEAT TRUST 1-73 LOV UNIT 2",45546,08," ",5640,0,0,0
"WHEAT TRUST 1-78 LOV UNIT 1",45390,08," ",4657,24610,0,0
"WHEAT TRUST 1-78 LOV UNIT 2",45047,08," ",5862,19802,0,0
"WHISKEY RIVER 0927B-7",47658,08," ",13793,9815,0,0
"WHITETAIL 57-37 UNIT",283809,08," 1H",0,0,76369,15868
"WHITETAIL 57-37 UNIT",46488,08," ",0,0,0,0
"WHITLEY 34-231",42117,08," ",988,7098,0,0
"WIGGO 34-177",41553,08," ",12145,19786,0,0
"WILE E. COYOTE STATE 40",46783,08," ",6245,52172,0,0
"WILKESBORO 119",44467,08," ",3587,3671,0,0
"WILLIAMS 4-53",276433,08," 1H",0,0,94414,7924
"WILSON 34-159",42445,08," ",11717,14679,0,0
"WILSON 56-7 UNIT",46432,08," ",0,0,0,0
"WILSON CROSS 168",40323,08," ",5241,10018,0,0
"WILSON TRUST 126",39206,08," ",2232,9480,0,0
"WILSON TRUST 34-145",46068,08," ",1330,2177,0,0
"WINCHESTER 34-142",44795,08," ",8012,10305,0,0
"WINCHESTER 57-10",283358,08," 1H",0,0,44603,4822
"WINCHESTER 57-10",45017,08," ",0,0,0,0
"WINGHEAD 56-2-29",277094,08," 1H",0,0,45731,9526
"WINGHEAD 56-2-43",278904,08," 2H",0,0,27242,4763
"WINGHEAD 57-2-13",279226,08," 1H",0,0,0,0
"WINGHEAD STATE 57-2-48 UNIT B",279469,08," 5H",0,0,5416,1473
"WINGHEAD STATE 57-2-48 UNIT B",279492,08," 5H",0,0,0,0
WOLF,083143,08," 1",0,0,1365,208
"WOOD STATE 57-26 UNIT A",45978,08," ",17909,80326,0,0
WORSHAM,39668,08," ",835,1750,0,0
"WORSHAM '6-18'",39429,08," ",1335,8364,0,0
"WORSHAM '6-22'",39277,08," ",5140,5222,0,0
"YADON STATE A",42006,08," ",7527,18095,0,0
YUCCA,46527,08," ",2225,12208,0,0
"Z&T 20",46794,08," ",14124,25683,0,0
"Z&T 42",46843,08," ",9122,15774,0,0
"ZEMAN 3-16",41624,08," ",393,2487,0,0
"ZPZ 34-211 UNIT",42458,08," ",612,2208,0,0
"ZUMA 3",284372,08," W201AP",0,0,71361,7182
"ZUMA 3",45941,08," ",0,0,0,0
Total," "," "," ",2983820,7206126,8528967,1339523
