"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Dec 2014 - Dec 2014"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BOLD JOHNSON 56-T1-34",271718,08," 1H",0,0,9624,2218
"BOLD JOHNSON 56-T1-36",271703,08," 1H",0,0,12767,2544
"BOLD JOHNSON 56-T1-36",275462,08," 2H",0,0,45750,8595
"BOLD JOHNSON 56-T1-42",271675,08," 1H",0,0,16647,3357
"BOUCHER 2",45470,08," ",663,2609,0,0
"BP 34-211",40619,08," ",3702,10958,0,0
"BRADY 56-1",44568,08," ",302,5776,0,0
"BRAMBLETT 1-28 WRD",43462,08," ",2528,3986,0,0
"BRAMBLETT 34-197 WRD",45514,08," ",7915,41809,0,0
"BRAMBLETT 34-216",41517,08," ",813,5966,0,0
"BRIDGER 1-36",282996,08," 2H",0,0,37992,7760
"BRIDGER 1-36",283146,08," 1H",0,0,33219,5586
"BRIDGER 1-36",45192,08," ",0,0,0,0
BRINE,45438,08," ",0,0,0,0
BROOKS,45888,08," ",3091,4083,0,0
"BROWN STATE 56-T2-44",277117,08," 1H",0,0,70454,8539
"BROWN STATE 56-T3-2",46970,08," ",2660,2859,0,0
"BRUMLOW 46",45984,08," ",11601,5568,0,0
"BRUMLOW 48",45433,08," ",5515,4227,0,0
"BRUNSON ""22""",42146,08," ",90,0,0,0
"BRUNSON '22A'",46561,08," ",17817,22829,0,0
"BRUNSON 48",46539,08," ",2239,4541,0,0
"BUCKIN CHUTE 33-61",42563,08," ",2992,8786,0,0
"BUCKIN CHUTE UNIT 33-61",45246,08," ",9821,33510,0,0
"BUFFALO 55-5-39",276205,08," 1H",0,0,36618,2807
"BUNIN 4",285691,08," 2H",0,0,14142,3538
"BUNIN 4",45742,08," ",0,0,0,0
"BURRELL STATE 34-143 UNIT",44806,08," ",5419,6739,0,0
"BYRD 34-170 UNIT",42475,08," ",6693,10105,0,0
"C.G. LUDEMAN 'B'",45241,08," ",2399,3216,0,0
"C.H. KNIGHT",45862,08," ",3293,5377,0,0
"C.J. LEE STATE 27",277514,08," 1H",0,0,3603,43
"CALAMITY JANE WEST",39285,08," ",169,70,0,0
"CAMP STATE 56-T2-8",273044,08," 1H",0,0,54940,3510
CAPROCK,46691,08," ",6469,8718,0,0
"CARDINAL 4",47457,08," ",3432,15778,0,0
"CARR 34-125 UNIT",45824,08," ",16308,17414,0,0
"CASPER 57-1-47",276563,08," 1H",0,0,8172,1848
"CASTLE 57-27",283168,08," 1H",0,0,33001,2817
"CASTLE 57-27",46108,08," ",0,0,0,0
"CBR 10",285718,08," 3H",0,0,16849,3189
"CBR 10",45715,08," ",0,0,0,0
"CBR 12",45721,08," ",0,0,0,0
"CBR 14",285722,08," 2H",0,0,62394,12903
"CBR 14",46414,08," ",0,0,0,0
"CBR 18",285706,08," 3H",0,0,14343,3075
"CBR 18",45714,08," ",3075,10903,0,0
"CBR 2",46522,08," ",0,0,0,0
"CBR 28",286282,08," 3H",0,0,30867,7040
"CBR 28",45735,08," ",0,0,0,0
"CBR 32",45789,08," ",10062,29137,0,0
"CBR 44",45720,08," ",4242,14491,0,0
"CBR 44A",286507,08," 1H",0,0,30789,7678
"CBR 44A",45723,08," ",0,0,0,0
"CHAPARRAL 89",46443,08," ",40986,170703,0,0
"CHATTERFROG 151",41557,08," ",1188,1910,0,0
"CHEVRON 34-157",40151,08," ",1682,2656,0,0
"CHEVRON 34-179",39755,08," ",2990,5720,0,0
"CHEVRON 34-181",39830,08," ",1330,2228,0,0
"CHEVY 17",39369,08," ",290,139,0,0
"CHEYENNE 57-3-13",277704,08," 2H",0,0,0,0
"CHEYENNE 57-3-13",279227,08," 3H",0,0,0,0
"CHEYENNE 57-3-13",279304,08," 1H",0,0,0,0
"CHEYENNE 57-3-47",276516,08," 1H",0,0,45953,7968
"CHEYENNE DRAW 19",45762,08," ",1639,4868,0,0
"CHUPACABRA 51 STATE",45991,08," ",2595,1877,0,0
"CHUPACABRA 51 STATE UNIT",44784,08," ",2444,1885,0,0
"CLEVELAND STATE 57-23",282986,08," 3H",0,0,14116,2131
"CLEVELAND STATE 57-23",283165,08," 2H",0,0,10527,1334
"CLEVELAND STATE 57-23",283167,08," 4H",0,0,20834,2894
"CLEVELAND STATE 57-23",284033,08," 1H",0,0,8102,987
"CLEVELAND STATE 57-23",45630,08," ",0,0,0,0
"CODY 56-3-9",277394,08," 1H",0,0,988,59
COLLIER,42195,08," ",187,180,0,0
COLLINS,44205,08," ",3622,4436,0,0
"COLONEL DRAKE 24",41295,08," ",2455,6693,0,0
"COLT 34-212",40262,08," ",6135,9715,0,0
"COLT 4-24",268753,08," 1H",0,0,2905,612
"COLUMBINE 34-167",43775,08," ",10534,20790,0,0
CONDOR,46832,08," ",717,0,0,0
"COOPERSMITH 34-139",41817,08," ",11104,13804,0,0
"COPE,R.L.",42695,08," ",460,494,0,0
"COPPERHEAD 23",46211,08," ",5969,31953,0,0
"COTTONMOUTH 58-47",273043,08," 1",0,0,0,0
"COVINGTON 34-224",42442,08," ",6285,4107,0,0
"COVINGTON 46",286298,08," 2H",0,0,40280,9180
"COVINGTON 46",45738,08," ",0,0,0,0
"COYOTE 4601",47860,08," ",8695,10203,0,0
"CROCKETT 1-26 WRD",41052,08," ",13302,32416,0,0
"CROCKETT 1-27 WRD UNIT",44188,08," ",9659,25187,0,0
"CROCKETT 1-29 WRD UNIT",41763,08," ",4331,12228,0,0
"CROCKETT 1-35 UNIT",42104,08," ",7142,9021,0,0
"CROCKETT 1-35 UNIT 2",42474,08," ",2579,3724,0,0
"CROCKETT 1-37 WRD",42140,08," ",14054,24667,0,0
"DAVIS '33-20'",39239,08," ",2596,484,0,0
"DAVIS 33-19",39540,08," ",1835,591,0,0
"DAVIS 34-169 B UNIT",42521,08," ",8796,11441,0,0
"DAVIS 34-169 UNIT 1",42084,08," ",9257,14684,0,0
"DAYTONA 14",41914,08," ",2669,4823,0,0
"DELA STATE 58-T2-48",267104,08," 1H",0,0,58490,760
"DIAMOND BACK 17",45611,08," ",567,19540,0,0
"DIAMOND STATE 45-10",45589,08," ",43,919,0,0
"DONALDSON 4-54",270250,08," 1H",0,0,0,0
"DOROTHY WHITE 82-TTT-B33 WF",45001,08," ",14762,44177,0,0
"DRAINAGE 34-136",43582,08," ",15460,20192,0,0
"DRAKESTER 209",283980,08," 2H",0,0,9023,1594
"DRAKESTER 209",284193,08," 1H",0,0,3257,288
"DRAKESTER 209",42086,08," ",0,0,0,0
"DUNAGAN RANCH",41306,08," ",0,0,0,0
"EARNHARDT 3",43189,08," ",0,0,0,0
"EAST VERMEJO 33-66",41507,08," ",9199,20723,0,0
"EFFIE PONDER EST. 33-18",38719,08," ",3231,5959,0,0
"EGGERS 4-31",271715,08," 3H",0,0,3844,747
EGL,44843,08," ",1556,2452,0,0
"EIGHTEENMILE 56-18",283294,08," 1H",0,0,12328,2273
"EIGHTEENMILE 56-18",44792,08," ",0,0,0,0
"EILAND 8-33",47059,08," ",4888,3411,0,0
"ELKHORN 2-17",46105,08," ",3458,12620,0,0
"EMMONS 6-21",40959,08," ",0,0,0,0
"ENTERPRISE C19-5",45512,08," ",1895,41855,0,0
"ESSMAN C9-20",270566,08," 1H",0,0,0,0
"EVELYN BAUER UNIT",43630,08," ",3339,4006,0,0
"EXTINCTION 57-T1-32",271198,08," 1H",0,0,19163,2226
"FELLERS STATE UNIT",45199,08," ",17783,24461,0,0
"FIELDER STATE 2-10",41866,08," ",851,3066,0,0
"FIELDS 33-25",39205,08," ",1462,2244,0,0
"FIELDS 33-27",39128,08," ",1416,1257,0,0
"FINLEY 1-11 WRD",42335,08," ",6063,9545,0,0
"FIREBIRD 52",283699,08," 1",0,0,2101,284
"FIREBIRD 52",45310,08," ",0,0,0,0
"FLATHEAD 2-15",282997,08," 4H",0,0,15473,1598
"FLATHEAD 2-15",44814,08," ",1925,38,0,0
"FLINTLOCK 34-144",43012,08," ",12788,11253,0,0
"FOLK 4-34",270389,08," 1H",0,0,3388,1015
"FOWLER 34-193",40254,08," ",6623,15733,0,0
"FRANCHISE WC",280679,08," 3702SL",0,0,0,0
"FRANCHISE WC UNIT",277526,08," 3701H",0,0,0,0
"FRASER 57-T1-39",277812,08," 1H",0,0,65252,12865
"GADDIE 1-31 UNIT",45936,08," ",17465,19890,0,0
"GALAPAGOS 53-2-45",42446,08," ",773,4339,0,0
"GAMBLER STATE",46134,08," ",2057,10813,0,0
"GELTEMEYER 21",46809,08," ",839,0,0,0
"GELTEMEYER 61",266022,08," 1",0,0,0,0
"GEREN 34-129 UNIT",42523,08," ",6176,8663,0,0
"GILLHAM 1-5 WRD",42383,08," ",6956,11407,0,0
"GORDON STATE 24",42603,08," ",1362,13815,0,0
"GRACE CARTER 56",284024,08," 2H",0,0,2426,549
"GRACE CARTER 56",42576,08," ",0,0,0,0
"GRAHAM 19 STATE UNIT",42826,08," ",12452,15156,0,0
"GREAT DIVIDE",46280,08," ",0,0,0,0
"GREATHOUSE C21-6 UNIT",282965,08," 1H",0,0,102232,14688
"GREATHOUSE C21-6 UNIT",46445,08," ",0,0,0,0
"GREENBLATT 71 WRD",43217,08," ",6157,16798,0,0
"GREENHORN SOUTH UNIT 1-35",283295,08," 2H",0,0,183,0
"GREENHORN SOUTH UNIT 1-35",46199,08," ",78,1800,0,0
"GREYBULL 55-4-9",277611,08," 1H",0,0,17563,4383
"H.B. MORRISON 'B'",44277,08," ",3984,121,0,0
"HALEY 28-43",46453,08," ",0,0,0,0
"HALEY, J.E. 28-33 UNIT A",46736,08," ",0,0,0,0
"HAMMERHEAD 54-1-28 UNIT",46019,08," ",5162,10820,0,0
HARPOON,46041,08," ",0,0,0,0
"HARRISON 29-25",45378,08," ",3938,5477,0,0
"HARRISON 29-26",45562,08," ",5348,7809,0,0
"HARRISON 29-28",45559,08," ",14793,22333,0,0
"HARRISON 44",45985,08," ",5737,1987,0,0
"HARRISON RANCH 56",270487,08," 1002H",0,0,64758,1988
"HARRISON STATE 14",44646,08," ",0,0,0,0
"HARRISON STATE C20",284716,08," 1401",0,0,2539,372
"HARRISON STATE C20",45734,08," ",11572,38349,0,0
"HEAGNEY 4-48",270391,08," 1H",0,0,1798,138
"HELLBENDER STATE 150",42771,08," ",13057,24670,0,0
"HEXAD 34-180",41026,08," ",1282,2136,0,0
"HIGHTOWER STATE UNIT",46762,08," ",0,0,0,0
"HILL 34-171 UNIT",42519,08," ",24491,32654,0,0
"HILL AND MEEKER 56-T2-22",45583,08," ",12952,27193,0,0
"HONEY BADGER 54-T4-34",270063,08," 1H",0,0,15858,119
"HOOTON ETAL_STATE 57-T3-22",270685,08," 1",0,0,24602,561
"HOWARD 33-22",38658,08," ",3913,11691,0,0
"HOWARD, BERNICE",30307,08," ",131,0,0,0
"HUBBARD ENTERPRISES 57-T1-32",273718,08," 1H",0,0,31401,3373
"HUGHES B",43889,08," ",255,1652,0,0
"HUMANE SOCIETY 34-187",41560,08," ",1096,2391,0,0
"HUMANE SOCIETY 34-198 WRD",42026,08," ",954,5768,0,0
"HUMANE SOCIETY 34-199 WRD",42158,08," ",193,637,0,0
INTERSTATE,39572,08," ",359,0,0,0
"INTIMIDATION 33-63",42310,08," ",4643,9735,0,0
"INTREPID 55-12",46000,08," ",6938,24576,0,0
"J.V. WILSON 146",43361,08," ",7196,0,0,0
"JAMES 02",284703,08," 1404",0,0,1692,790
"JAMES 02",45887,08," ",5377,19379,0,0
"JAMES 02-14",44082,08," ",0,0,0,0
"JAMES WEST 1-41",41522,08," ",3521,6176,0,0
"JANE M. GRAVES UNIT",42955,08," ",2314,3120,0,0
"JETT RINK STATE 58-23",46305,08," ",2590,14051,0,0
"JETT RINK STATE 59-25",46388,08," ",0,0,0,0
"JIM ED",45670,08," ",8954,10559,0,0
"JITTERBUG 161",40769,08," ",17088,8331,0,0
"JOHNSON 1-76",44777,08," ",17930,44950,0,0
"JOHNSON 1-86",43876,08," ",6666,21922,0,0
"JOHNSON 1-87 LOV",44657,08," ",8775,25149,0,0
"JOHNSON 1-88 LOV",45637,08," ",13071,46741,0,0
"JOHNSON 33-21",39485,08," ",2227,1609,0,0
"JOHNSON 44-02S-B53 WF",46604,08," ",18654,70512,0,0
"JOHNSON 53-2-30 LOV",45973,08," ",0,0,0,0
"JOHNSON ESTATE 57-T1-2",46426,08," ",6933,24908,0,0
"JOHNSON ESTATE 57-T1-4",278221,08," 1H",0,0,34694,7600
"JOHNSON RANCH 1-49",40751,08," ",18891,36410,0,0
"JOHNSON STATE",46829,08," ",10083,17598,0,0
"JUDITH 2-16 UNIT",45701,08," ",6569,16629,0,0
"JUDY CLARK STATE C19-16",45156,08," ",303,62,0,0
"KAYCEE 57-3-41",279271,08," 1H",0,0,0,0
"KHC '33-26'",39289,08," ",5962,7094,0,0
"KHC 33-24",38618,08," ",21599,24861,0,0
"KIMBELL 34-194",40654,08," ",523,1605,0,0
"KINGSTON 54-2-17 UNIT",277901,08," 1H",0,0,17442,3458
"KNIGHT 4-51",271644,08," 1H",0,0,22272,1435
"KW STATE",39341,08," ",946,2025,0,0
"LANGLEY 2-36",45223,08," ",6254,20158,0,0
"LARAMIE 55-4-7",278242,08," 1H",0,0,0,0
LASATER,44833,08," ",9590,9243,0,0
LAYDEN,46026,08," ",3477,9405,0,0
"LEE -128-",28269,08," ",67,0,0,0
"LEE 34-154",41585,08," ",1186,1523,0,0
LEGEAR,43839,08," ",643,773,0,0
"LH MEEKER C21",277994,08," 1501H",0,0,0,0
"LH MEEKER C21",284196,08," 1501H",0,0,37030,9174
"LH MEEKER C21",45137,08," ",0,0,0,0
"LH MEEKER C21",47154,08," ",0,0,0,0
"LINDLEY 55-2-32 LOV",43890,08," ",3381,16635,0,0
"LINDSAY 2",45579,08," ",0,0,0,0
"LINK - VJ RANCH E 55-2-14",46131,08," ",656,1696,0,0
"LINK - VJ RANCH W 55-2-28",45970,08," ",9954,35889,0,0
"LINK 1-32 UNIT",45967,08," ",3519,5200,0,0
"LIVINGSTON 2-12",45136,08," ",3367,8957,0,0
"LOBO 34-147",43256,08," ",3447,8702,0,0
"LOWE ROYALTY PARTNERS 56-T2-20",45052,08," ",5890,17517,0,0
"LUDEMAN B",46496,08," ",4587,4587,0,0
"MACDONALD 71 WRD UNIT 1H",44136,08," ",14081,19353,0,0
"MADISON 2-11",46301,08," ",4770,18553,0,0
"MAGIC MAN 33-64 WRD",42019,08," ",12864,31007,0,0
"MAKO STATE 2-32",41569,08," ",365,4,0,0
"MAKO STATE 3-6",276545,08," 2H",0,0,35224,4769
"MAKO STATE 3-6",41426,08," ",3,552,0,0
"MAKO STATE 54-4-10",41776,08," ",481,982,0,0
"MARMOT 55-14 UNIT",45124,08," ",1136,4801,0,0
"MARTINSVILLE 120",44686,08," ",7773,7265,0,0
"MASONIC 72 WRD",45099,08," ",5981,17977,0,0
"MASONIC 72 WRD UNIT",45839,08," ",0,0,0,0
"MATADOR 6-33",45423,08," ",21278,26297,0,0
"MATTHES STATE",39360,08," ",265,309,0,0
"MC CAMEY FORREST 56-T2-16",45504,08," ",6656,22845,0,0
"MCAFEE C17-21",274149,08," 1H",0,0,0,0
"MDJ 34-125 UNIT",47032,08," ",0,0,0,0
"MDJ C27-1",42760,08," ",2380,7251,0,0
"MDJ MINERALS 58-T2-22",278549,08," 1H",0,0,48310,11765
"MEDICINE BOW 56-1-13",276604,08," 1H",0,0,50041,9310
"MEDICINE BOW 56-1-13",45391,08," ",0,0,0,0
"MEEKER 18",45327,08," ",441,3735,0,0
"MEEKER 56-T2-22",270731,08," 1H",0,0,53724,3249
"MEEKER UNIT 05",43783,08," ",312,1458,0,0
"MIAMI BEACH 34-123",45999,08," ",24067,31035,0,0
"MICHIGAN 21",283807,08," 1H",0,0,294,22
"MICHIGAN 21",42909,08," ",0,0,0,0
MILLER,41993,08," ",1997,1953,0,0
"MILLER STATE 140",39389,08," ",516,686,0,0
"MILLER STATE 152",39538,08," ",3827,4939,0,0
"MILLER STATE 30",39374,08," ",269,0,0,0
"MINNOW BUCKET SWD",40979,08," ",0,0,0,0
"MOCKINGBIRD STATE UNIT 9",47324,08," ",26183,120385,0,0
"MONROE 1-10",43653,08," ",11023,15928,0,0
"MONROE 1-10",46332,08," ",6974,9883,0,0
"MONROE 1-17 WRD",40817,08," ",11281,15937,0,0
"MONROE 1-6 WRD",42155,08," ",1608,2495,0,0
"MONROE 1-8",43705,08," ",1181,695,0,0
"MONROE 1-8 WRD",42153,08," ",827,1213,0,0
"MONROE 33-60 WRD UNIT",44900,08," ",29033,134167,0,0
"MONROE 34-116 UNIT",43636,08," ",2593,2503,0,0
"MONROE 34-158",40721,08," ",0,0,0,0
"MONROE 34-158 UNIT",41452,08," ",9071,12749,0,0
"MONROE 34-172",40340,08," ",1389,4746,0,0
"MONROE 34-178",40778,08," ",3376,6100,0,0
"MONROE 34-180",39877,08," ",1217,2281,0,0
"MONROE 34-188",40487,08," ",16569,56274,0,0
"MONROE 34-190",40728,08," ",2804,6633,0,0
"MONROE 34-195",42262,08," ",3916,11271,0,0
"MONROE 34-195 UNIT",45861,08," ",38247,126123,0,0
"MONROE 34-205",42118,08," ",0,4,0,0
"MONROE 34-205 WRD",42426,08," ",279,2730,0,0
"MONROE 34-210",39975,08," ",18080,105229,0,0
"MONROE 34-215 WRD",42261,08," ",1085,5736,0,0
"MONROE 34-220",40322,08," ",5497,10073,0,0
"MONROE 34-220/211 UNIT",42520,08," ",858,972,0,0
"MONROE 34-221",40154,08," ",2071,3098,0,0
"MONROE 34-221 UNIT",42356,08," ",4231,7627,0,0
"MONROE 34-221 UNIT 2",42459,08," ",1456,2505,0,0
"MONROE 34-221/212 UNIT",42461,08," ",1167,1566,0,0
"MONROE 34-232",41783,08," ",22,429,0,0
"MONROE EAST STATE 1-4 WRD UNIT",42116,08," ",5481,13335,0,0
"MONROE GAS UNIT NO. 2",43872,08," ",20,20,0,0
"MONROE STATE 1-4 WRD",41150,08," ",2787,7559,0,0
"MONROE STATE-196-",50424,08," ",140,795,0,0
"MONROE WEST 1-17 WRD",41684,08," ",3146,6956,0,0
"MONROE WEST 1-6 WRD",42427,08," ",2067,2824,0,0
"MOONEY 34-222",40519,08," ",8026,11382,0,0
"MUDSLINGER 34-85",45503,08," ",3480,7815,0,0
"MURJO 34-223 UNIT 1",42462,08," ",5078,9331,0,0
"NARROWS 6-21",41098,08," ",6418,4610,0,0
NEWBURY,44408,08," ",670,991,0,0
NICHOLAS,46023,08," ",12538,33467,0,0
NOBLE,45166,08," ",3704,4975,0,0
"NORTH PECOS SWD",45989,08," ",0,0,0,0
"NORTON-SCHAUB 84-TTT-B33 WF",45854,08," ",13181,40421,0,0
"OATMAN C18-25",267806,08," 1H",0,0,0,0
"OATMAN C18-25",267821,08," 2H",0,0,0,0
"OATMAN C18-25",267945,08," 3H",0,0,0,0
"OATMAN C18-25",43617,08," ",659,3217,0,0
"OATMAN C18-26",268241,08," 1H",0,0,8720,1001
"OATMAN C18-27",266259,08," 1H",0,0,8706,542
"OATMAN C19-4A",268921,08," 2H",0,0,25522,1010
"OATMAN C19-4A",268988,08," 3H",0,0,14863,874
"OATMAN C19-4A",270170,08," 4H",0,0,15753,859
"OLD HICKORY STATE",45421,08," ",17270,34077,0,0
"OLSON 34-191",41506,08," ",4132,12561,0,0
"OLSON STATE 57-T2-6",268786,08," 1H",0,0,26258,1584
"OWENS 1-75 LOV UNIT",45388,08," ",3652,8875,0,0
"OXY FEE '24'",43516,08," ",42,2,0,0
"P C HILL STATE B 1-12",44515,08," ",15492,26289,0,0
"PATTERSON 1-34",41066,08," ",0,0,0,0
"PECOS STATE 46",286309,08," 3H",0,0,24806,5789
"PECOS STATE 46",286310,08," 4H",0,0,24395,5864
"PECOS STATE 46",45627,08," ",0,0,0,0
"PHANTOM-BURKHOLDER UNIT",44758,08," ",1295,2246,0,0
"PHOENIX STATE 10",42818,08," ",1918,17662,0,0
"PINE RIDGE 34-176",42674,08," ",8569,22896,0,0
"PIPES 34-115 UNIT",43401,08," ",6957,17184,0,0
"PITZER 8",42260,08," ",4891,5058,0,0
"PITZER-JOHNSON UNIT",43156,08," ",2294,2686,0,0
"POCONO 65",284074,08," 1H",0,0,1791,454
"POCONO 65",41886,08," ",0,0,0,0
"POGO MOSBACHER STATE 57-T2-4",271237,08," 1H",0,0,0,0
"POGO MOSBACHER STATE 57-T2-4",45548,08," ",5118,14515,0,0
"PRUETT, T.B. 24",42246,08," ",6203,16259,0,0
"PRUETT, T.B. ET AL GAS UNIT",41545,08," ",248,0,0,0
"PSL STATE",43598,08," ",0,0,0,0
PYTHIAN,45304,08," ",730,1602,0,0
"PYTHIAN 6",45993,08," ",67,582,0,0
"RAINBOW STATE",205027,08," 1",0,0,374,0
"RAMSLAND 1-61 LOV",42141,08," ",10405,24722,0,0
"RANGER 56-40",45385,08," ",0,0,0,0
"RAYBANK 1-44",41589,08," ",1699,3625,0,0
"RAYMORE 1-46 STATE UNIT 3",44054,08," ",2615,5247,0,0
"RAYMORE 1-46 UNIT",42568,08," ",0,0,0,0
"RAYMORE 1-46 UNIT 2",44055,08," ",6651,13191,0,0
"RAYMORE 57-T1-24",271713,08," 1H",0,0,52466,3542
"RED BLUFF 13",285586,08," 3H",0,0,24397,2047
"RED BLUFF 13",45705,08," ",0,0,0,0
"RED BLUFF 7",286305,08," 1H",0,0,70326,15439
"RED BLUFF 7",46020,08," ",0,0,0,0
"RED CLOUD",50432,08," ",162,5,0,0
"RED CREST",46607,08," ",20200,27493,0,0
"RED LODGE C20-11",283665,08," 2H",0,0,6177,1484
"RED LODGE C20-11",43615,08," ",0,0,0,0
"RED ROCK 6-6",45114,08," ",3712,7791,0,0
"REEF RUNNER STATE 162",43681,08," ",17311,17171,0,0
REGAN-MCELVAIN,43523,08," ",3543,3975,0,0
RENEGADE,284529,08," 0302BH",0,0,57617,13633
RENEGADE,47283,08," ",0,0,0,0
RHOADS,46939,08," ",4318,4956,0,0
"RICHMOND 39",284030,08," 1H",0,0,7971,696
"RICHMOND 39",42482,08," ",0,0,0,0
"RICKY BOBBY 33-62 WRD UNIT",44876,08," ",11842,32745,0,0
"RIO STATE RANDOLPH 57-T2-34",276286,08," 1H",0,0,62120,6259
"RIVERTON 57-2-21",278601,08," 1H",0,0,0,0
"ROAN 53-2 LOV UNIT",45429,08," ",13628,25963,0,0
"ROBIN 8",47118,08," ",62624,220095,0,0
"ROCA 34-159 UNIT",43860,08," ",5016,7425,0,0
"ROGERS 6 UNIT",46781,08," ",14992,20809,0,0
