"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Oct 2013 - Oct 2013"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"TERRY, I.W.",42696,08," ",66,373,0,0
"THORNTON TRUST 4-60",268078,08," 2H",0,0,5557,971
"THORNTON TRUST 4-60",42880,08," ",357,2852,0,0
"TIPI CHAPMAN 34-163",44032,08," ",28703,62632,0,0
"TIPI-CHAPMAN 34-163",44748,08," ",0,0,0,0
"TISDALE UNIT 56-8",45233,08," ",0,0,0,0
"TRAUBE 1-11 WRD",42173,08," ",12887,18502,0,0
"TREES 13",43886,08," ",262,212,0,0
"TUCKER 1-75 LOV",44927,08," ",0,0,0,0
"TYTEX L1",44435,08," ",284,663,0,0
"ULMER 4-61",271828,08," 1V",0,0,0,0
"UNDERWOOD 34-138 UNIT",42457,08," ",588,1094,0,0
"UNIVERSITY 18-40",42956,08," ",4267,4108,0,0
"UNIVERSITY 19 PW UNIT",42401,08," ",1118,1018,0,0
"UNIVERSITY 19-13",43520,08," ",2884,1708,0,0
"UNIVERSITY 19-15",44052,08," ",9619,14691,0,0
"UNIVERSITY 19-17",43275,08," ",2574,1632,0,0
"UNIVERSITY 19-17",44295,08," ",1256,1488,0,0
"UNIVERSITY 19-22",42423,08," ",1671,516,0,0
"UNIVERSITY 19-25",43374,08," ",2851,2356,0,0
"UNIVERSITY 19-28",43469,08," ",1116,504,0,0
"UNIVERSITY 19-29",42982,08," ",1456,840,0,0
"UNIVERSITY 19-5",40552,08," ",1978,1181,0,0
"UNIVERSITY 20 PW UNIT",44020,08," ",4237,4908,0,0
"UNIVERSITY 20-20",44605,08," ",2593,1176,0,0
"UNIVERSITY 20-42",43029,08," ",41,559,0,0
"UNIVERSITY 20-7",44345,08," ",2474,206,0,0
"UNIVERSITY 21-18 B",41429,08," ",949,1445,0,0
"UNIVERSITY 25-17",45000,08," ",5851,9070,0,0
"UNIVERSITY 28-21",44559,08," ",6133,9077,0,0
"UNIVERSITY 36-20",43417,08," ",1759,1908,0,0
"UNIVERSITY 4-21",44762,08," ",1621,342,0,0
"VERDE 34-153",41986,08," ",231,112,0,0
"VERMEJO ""A""",41544,08," ",63,0,0,0
"VICKERS '34-127'",39484,08," ",609,1014,0,0
"WAHOO ANGEL 1-33",41169,08," ",0,0,0,0
"WHEAT 1-59 LOV",44148,08," ",13798,29555,0,0
"WHEAT 1-59 LOV UNIT 2",45556,08," ",0,0,0,0
"WHEAT 1-60 LOV",44648,08," ",0,0,0,0
"WHEAT 1-77 LOV UNIT",44986,08," ",0,0,0,0
"WHEAT STATE 1-64 LOV",44458,08," ",0,0,0,0
"WHEAT TRUST 1-36",42464,08," ",14867,23851,0,0
"WHEAT TRUST 1-63 LOV",42375,08," ",1110,3806,0,0
"WHITLEY 34-231",42117,08," ",146,25,0,0
"WIGGO 34-177",41553,08," ",24996,39872,0,0
"WILKESBORO 119",44467,08," ",9429,9306,0,0
"WILLIAMS 4-53",276433,08," 1H",0,0,0,0
"WILSON 34-159",42445,08," ",1,0,0,0
"WILSON CROSS 168",40323,08," ",16947,21277,0,0
"WILSON TRUST 126",39206,08," ",9152,21000,0,0
"WINCHESTER 34-142",44795,08," ",6354,11467,0,0
WOLF,083143,08," 1",0,0,2040,175
WORSHAM,39668,08," ",0,0,0,0
"WORSHAM '6-18'",39429,08," ",1103,6382,0,0
"WORSHAM '6-22'",39277,08," ",1699,1885,0,0
"YADON STATE A",42006,08," ",23039,46491,0,0
"ZEMAN 3-16",41624,08," ",1079,1335,0,0
"ZPZ 34-211 UNIT",42458,08," ",769,3662,0,0
Total," "," "," ",1418155,2773472,1565076,135902
