"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Sep 2017 - Sep 2017"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BALBO EAST UNIT",47676,08," ",5253,12588,0,0
"BALBO SOUTHEAST UNIT",47666,08," ",6430,22161,0,0
"BALBO WEST UNIT",47518,08," ",5506,34143,0,0
"BALBO-ADRIANNA WEST",50314,08," ",25178,59378,0,0
"BALMORHEA RANCH 49",46601,08," ",1123,4482,0,0
"BALMORHEA STATE",46324,08," ",806,1637,0,0
"BALMORHEA STATE A",49591,08," ",11034,18724,0,0
"BANNER 57-1-21",279043,08," 2H",0,0,75171,15412
"BANNER 57-1-21",279225,08," 1H",0,0,68048,6550
"BARBARA STATE",48280,08," ",4296,11474,0,0
"BARBEE 72-1",268076,08," 1H",0,0,10710,184
"BARNES, D. E. ESTATE",38700,08," ",349,769,0,0
"BARNETT 90-TTT-B01 WF",46909,08," ",30978,192301,0,0
"BARRACUDA 49",283806,08," 1",0,0,111,0
"BARRACUDA 49",44118,08," ",0,0,0,0
"BARRIERS 34-122 UNIT",45898,08," ",8698,8511,0,0
BARSTOW,39273,08," ",53,178,0,0
"BARSTOW 33-33",47288,08," ",3427,14868,0,0
"BARSTOW 33-34",47050,08," ",10183,17141,0,0
"BARSTOW A",49057,08," ",32231,109872,0,0
"BATES 1-63 LOV UNIT",44469,08," ",2535,1045,0,0
"BATES 1-77 LOV UNIT",44788,08," ",1853,2680,0,0
"BAXTER SPRINGS 54-4-33",283394,08," 1H",0,0,0,0
"BAYER '13'",46894,08," ",937,827,0,0
"BEANS STATION 53-4-5",282883,08," 1H",0,0,0,0
"BEARCAT 28-29",48622,08," ",12404,16976,0,0
"BEAVERHEAD STATE 2-24 UNIT",45549,08," ",2298,7728,0,0
"BECKER 6-29 UNIT A",47995,08," ",20597,61296,0,0
"BECKER 6-30 UNIT B",283132,08," 1H",0,0,7657,1604
"BECKHAM CALDWELL 5-43",268221,08," 1H",0,0,2351,543
"BELLTOWN 57-3-19",282811,08," 1H",0,0,0,0
"BENTON 3-12",44948,08," ",997,7483,0,0
BENTZ,48403,08," ",3809,3995,0,0
"BERKLEY STATE EAST UNIT",46946,08," ",3135,3548,0,0
"BERKLEY STATE WEST UNIT",47669,08," ",6694,7448,0,0
"BERNARD STATE C-27 2-5 LOV UNIT",48786,08," ",0,0,0,0
"BETTS 54-4-20",280913,08," 1H",0,0,48045,8585
"BETTS 54-4-24",48254,08," ",5245,21887,0,0
"BETTS 54-4-26 RVS",44643,08," ",2543,21287,0,0
"BETTS UNIT 53-4-2",286693,08," 1H",0,0,0,0
"BETTS UNIT 53-4-2",48020,08," ",7896,26584,0,0
"BETTYE HANSARD STATE 45-3",272207,08," 2H",0,0,17578,126
"BIG BUCKS 29-10",47596,08," ",6522,18926,0,0
"BIG CYPRESS 56-2-13",282674,08," 1H",0,0,0,0
"BIG EASY 54-2-6 UNIT",48143,08," ",19134,52907,0,0
"BIG FUNDAMENTAL 4-52",286748,08," 1H",0,0,43365,10410
"BIG FUNDAMENTAL 4-52",49381,08," ",0,0,0,0
"BIG GIPPER STATE UNIT",48741,08," ",0,0,0,0
"BIG HORN 56-1-17",283583,08," 1H",0,0,0,0
"BIG HORN 56-1-19",283459,08," 1H",0,0,0,0
"BIG HORN 57-1-11",283674,08," 1H",0,0,0,0
"BIG HORN STATE 56-2-9 UNIT",279162,08," 2H",0,0,36135,5002
"BIG HORN STATE 56-2-9 UNIT",48326,08," ",24801,83232,0,0
"BIG PINEY 57-2-29",48487,08," ",0,0,0,0
"BIG PINEY 57-2-41",277111,08," 1H",0,0,9402,1376
"BIG SILVER 34-160",43631,08," ",7192,9218,0,0
"BIG SKY 55-16",283366,08," 1H",0,0,25802,4997
"BIG SKY 55-16",47983,08," ",0,0,0,0
"BIG TIMBER STATE 57-25 UNIT",283094,08," 1H",0,0,55193,9736
"BIG TIMBER STATE 57-25 UNIT",46782,08," ",0,0,0,0
"BIG VALLEY 6-20",39164,08," ",417,246,0,0
"BIGFOOT C21-6 UNIT",283613,08," 1H",0,0,76603,5616
"BIGFOOT C21-6 UNIT",47726,08," ",0,0,0,0
"BIGHORN 1-31 WD",41730,08," ",0,0,0,0
"BIGHORN NORTH UNIT 1-31",283073,08," 1H",0,0,21464,2270
"BIGHORN NORTH UNIT 1-31",46564,08," ",0,0,0,0
"BIGHORN SOUTH UNIT 1-31",48550,08," ",17033,97923,0,0
"BILLY BURT 90-TTT-B33 WF",47373,08," ",27834,82167,0,0
"BIRDIE-BELL 54-2-18 LOV",47484,08," ",6798,28942,0,0
BISON,48663,08," ",10451,29662,0,0
"BITTERROOT 54-1-18",280577,08," 2H",0,0,49288,6760
"BITTERROOT 54-1-18",47245,08," ",875,2285,0,0
"BLACK POWDER 1-27",42881,08," ",2779,5581,0,0
"BLACK STONE 1-14 WRD UNIT",47442,08," ",2810,28870,0,0
"BLACK STONE 34-216",42043,08," ",0,8,0,0
BLACKSTONE,49337,08," ",19697,33209,0,0
"BLACKTAIL 1-34 UNIT",283621,08," 1H",0,0,93652,14949
"BLACKTAIL 1-34 UNIT",48096,08," ",0,0,0,0
"BLACKTIP 1-21 WRD UNIT",41816,08," ",1996,2211,0,0
"BLACKTIP 1-21 WRD UNIT 1",40663,08," ",2029,3131,0,0
"BLACKTIP 1-42 UNIT",46876,08," ",0,0,0,0
"BLACKTIP 1-43",40406,08," ",0,0,0,0
"BLACKTIP 1-44",40625,08," ",2805,7454,0,0
"BLACKTIP JOHNSON 1-39",39856,08," ",1829,3599,0,0
"BLACKTIP STATE 42",44861,08," ",19183,35381,0,0
"BLACKTIP STATE 43",46804,08," ",14494,69468,0,0
"BLACKTIP UNIVERSITY 19-26",42108,08," ",1811,2162,0,0
"BLACKTOP 21601 1",284473,08," 2H",0,0,17707,5742
"BLACKTOP 21601 1",284549,08," 1H",0,0,22261,9641
"BLACKTOP 21601 1",49209,08," ",0,0,0,0
"BLUE 34",49378,08," ",14278,21895,0,0
"BLUE CREST",46676,08," ",6051,7033,0,0
"BLUE DUCK 35",46087,08," ",3258,7571,0,0
"BLUE JACKET ""62""",41822,08," ",171,0,0,0
"BLUE JACKET '73'",44763,08," ",385,463,0,0
"BLUE JACKET 73 A",49847,08," ",780,2004,0,0
"BLUE JAY UNIT",47826,08," ",22461,71179,0,0
"BLUE LAKES 5556",283098,08," 1H",0,0,138633,19688
"BOBCAT 34-175",43852,08," ",2882,7798,0,0
"BOBCAT STATE UNIT 4702",47651,08," ",0,0,0,0
"BOBCAT STATE UNIT 4704",47410,08," ",0,0,0,0
"BODACIOUS C7-19",45253,08," ",1590,4173,0,0
"BOHLANDER 33-95",279553,08," 1H",0,0,33336,6216
"BOLD BLAKE STATE 57-T2-2",271805,08," 1H",0,0,10324,939
"BOLD JOHNSON 56-T1-26",270251,08," 1H",0,0,20933,746
"BOLD JOHNSON 56-T1-26",278368,08," 2H",0,0,11778,2442
"BOLD JOHNSON 56-T1-30",270567,08," 1H",0,0,16726,1042
"BOLD JOHNSON 56-T1-30",278426,08," 2H",0,0,7889,1253
"BOLD JOHNSON 56-T1-34",271718,08," 1H",0,0,16539,864
"BOLD JOHNSON 56-T1-34",281995,08," 2H",0,0,17385,3674
"BOLD JOHNSON 56-T1-36",271703,08," 1H",0,0,16149,2523
"BOLD JOHNSON 56-T1-36",275462,08," 2H",0,0,17006,1908
"BOLD JOHNSON 56-T1-42",271675,08," 1H",0,0,10946,2460
"BOLD JOHNSON 56-T1-42",278250,08," 2H",0,0,22583,4113
"BONAFIDE 29-34",47390,08," ",5310,19736,0,0
"BOND UNIT 3-7",286734,08," 1H",0,0,0,0
"BOND UNIT 3-7",48190,08," ",8533,45470,0,0
"BONGO 76-43 LOV UNIT",49454,08," ",0,0,0,0
"BONNETHEAD 53-2-1 LOV UNIT A",47556,08," ",28368,68708,0,0
"BONNETHEAD 53-2-13 LOV UNIT",46807,08," ",0,0,0,0
"BONNETHEAD 53-2-21 LOV",47020,08," ",0,0,0,0
"BONNETHEAD 53-2-3 LOV",48903,08," ",6997,9603,0,0
"BOOTH FALLS 22-27",50730,08," ",644,2141,0,0
"BOREAS 79",47628,08," ",3014,9704,0,0
"BOUCHER 2",283904,08," 03H",0,0,44593,9440
"BOUCHER 2",45470,08," ",289,1627,0,0
"BOUCHER UNIT",49331,08," ",0,0,0,0
"BOULDER STATE 57-32",283071,08," 1H",0,0,30880,4041
"BOULDER STATE 57-32",46511,08," ",0,0,0,0
"BOXWOOD 55-1-12 UNIT",49052,08," ",0,0,0,0
"BOYD 11",49030,08," ",12797,17998,0,0
"BOYD 21",48369,08," ",2569,6214,0,0
"BOZ 55-2-6 UNIT",282268,08," 1H",0,0,0,0
"BOZ 55-2-6 UNIT",49181,08," ",27383,88472,0,0
"BRADY 56-1",44568,08," ",471,13082,0,0
"BRAMBLETT 1-28 WRD",43462,08," ",4594,6203,0,0
"BRAMBLETT 34-197 WRD",45514,08," ",1817,13984,0,0
"BRAMBLETT 34-216",41517,08," ",0,2,0,0
"BRAZOS 34-104",46152,08," ",234,1045,0,0
BRECKENRIDGE,283650,08," L 06H",0,0,189147,26599
BRECKENRIDGE,49102,08," ",0,0,0,0
"BRIDGER 1-36",282996,08," 2H",0,0,16156,3203
"BRIDGER 1-36",283146,08," 1H",0,0,23274,3942
"BRIDGER 1-36",45192,08," ",0,0,0,0
"BRIGHAM FUENTE",282219,08," 4402HL",0,0,108124,20053
"BRIGHAM FUENTE",282389,08," 4401HU",0,0,121109,15767
BRINE,45438,08," ",0,0,0,0
"BRONZE 6-15",46458,08," ",3528,13433,0,0
BROOKS,45888,08," ",63536,75847,0,0
"BROWN STATE 56-T2-44",277117,08," 1H",0,0,30294,2960
"BROWN STATE 56-T3-2",46970,08," ",3260,16988,0,0
"BRUMLOW 46",45984,08," ",1865,1464,0,0
"BRUMLOW 48",45433,08," ",2183,2107,0,0
BRUNSON,48223,08," ",23844,40237,0,0
"BRUNSON ""22""",42146,08," ",912,1418,0,0
"BRUNSON '22A'",46561,08," ",1845,2368,0,0
"BRUNSON '26-17'",46742,08," ",887,1834,0,0
"BRUNSON 38",48158,08," ",7370,13755,0,0
"BRUNSON 47",48167,08," ",2393,5414,0,0
"BRUNSON 48",46539,08," ",1220,2166,0,0
"BRUNSON A",46821,08," ",5861,10332,0,0
"BRUNSON B",47287,08," ",0,0,0,0
"BRUNSON D",48019,08," ",10383,16661,0,0
"BRUNSON TRUST 16",46144,08," ",1551,2078,0,0
"BRYCE 54-2-24",48955,08," ",5701,13463,0,0
"BUCKIN CHUTE 33-61",42563,08," ",1691,3267,0,0
"BUCKIN CHUTE UNIT 33-61",45246,08," ",3109,10207,0,0
"BUFFALO 55-5-39",276205,08," 1H",0,0,30582,836
"BULLET 27-11",47319,08," ",0,295,0,0
"BULLET 75-18",47466,08," ",0,0,0,0
"BULLHEAD 55-1-22 UNIT A",47743,08," ",7699,23729,0,0
"BULLHEAD 55-1-34 UNIT B",279857,08," 1H",0,0,78388,18212
"BULLHEAD 55-2-3 UNIT",47515,08," ",6108,20879,0,0
"BULLHEAD 55-2-7 LOV",48809,08," ",5131,19385,0,0
"BULLHEAD STATE 55-1-44",47186,08," ",6889,20663,0,0
"BULLHEAD STATE 55-1-45 UNIT B",47636,08," ",7279,23492,0,0
"BUNIN 4",285585,08," 3H",0,0,8044,2032
"BUNIN 4",285687,08," 4H",0,0,5179,1305
"BUNIN 4",285691,08," 2H",0,0,1268,702
"BUNIN 4",285711,08," 7H",0,0,10522,2118
"BUNIN 4",285712,08," 8H",0,0,22611,4771
"BUNIN 4",285903,08," 5H",0,0,8683,2224
"BUNIN 4",285905,08," 6H",0,0,17200,3950
"BUNIN 4",45742,08," ",0,0,0,0
"BUSCH UNIT C6-4",46996,08," ",1,0,0,0
"BUZZARD NORTH 6972",49177,08," ",2,0,0,0
"BUZZARD SOUTH 6972",49225,08," ",0,0,0,0
"BYERLEY 1-33",46812,08," ",2539,7494,0,0
"C.G. LUDEMAN 'B'",45241,08," ",1603,3207,0,0
"C.H. KNIGHT",45862,08," ",26786,57487,0,0
"C.J. LEE STATE 27",277514,08," 1H",0,0,0,0
"CABINET STATE 55-2 UNIT",47588,08," ",7292,26436,0,0
"CABRITO LTD STATE 62",283590,08," 1H",0,0,15190,1937
"CABRITO LTD STATE 62",47550,08," ",0,0,0,0
"CALAMITY JANE WEST",39285,08," ",323,1972,0,0
"CALLAHAN 54-2-17 UNIT",281886,08," 1H",0,0,46461,6230
"CAMP 29-31 UNIT",47275,08," ",4427,17906,0,0
"CAMP STATE 56-T2-8",273044,08," 1H",0,0,33409,1655
"CANTALOUPE MIPA UNIT",285649,08," 1H",0,0,11985,2541
"CANTALOUPE MIPA UNIT",49185,08," ",0,0,0,0
"CAPRITO 98",49223,08," ",46466,54577,0,0
"CAPRITO 99",48488,08," ",6194,8393,0,0
CAPROCK,46691,08," ",1337,2527,0,0
"CARDINAL 4",47457,08," ",547,2016,0,0
"CARLSBAD 54-1-28 UNIT",49017,08," ",15261,37195,0,0
"CARPENTER STATE",49220,08," ",24915,47242,0,0
"CARR 34-125 UNIT",45824,08," ",4586,10712,0,0
"CASCADES 55-1-26 UNIT",283143,08," 1H",0,0,171352,41143
"CASCADES 55-1-26 UNIT",48779,08," ",0,0,0,0
"CASPER 57-1-47",276563,08," 1H",0,0,23679,3160
"CASPER 57-2-11",48325,08," ",7,0,0,0
"CASTLE 57-27",283168,08," 1H",0,0,21123,778
"CASTLE 57-27",46108,08," ",0,0,0,0
"CATCLAW UNIT 2-31",47631,08," ",5949,11969,0,0
"CATHEDRAL STATE 57-6 UNIT",283147,08," 2H",0,0,0,0
"CATHEDRAL STATE 57-6 UNIT",46944,08," ",0,0,0,0
"CBR 10",285718,08," 3H",0,0,0,1
"CBR 10",285719,08," 4H",0,0,12358,2313
"CBR 10",45715,08," ",0,0,0,0
"CBR 12",285720,08," 3H",0,0,6338,873
"CBR 12",285721,08," 4H",0,0,32174,1563
"CBR 12",45721,08," ",0,0,0,0
"CBR 14",285722,08," 2H",0,0,9763,1973
"CBR 14",285858,08," 4H",0,0,16694,3041
"CBR 14",46414,08," ",0,0,0,0
"CBR 16",285723,08," 7H",0,0,21039,3913
"CBR 16",285728,08," 2H",0,0,7439,1138
"CBR 16",48293,08," ",0,0,0,0
"CBR 18",285706,08," 3H",0,0,4734,0
"CBR 18",286690,08," 5H",0,0,0,0
"CBR 18",45714,08," ",3952,15823,0,0
"CBR 2",285724,08," 2H",0,0,12374,1851
"CBR 2",285725,08," 4H",0,0,13782,2841
"CBR 2",46522,08," ",0,0,0,0
"CBR 22",285763,08," 5H",0,0,8762,2239
"CBR 22",285849,08," 11H",0,0,48586,9123
"CBR 22",285853,08," 12H",0,0,50210,8690
"CBR 22",285857,08," 14H",0,0,50870,8833
"CBR 22",285893,08," 18H",0,0,49989,8993
"CBR 22",285900,08," 16H",0,0,48456,7719
"CBR 22",285936,08," 13H",0,0,36747,7211
"CBR 22",285944,08," 15H",0,0,31496,5618
"CBR 22",286300,08," 17H",0,0,50815,7751
"CBR 22",46406,08," ",7609,41303,0,0
"CBR 28",285899,08," 7H",0,0,27054,6600
"CBR 28",286282,08," 3H",0,0,16252,2248
"CBR 28",45735,08," ",0,0,0,0
"CBR 32",286283,08," 6H",0,0,9522,1992
"CBR 32",45789,08," ",6717,34082,0,0
"CBR 4",285904,08," 6H",0,0,22980,3390
"CBR 4",286180,08," 3H",0,0,20787,3559
"CBR 4",286673,08," 2H",0,0,0,0
"CBR 4",46560,08," ",2140,10388,0,0
"CBR 44",45720,08," ",2513,7017,0,0
"CBR 44A",286507,08," 1H",0,0,0,0
"CBR 44A",45723,08," ",0,0,0,0
"CBR 6",286093,08," 1H",0,0,20924,4241
"CBR 6",286181,08," 2H",0,0,21506,3691
"CBR 6",286515,08," 3H",0,0,17738,3632
"CBR 6",46405,08," ",0,0,0,0
"CBR 6-7B",283581,08," 3H",0,0,23060,5145
"CBR 6-7C",283572,08," 4H",0,0,140922,32184
"CBR 6-7D",283582,08," 5H",0,0,188333,38613
"CBR 6-7F",283443,08," 7H",0,0,156529,34974
"CEDAR MOUNTAIN 54-4-15",282917,08," 1H",0,0,0,0
"CENTAUR STATE 57-2-18 UNIT",283035,08," 1H",0,0,0,0
"CERBERUS 56-3-43 UNIT",283670,08," 1H",0,0,0,0
"CHALK BLUFF 55-4-1",282303,08," 1H",0,0,0,0
"CHALLENGER STATE",49195,08," ",3568,4248,0,0
"CHAPARRAL 89",46443,08," ",10932,37907,0,0
"CHARGER STATE",49552,08," ",20843,27779,0,0
"CHATTERFROG 151",41557,08," ",923,312,0,0
CHECKERS,49161,08," ",0,0,0,0
"CHECKERS STATE UNIT 54-12-21",48354,08," ",53081,207514,0,0
"CHERRY PIE 57-T1-20",48610,08," ",3667,14676,0,0
"CHEVRON 34-157",40151,08," ",0,0,0,0
"CHEVY 17",39369,08," ",849,1738,0,0
"CHEYENNE 57-3-13",277704,08," 2H",0,0,22462,3439
"CHEYENNE 57-3-13",279227,08," 3H",0,0,38512,6852
"CHEYENNE 57-3-13",48203,08," ",6287,31020,0,0
"CHEYENNE 57-3-47",276516,08," 1H",0,0,25140,1757
"CHEYENNE DRAW 19",45762,08," ",653,1307,0,0
"CHIMERA STATE 56-3-7 UNIT",282806,08," 1H",0,0,0,0
"CHOLLA STATE 2-4",282761,08," 2H",0,0,0,0
"CHOLLA STATE 2-4",48443,08," ",14127,37658,0,0
"CHRISTIAN 2",285604,08," 1T",0,0,69560,11424
"CHRISTIAN 2",49158,08," ",0,0,0,0
"CHROME 33-39S",47114,08," ",9840,31357,0,0
"CHUPACABRA 1213-7",48888,08," ",10950,11472,0,0
"CHUPACABRA 51 STATE",45991,08," ",0,0,0,0
"CHUPACABRA 51 STATE UNIT",44784,08," ",9354,11974,0,0
"CHUPACABRA 56-2-45 UNIT",282760,08," 1H",0,0,0,20407
"CILANTRO 2524-C3",47643,08," ",9610,28204,0,0
"CIRCE STATE 28",283277,08," 2H",0,0,45177,11608
"CIRCE STATE 28",286372,08," 1H",0,0,0,0
"CIRCE STATE 28",48114,08," ",0,0,0,0
"CITATION 57-1-39",283120,08," 1H",0,0,0,0
"CLEVELAND STATE 57-23",282986,08," 3H",0,0,12286,894
"CLEVELAND STATE 57-23",283165,08," 2H",0,0,13937,1090
"CLEVELAND STATE 57-23",283167,08," 4H",0,0,15671,2176
"CLEVELAND STATE 57-23",284033,08," 1H",0,0,13741,1131
"CLEVELAND STATE 57-23",45630,08," ",0,0,0,0
"CODY 56-3-19 UNIT B",48112,08," ",13972,45668,0,0
"CODY 56-3-9",277394,08," 1H",0,0,44437,3333
"COLDBLOOD STATE 7372 UNIT",49917,08," ",13542,19770,0,0
COLLIER,42195,08," ",18111,17606,0,0
COLLINS,44205,08," ",20592,30669,0,0
"COLONEL DRAKE 24",41295,08," ",1055,1485,0,0
"COLT 4-24",268753,08," 1H",0,0,3646,365
"COLUMBINE 34-167",43775,08," ",3538,8044,0,0
"COMMANDER 57-2-35",283424,08," 1H",0,0,0,0
COMPTON,49533,08," ",18701,29408,0,0
CONDOR,46832,08," ",16349,43931,0,0
"CONN 53-2-36 LOV UNIT",46861,08," ",52161,75704,0,0
CONNIE,46880,08," ",5351,8339,0,0
"CONNIE MACK",48340,08," ",2590,3310,0,0
"CONSENSUS 57-3-5",283184,08," 1H",0,0,0,0
"CONSTANTAN 34-174 (N)",46820,08," ",5085,28647,0,0
"COOPERSMITH 34-139",41817,08," ",3227,15877,0,0
"COPE,R.L.",42695,08," ",195,564,0,0
"COPPERHEAD 23",46211,08," ",2510,29299,0,0
"CORBETS 34-149",48626,08," ",13261,16992,0,0
"CORIANDER 2524-C3",49553,08," ",23230,21769,0,0
"CORNELL UNIT 34-189",47686,08," ",3588,12453,0,0
"CORSAIR C26-20",47963,08," ",1181,5551,0,0
"COTTONMOUTH 58-47",273043,08," 1",0,0,8416,88
"COTTONWOOD 55-1-14 UNIT",283106,08," 1H",0,0,218855,47573
"COUNTY LINE 17A-C2",49152,08," ",8033,20015,0,0
"COUNTY LINE 2920A-C2",49325,08," ",20814,29651,0,0
"COUNTY LINE 2920D-C2",49551,08," ",7967,59533,0,0
"COURTHOUSE 57-27",283195,08," 1H",0,0,40886,5312
"COURTHOUSE 57-27",46598,08," ",0,0,0,0
"COVINGTON 34-224",279308,08," 5H",0,0,19664,1448
"COVINGTON 46",286298,08," 2H",0,0,4332,1041
"COVINGTON 46",286362,08," 3H",0,0,13010,2457
"COVINGTON 46",45738,08," ",0,0,0,0
"COYOTE 4601",47860,08," ",0,0,0,0
"CRAVEN UNIT 3-8",282034,08," 1H",0,0,50324,8057
CRISAN,48835,08," ",19163,15984,0,0
"CROCKETT 1-26 WRD",41052,08," ",7457,7410,0,0
"CROCKETT 1-27 WRD UNIT",44188,08," ",5541,13079,0,0
"CROCKETT 1-29 WRD UNIT",41763,08," ",4740,3839,0,0
"CROCKETT 1-35 UNIT",42104,08," ",224,370,0,0
"CROCKETT 1-35 UNIT 2",42474,08," ",512,866,0,0
"CROCKETT 1-37 WRD",42140,08," ",5962,6485,0,0
"CROCKETT 15",49405,08," ",0,0,0,0
"CROCKETT REESE STATE UNIT B",48927,08," ",19114,27311,0,0
"CROSS MOUNTAIN 40-28",49824,08," ",16196,24511,0,0
"CROSS V RANCH 34-170 UNIT",49224,08," ",17374,40129,0,0
"CUB 56-2-33",283513,08," 1H",0,0,0,0
"CWI STATE",49003,08," ",11703,28660,0,0
"CYCLOPS STATE 57-3-28 UNIT",283211,08," 1H",0,0,0,0
"CYPRESS STATE",285151,08," 501AH",0,0,13840,3603
"CYPRESS STATE",285398,08," 401AH",0,0,36472,11110
"DAKAR 53-2 LOV UNIT",47190,08," ",5510,13282,0,0
"DARCY STATE 56-T3-22",278241,08," 1H",0,0,19574,3281
"DAVIS '33-20'",39239,08," ",3072,7418,0,0
"DAVIS 2728 UNIT",285607,08," 1",0,0,122280,24574
"DAVIS 2728 UNIT",49341,08," ",0,0,0,0
"DAVIS 33-19",39540,08," ",1422,2029,0,0
"DAVIS 34-169 B UNIT",42521,08," ",3399,7616,0,0
"DAVIS 34-169 UNIT 1",42084,08," ",5923,15233,0,0
"DAYTONA 14",41914,08," ",1577,2891,0,0
"DESPERADO STATE",48584,08," ",0,0,0,0
"DESPERADO STATE UNIT C19-21-18",48911,08," ",116508,474306,0,0
"DEUCES WILD 28-17",47589,08," ",6152,19679,0,0
"DIAMOND BACK 17",45611,08," ",280,13214,0,0
"DIAMOND STATE 45-10",45589,08," ",296,1619,0,0
"DICK JAY 92-TTT-B01 WF",48003,08," ",9913,38925,0,0
"DIPPING DODSON 33-96",283084,08," 1H",0,0,82922,10369
"DOC GARDNER",48664,08," ",27198,45716,0,0
"DONALDSON 4-54",270250,08," 1H",0,0,24933,568
"DONNA STATE EAST UNIT",48074,08," ",8897,11031,0,0
"DONNA STATE WEST UNIT",48073,08," ",8662,10163,0,0
"DONNELL 54-4-22",47998,08," ",12751,38249,0,0
"DOROTHY UNIT 38",49270,08," ",0,0,0,0
"DOROTHY WHITE 82-TTT-B33 WF",45001,08," ",25100,87480,0,0
"DOSEY DOE 54-2-17 UNIT",48224,08," ",10677,30863,0,0
"DRAINAGE 34-136",43582,08," ",7797,7736,0,0
"DRAKESTER 209",283980,08," 2H",0,0,2831,761
"DRAKESTER 209",284193,08," 1H",0,0,3855,538
"DRAKESTER 209",42086,08," ",0,0,0,0
"DROOP MOUNTAIN 55-4-35",282758,08," 1H",0,0,0,0
