"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Jul 2015 - Jul 2015"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"ROLWING 4-33",268222,08," 1H",0,0,926,10
"ROLWING 4-33",270390,08," 2H",0,0,8384,865
"RON 56-8 UNIT",283356,08," 1H",0,0,41072,2103
"RON 56-8 UNIT",46428,08," ",0,0,0,0
"ROOSTERFISH 53-2-43 LOV UNIT",46891,08," ",0,0,0,0
"RUBY NORTH UNIT  1-39",283316,08," 3H",0,0,73037,15934
"RUBY NORTH UNIT  1-39",46200,08," ",0,0,0,0
"RUBY SOUTH UNIT 1-39",45019,08," ",4075,15753,0,0
"RUDD DRAW 26-3",46389,08," ",18860,29463,0,0
"RUSSELL, F D",45933,08," ",8336,27325,0,0
"SADDLEBACK STATE 57-30",282990,08," 1H",0,0,127174,23403
"SADDLEBACK STATE 57-30",46559,08," ",0,0,0,0
"SAM BIRD 6-3",46624,08," ",9767,37694,0,0
"SANDBAR 54-2-13",47060,08," ",0,0,0,0
"SAPPHIRE STATE C20-12",283197,08," 1H",0,0,44752,8445
"SAPPHIRE STATE C20-12",45728,08," ",0,0,0,0
"SARATOGA STATE 54-4-10 UNIT",46997,08," ",9127,23931,0,0
"SAWTOOTH STATE 55-6",46770,08," ",8262,30769,0,0
"SCYTHIAN EMPIRE 57-T1-41X44",279200,08," 1H",0,0,0,0
"SEARLS 34-115",39431,08," ",3636,7628,0,0
"SEVENGILLS 54-1-41",46949,08," ",0,0,0,0
"SHAKE N BAKE 33-58 WRD",46063,08," ",11424,61065,0,0
"SHERIDAN 55-4-27",276320,08," 1H",0,0,73753,9037
"SHERIDAN 55-4-5",279250,08," 1H",0,0,0,0
"SHOSHONI 55-4-43",278902,08," 1H",0,0,0,0
"SHOWMAN 29-23",46795,08," ",0,0,0,0
"SID M. KYLE '26'",45865,08," ",0,0,0,0
"SIEVERS 2-35",46116,08," ",6005,20484,0,0
"SIGLER STATE 57-T2-22",45229,08," ",4951,11988,0,0
"SKINNER 34-116",42624,08," ",17952,18928,0,0
"SLACK BOX 54-2-28 LOV UNIT",44767,08," ",1884,7578,0,0
"SLACKBOX 54-2-32 LOV UNIT",45393,08," ",3603,25118,0,0
"SLO-POKE 149 HG",41748,08," ",9066,3962,0,0
"SLUICE BOX 4-2",41762,08," ",789,8659,0,0
"SMITH STATE 4-42",45913,08," ",0,0,0,0
"SNOWCREST NORTH UNIT 1-33",46638,08," ",18945,111542,0,0
"SOAPY SMITH 36",46196,08," ",0,0,0,0
"SONOMA STATE 18",283874,08," 1",0,0,2957,200
"SONOMA STATE 18",44596,08," ",0,0,0,0
"SPECTRE STATE 54-4",46696,08," ",12646,28796,0,0
"SPURDOG 1-62 LOV",44818,08," ",2964,6837,0,0
"STATE ALLAR 57-T2-28",278214,08," 1",0,0,70739,10580
"STATE APACHE 56-57-T3",278215,08," 1201H",0,0,56112,12163
"STATE APACHE 57",283344,08," 1104H",0,0,31229,3101
"STATE APACHE 57",283592,08," 1101H",0,0,30945,3533
"STATE APACHE 57",283593,08," 1106H",0,0,20189,4469
"STATE APACHE 57",283594,08," 1107H",0,0,36755,8066
"STATE APACHE 57",283602,08," 1103H",0,0,26511,2993
"STATE APACHE 57",285025,08," 1105H",0,0,41062,8140
"STATE APACHE 57",285121,08," 202H",0,0,41702,10920
"STATE APACHE 57",44750,08," ",0,0,0,0
"STATE BARLOW 57-T2-47X2",278999,08," 1H",0,0,85836,19746
"STATE BARLOW 57-T2-47X38",46563,08," ",21173,83403,0,0
"STATE C19-15",42723,08," ",784,957,0,0
"STATE CALDWELL 57-T2-26",276866,08," 4H",0,0,50065,6079
"STATE CALDWELL 57-T2-26",277467,08," 3H",0,0,39824,5230
"STATE CALDWELL 57-T2-26",277583,08," 5H",0,0,42142,7897
"STATE CALDWELL 57-T2-26",278251,08," 2H",0,0,40836,7097
"STATE CAMP 56-T2-14X11",278514,08," 1H",0,0,83069,19782
"STATE CHEVYHAFTUN 56-T2-10X15 SA",278915,08," 1H",0,0,0,0
"STATE CUMBERLAND 57-T2-16",278442,08," 1H",0,0,61358,14009
"STATE DELA 58-T2-38",277213,08," 1H",0,0,81195,16067
"STATE DESERT 55-T2-18",278922,08," 1H",0,0,19578,7309
"STATE DIAMOND BACK 57-T3-4",275789,08," 1H",0,0,55000,9673
"STATE ELLA MAE HALL 57-T2-14",278515,08," 1H",0,0,107998,25404
"STATE HANGING H RANCH 56-T3-8",275255,08," 1H",0,0,19845,5875
"STATE HARRISON RANCH 56",283303,08," 2302",0,0,2972,176
"STATE HARRISON RANCH 56",283304,08," 1404H",0,0,37238,2811
"STATE HARRISON RANCH 56",283305,08," 303H",0,0,44359,2607
"STATE HARRISON RANCH 56",283306,08," 1401H",0,0,64411,1628
"STATE HARRISON RANCH 56",283307,08," 1402H",0,0,29800,4025
"STATE HARRISON RANCH 56",283308,08," 1403H",0,0,31183,3345
"STATE HARRISON RANCH 56",283309,08," 302H",0,0,35494,5429
"STATE HARRISON RANCH 56",283311,08," 1001H",0,0,27408,2425
"STATE HARRISON RANCH 56",283336,08," 1405H",0,0,64658,1900
"STATE HARRISON RANCH 56",44356,08," ",0,0,0,0
"STATE HARRISON RANCH 57",283310,08," 2102H",0,0,34599,6826
"STATE HARRISON RANCH 57",283314,08," 1501H",0,0,58719,11307
"STATE HARRISON RANCH 57",285135,08," 1502H",0,0,40698,5689
"STATE HARRISON RANCH 57",285136,08," 2101H",0,0,40435,8511
"STATE HARRISON RANCH 57",46033,08," ",0,0,0,0
"STATE JAMES 57-T2-42",278236,08," 1H",0,0,111724,19030
"STATE LEE WAY 57-T2-10",279233,08," 1H",0,0,5377,2272
"STATE LRP 57-T2-12",278910,08," 1H",0,0,57049,9139
"STATE MERCURY 7",47977,08," ",24947,50062,0,0
"STATE NEAL LETHCO 3405-142",47642,08," ",279,1061,0,0
"STATE OATMAN",284643,08," 4",0,0,188,88
"STATE OATMAN",45354,08," ",213,172,0,0
"STATE OLSON 57-T2-8",278122,08," 1H",0,0,29049,6852
"STATE PATHFINDER 7",47249,08," ",20877,52140,0,0
"STATE PHILLIPS 56",283687,08," 301H",0,0,10242,1675
"STATE PHILLIPS 56",44744,08," ",0,0,0,0
"STATE POGO 57-T2-4",278216,08," 1H",0,0,33404,7287
"STATE PROJECTS 57-T2-47X2",278235,08," 1H",0,0,117940,24670
"STATE PROJECTS 57-T2-47X38",278234,08," 1H",0,0,104634,21594
"STATE PROTECTION 55-T2-2",275634,08," 3H",0,0,14113,6513
"STATE RED SHINER",45765,08," ",1586,461,0,0
"STATE ROBERTA REGAN 57-T2-36",277458,08," 1H",0,0,46978,9825
"STATE ROY KIMSEY 56-T2-46",278120,08," 1H",0,0,53137,12088
"STATE RUSH 57-T2-18",278123,08," 1H",0,0,58921,12267
"STATE SRO 45-18X19",278912,08," 1H",0,0,6035,2863
"STATE T-REX 2610A-7",44704,08," ",1360,1,0,0
"STATE TUNSTILL 56-T2-10",45440,08," ",7100,19730,0,0
"STATE TUNSTILL 56-T2-6",46636,08," ",6984,20809,0,0
STEAMWORKS,284503,08," 0301BH",0,0,19201,2304
STEAMWORKS,47443,08," ",0,0,0,0
STEPHENS,45194,08," ",1885,9802,0,0
STINGRAY,46593,08," ",11533,81469,0,0
"STRAWBERRY STATE 72-17 UNIT",46433,08," ",2860,24786,0,0
"SUNDANCE 56-3-35",276220,08," 1H",0,0,52157,4571
"TADPOLLY 148",43663,08," ",1390,1981,0,0
"TAHITI 55-2-15 LOV",45569,08," ",7287,24342,0,0
"TALLADEGA 65",41147,08," ",7343,21886,0,0
"TEMPEST STATE 57-35",45023,08," ",2235,35721,0,0
"TERRY, I.W.",42696,08," ",140,136,0,0
"TETON 56-2-23",279042,08," 1H",0,0,13066,4176
"TETON 56-2-39",276322,08," 1H",0,0,38232,3964
"THORNTON TRUST 4-60",268078,08," 2H",0,0,876,254
"THORNTON TRUST 4-60",42880,08," ",10,640,0,0
"THORPE 1-74 LOV",45581,08," ",3328,7817,0,0
"THRESHER 55-1-12 UNIT A",46825,08," ",5,648,0,0
"THUNDER C20-13",283609,08," 2H",0,0,63262,8442
"THUNDER C20-13",45145,08," ",3920,12917,0,0
"THUNDERBOLT C21-9 UNIT",46765,08," ",882,0,0,0
"TIPI CHAPMAN 34-163",44032,08," ",11240,22153,0,0
"TISDALE UNIT 56-8",45233,08," ",1716,15452,0,0
"TOYAH 'B'",276042,08," 1",0,0,2276,44
"TPLT 57-43",45906,08," ",0,0,0,0
"TRAUBE 1-11 WRD",42173,08," ",6136,7561,0,0
"TREES 13",43886,08," ",186,202,0,0
"TREES RANCH 17",47724,08," ",1546,1550,0,0
"TREES RANCH 47",47341,08," ",1868,3894,0,0
"TROTT 34-183",47284,08," ",2584,15656,0,0
"TUCKER 1-75 LOV",44927,08," ",2213,3975,0,0
"TXL 37",46307,08," ",9665,7882,0,0
"TYTEX L1",44435,08," ",142,451,0,0
"ULMER 4-61",271828,08," 1V",0,0,0,0
"UNDERWOOD 34-138 UNIT",42457,08," ",1507,2579,0,0
"UNIVERSITY 16-17",45639,08," ",4626,12236,0,0
"UNIVERSITY 16-18 'A'",45022,08," ",324,1040,0,0
"UNIVERSITY 16-18 'B'",45007,08," ",245,1061,0,0
"UNIVERSITY 16-21",47103,08," ",2376,0,0,0
"UNIVERSITY 18-22 B",45782,08," ",2913,4341,0,0
"UNIVERSITY 18-40",42956,08," ",4424,6216,0,0
"UNIVERSITY 18-41 'B'",45954,08," ",2019,4036,0,0
"UNIVERSITY 19 PW UNIT",42401,08," ",28,0,0,0
"UNIVERSITY 19-1",46082,08," ",8607,13389,0,0
"UNIVERSITY 19-13",43520,08," ",2045,3026,0,0
"UNIVERSITY 19-15",44052,08," ",2385,3338,0,0
"UNIVERSITY 19-17",43275,08," ",2986,1641,0,0
"UNIVERSITY 19-17",44295,08," ",1314,1564,0,0
"UNIVERSITY 19-18 LOV",46542,08," ",2535,2806,0,0
"UNIVERSITY 19-22",42423,08," ",1664,2155,0,0
"UNIVERSITY 19-25",43374,08," ",2253,3891,0,0
"UNIVERSITY 19-27",46773,08," ",0,0,0,0
"UNIVERSITY 19-28",43469,08," ",1709,2382,0,0
"UNIVERSITY 19-29",42982,08," ",2390,3206,0,0
"UNIVERSITY 19-5",40552,08," ",1523,1936,0,0
"UNIVERSITY 20 PW UNIT",44020,08," ",2411,3453,0,0
"UNIVERSITY 20-10 WNK",45259,08," ",4495,1340,0,0
"UNIVERSITY 20-20",44605,08," ",1437,1561,0,0
"UNIVERSITY 20-33 WNK",46958,08," ",0,0,0,0
"UNIVERSITY 20-42",43029,08," ",7,0,0,0
"UNIVERSITY 20-7",44345,08," ",1246,1680,0,0
"UNIVERSITY 21-17",47247,08," ",701,0,0,0
"UNIVERSITY 21-18 B",41429,08," ",736,49,0,0
"UNIVERSITY 23-18 'B'",44907,08," ",2257,2296,0,0
"UNIVERSITY 24-17",46849,08," ",11009,18677,0,0
"UNIVERSITY 25-17",45000,08," ",1904,1656,0,0
"UNIVERSITY 28-21",44559,08," ",1461,2273,0,0
"UNIVERSITY 35-20",46430,08," ",5538,7989,0,0
"UNIVERSITY 36-20",43417,08," ",696,316,0,0
"UNIVERSITY 4-21",44762,08," ",7373,12574,0,0
"UNIVERSITY 40-16",47358,08," ",0,0,0,0
"UTL 28-17",47721,08," ",37500,38275,0,0
"UTL L. J. BELDIN 1211-17",45123,08," ",1485,1443,0,0
"VERDE 34-153",41986,08," ",950,791,0,0
"VERMEJO ""A""",41544,08," ",4,0,0,0
"VICKERS '34-127'",39484,08," ",2992,7293,0,0
"VOYAGER 15",46007,08," ",12673,27403,0,0
WAHA,47318,08," ",0,0,0,0
"WAHOO ANGEL 1-33",41169,08," ",0,0,0,0
"WALKING O C3-28",46679,08," ",0,0,0,0
"WD JOHNSON 1-49",45506,08," ",19380,41172,0,0
"WHEAT 1-59 LOV",44148,08," ",5798,12108,0,0
"WHEAT 1-59 LOV UNIT 2",45556,08," ",29623,49184,0,0
"WHEAT 1-60 LOV",44648,08," ",2922,5983,0,0
"WHEAT 1-77 LOV UNIT",44986,08," ",10697,31083,0,0
"WHEAT STATE 1-64 LOV",44458,08," ",2138,5077,0,0
"WHEAT TRUST 1-36",42464,08," ",12017,18947,0,0
"WHEAT TRUST 1-52",46296,08," ",66213,119291,0,0
"WHEAT TRUST 1-60 LOV",46743,08," ",13298,14531,0,0
"WHEAT TRUST 1-63 LOV",42375,08," ",1361,2527,0,0
"WHEAT TRUST 1-73 LOV UNIT 1",45883,08," ",17261,42323,0,0
"WHEAT TRUST 1-73 LOV UNIT 2",45546,08," ",5127,11240,0,0
"WHEAT TRUST 1-78 LOV UNIT 1",45390,08," ",6217,37290,0,0
"WHEAT TRUST 1-78 LOV UNIT 2",45047,08," ",7650,29696,0,0
"WHITETAIL 57-37 UNIT",283809,08," 1H",0,0,69837,10068
"WHITETAIL 57-37 UNIT",46488,08," ",0,0,0,0
"WHITLEY 34-231",42117,08," ",52,388,0,0
"WIGGO 34-177",41553,08," ",12565,20792,0,0
"WILE E. COYOTE STATE 40",46783,08," ",4475,24470,0,0
"WILKESBORO 119",44467,08," ",2739,2604,0,0
"WILLIAMS 4-53",276433,08," 1H",0,0,124995,10070
"WILSON 34-159",42445,08," ",15982,21654,0,0
"WILSON 56-7 UNIT",46432,08," ",0,0,0,0
"WILSON CROSS 168",40323,08," ",5263,10398,0,0
"WILSON TRUST 126",39206,08," ",3807,13398,0,0
"WILSON TRUST 34-145",46068,08," ",1261,2144,0,0
"WINCHESTER 34-142",44795,08," ",8355,10694,0,0
"WINCHESTER 57-10",283358,08," 1H",0,0,37556,4841
"WINCHESTER 57-10",45017,08," ",0,0,0,0
"WINGHEAD 56-2-29",277094,08," 1H",0,0,33757,6772
"WINGHEAD 56-2-43",278904,08," 2H",0,0,23385,2795
"WINGHEAD 57-2-13",279226,08," 1H",0,0,0,0
"WINGHEAD STATE 57-2-48 UNIT B",279469,08," 5H",0,0,0,0
WOLF,083143,08," 1",0,0,998,113
"WOOD STATE 57-26 UNIT A",45978,08," ",19951,86311,0,0
WORSHAM,39668,08," ",217,0,0,0
"WORSHAM '6-18'",39429,08," ",1634,8820,0,0
"WORSHAM '6-22'",39277,08," ",5063,5446,0,0
"YADON STATE A",42006,08," ",8764,20163,0,0
YUCCA,46527,08," ",2294,11978,0,0
"Z&T 20",46794,08," ",11590,21529,0,0
"Z&T 42",46843,08," ",9705,16485,0,0
"ZEMAN 3-16",41624,08," ",866,2109,0,0
"ZPZ 34-211 UNIT",42458,08," ",671,2700,0,0
"ZUMA 3",284372,08," W201AP",0,0,32817,6177
"ZUMA 3",45941,08," ",0,0,0,0
Total," "," "," ",2906945,7044488,8210512,1330505
