"Search Criteria: "

"Field Name: 71052900, Field No.: 71052900"
"Initial View: Lease"
"Well Type: Both"
"Date Range: Apr 2014 - Apr 2014"

"Lease Name","Lease No.","District No.","Well No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BUCKIN CHUTE 33-61",42563,08," ",6680,16135,0,0
"BUCKIN CHUTE UNIT 33-61",45246,08," ",9016,34287,0,0
"BUNIN 4",285691,08," 2H",0,0,68081,15970
"BUNIN 4",45742,08," ",0,0,0,0
"BURRELL STATE 34-143 UNIT",44806,08," ",12193,9671,0,0
"BYRD 34-170 UNIT",42475,08," ",7382,12214,0,0
"C.G. LUDEMAN 'B'",45241,08," ",2695,2182,0,0
"C.H. KNIGHT",45862,08," ",15954,29431,0,0
"CALAMITY JANE WEST",39285,08," ",542,1076,0,0
"CAMP STATE 56-T2-8",273044,08," 1H",0,0,83631,5763
"CARDINAL 4",47457,08," ",2366,16150,0,0
"CBR 10",45715,08," ",0,0,0,0
"CBR 18",285706,08," 3H",0,0,64570,13278
"CBR 18",45714,08," ",13278,50569,0,0
"CBR 44",45720,08," ",8574,25655,0,0
"CHAPARRAL 89",46443,08," ",60937,171622,0,0
"CHATTERFROG 151",41557,08," ",636,1435,0,0
"CHEVRON 34-157",40151,08," ",679,1040,0,0
"CHEVRON 34-179",39755,08," ",2514,4917,0,0
"CHEVRON 34-181",39830,08," ",1048,1001,0,0
"CHEVY 17",39369,08," ",846,694,0,0
"CHEYENNE DRAW 19",45762,08," ",2396,4497,0,0
"CHUPACABRA 51 STATE UNIT",44784,08," ",4794,6988,0,0
"CLEVELAND STATE 57-23",45630,08," ",0,0,0,0
COLLIER,42195,08," ",204,121,0,0
COLLINS,44205,08," ",4240,5308,0,0
"COLONEL DRAKE 24",41295,08," ",3849,12324,0,0
"COLT 34-212",40262,08," ",6105,9657,0,0
"COLT 4-24",268753,08," 1H",0,0,6744,914
"COLUMBINE 34-167",43775,08," ",13826,33743,0,0
"COOPERSMITH 34-139",41817,08," ",1784,2145,0,0
"COPE,R.L.",42695,08," ",177,396,0,0
"COTTONMOUTH 58-47",273043,08," 1",0,0,0,0
"COVINGTON 34-224",42442,08," ",10129,32409,0,0
"COVINGTON 46",45738,08," ",0,0,0,0
"CROCKETT 1-26 WRD",41052,08," ",7670,15542,0,0
"CROCKETT 1-27 WRD UNIT",44188,08," ",8759,30671,0,0
"CROCKETT 1-29 WRD UNIT",41763,08," ",8920,16489,0,0
"CROCKETT 1-35 UNIT",42104,08," ",3014,3181,0,0
"CROCKETT 1-35 UNIT 2",42474,08," ",5584,6743,0,0
"CROCKETT 1-37 WRD",42140,08," ",12057,19395,0,0
"DAVIS '33-20'",39239,08," ",3509,587,0,0
"DAVIS 33-19",39540,08," ",1427,48,0,0
"DAVIS 34-169 B UNIT",42521,08," ",964,1967,0,0
"DAVIS 34-169 UNIT 1",42084,08," ",1947,3274,0,0
"DAYTONA 14",41914,08," ",3526,6891,0,0
"DELA STATE 58-T2-48",267104,08," 1H",0,0,31455,1252
"DIAMOND BACK 17",45611,08," ",2878,70640,0,0
"DONALDSON 4-54",270250,08," 1H",0,0,0,0
"DOROTHY WHITE 82-TTT-B33 WF",45001,08," ",16756,54554,0,0
"DRAINAGE 34-136",43582,08," ",13098,14960,0,0
"DRAKESTER 209",283980,08," 2H",0,0,14105,2281
"DRAKESTER 209",284193,08," 1H",0,0,3625,263
"DRAKESTER 209",42086,08," ",0,0,0,0
"DUNAGAN RANCH",41306,08," ",0,0,0,0
"EARNHARDT 3",43189,08," ",356,7,0,0
"EAST VERMEJO 33-66",41507,08," ",7554,12123,0,0
"EFFIE PONDER EST. 33-18",38719,08," ",3471,6198,0,0
"EGGERS 4-31",271715,08," 3H",0,0,16872,1079
EGL,44843,08," ",5075,4850,0,0
"EIGHTEENMILE 56-18",283294,08," 1H",0,0,46916,8621
"EIGHTEENMILE 56-18",44792,08," ",0,0,0,0
"EMMONS 6-21",40959,08," ",0,0,0,0
"ESSMAN C9-20",270566,08," 1H",0,0,0,0
"EVELYN BAUER UNIT",43630,08," ",4767,5645,0,0
"EXTINCTION 57-T1-32",271198,08," 1H",0,0,46478,2913
"FELLERS STATE UNIT",45199,08," ",7228,10314,0,0
"FIELDER STATE 2-10",41866,08," ",840,2386,0,0
"FIELDS 33-25",39205,08," ",920,932,0,0
"FIELDS 33-27",39128,08," ",2296,2024,0,0
"FINLEY 1-11 WRD",42335,08," ",5189,5203,0,0
"FIREBIRD 52",283699,08," 1",0,0,8997,364
"FIREBIRD 52",45310,08," ",0,0,0,0
"FLATHEAD 2-15",282997,08," 4H",0,0,28917,2508
"FLATHEAD 2-15",44814,08," ",3280,14438,0,0
"FLINTLOCK 34-144",43012,08," ",15277,16120,0,0
"FOLK 4-34",270389,08," 1H",0,0,15614,1317
"FOWLER 34-193",40254,08," ",3928,5756,0,0
"GALAPAGOS 53-2-45",42446,08," ",884,5951,0,0
"GELTEMEYER 21",46809,08," ",1216,4960,0,0
"GELTEMEYER 61",266022,08," 1",0,0,1244,140
"GEREN 34-129 UNIT",42523,08," ",13002,21763,0,0
"GILLHAM 1-5 WRD",42383,08," ",9844,17719,0,0
"GORDON STATE 24",42603,08," ",1828,2688,0,0
"GRACE CARTER 56",284024,08," 2H",0,0,5904,717
"GRACE CARTER 56",42576,08," ",0,0,0,0
"GRAHAM 19 STATE UNIT",42826,08," ",13407,8909,0,0
"GREENBLATT 71 WRD",43217,08," ",7542,30007,0,0
"H.B. MORRISON 'B'",44277,08," ",3386,3724,0,0
"HARRISON 29-25",45378,08," ",13942,17762,0,0
"HARRISON 29-26",45562,08," ",15675,18013,0,0
"HARRISON RANCH 56",270487,08," 1002H",0,0,55799,1905
"HARRISON STATE 14",44646,08," ",0,0,0,0
"HARRISON STATE C20",284716,08," 1401",0,0,697,97
"HARRISON STATE C20",45734,08," ",0,0,0,0
"HEAGNEY 4-48",270391,08," 1H",0,0,12547,664
"HELLBENDER STATE 150",42771,08," ",2883,3271,0,0
"HEXAD 34-180",41026,08," ",821,1423,0,0
"HILL 34-171 UNIT",42519,08," ",13854,20503,0,0
"HONEY BADGER 54-T4-34",270063,08," 1H",0,0,24642,390
"HOOTON ETAL_STATE 57-T3-22",270685,08," 1",0,0,41299,695
"HOWARD 33-22",38658,08," ",18620,22750,0,0
"HOWARD, BERNICE",30307,08," ",161,0,0,0
"HUBBARD ENTERPRISES 57-T1-32",273718,08," 1H",0,0,87200,7484
"HUGHES B",43889,08," ",389,3630,0,0
"HUMANE SOCIETY 34-187",41560,08," ",646,1774,0,0
"HUMANE SOCIETY 34-198 WRD",42026,08," ",1612,5823,0,0
"HUMANE SOCIETY 34-199 WRD",42158,08," ",152,214,0,0
INTERSTATE,39572,08," ",146,369,0,0
"INTIMIDATION 33-63",42310,08," ",6625,15487,0,0
"J.V. WILSON 146",43361,08," ",14857,21596,0,0
"JAMES 02",284703,08," 1404",0,0,3563,1110
"JAMES 02-14",44082,08," ",0,0,0,0
"JAMES WEST 1-41",41522,08," ",2405,3611,0,0
"JANE M. GRAVES UNIT",42955,08," ",2480,4035,0,0
"JIM ED",45670,08," ",20139,22953,0,0
"JITTERBUG 161",40769,08," ",2595,3551,0,0
"JOHNSON 1-76",44777,08," ",9325,27964,0,0
"JOHNSON 1-86",43876,08," ",9719,33430,0,0
"JOHNSON 1-87 LOV",44657,08," ",14762,37018,0,0
"JOHNSON 1-88 LOV",45637,08," ",2145,9012,0,0
"JOHNSON 33-21",39485,08," ",2303,2190,0,0
"JOHNSON RANCH 1-49",40751,08," ",14331,26145,0,0
"JUDY CLARK STATE C19-16",45156,08," ",967,3424,0,0
"KHC '33-26'",39289,08," ",6272,4436,0,0
"KHC 33-24",38618,08," ",3076,51,0,0
"KIMBELL 34-194",40654,08," ",508,163,0,0
"KNIGHT 4-51",271644,08," 1H",0,0,54907,3550
"KW STATE",39341,08," ",917,2997,0,0
"LANGLEY 2-36",45223,08," ",18385,49747,0,0
LASATER,44833,08," ",16474,16554,0,0
LAYDEN,46026,08," ",9979,24295,0,0
"LEE -128-",28269,08," ",11,0,0,0
"LEE 34-154",41585,08," ",516,342,0,0
LEGEAR,43839,08," ",713,598,0,0
"LH MEEKER C21",284196,08," 1501H",0,0,77800,13994
"LH MEEKER C21",45137,08," ",0,0,0,0
"LH MEEKER C21",47154,08," ",0,0,0,0
"LINDLEY 55-2-32 LOV",43890,08," ",1944,7004,0,0
"LIVINGSTON 2-12",45136,08," ",24371,47815,0,0
"LOBO 34-147",43256,08," ",7402,14103,0,0
"LOWE ROYALTY PARTNERS 56-T2-20",45052,08," ",8669,23985,0,0
"LUDEMAN B",46496,08," ",0,0,0,0
"MACDONALD 71 WRD UNIT 1H",44136,08," ",4131,8154,0,0
"MAGIC MAN 33-64 WRD",42019,08," ",16046,37266,0,0
"MAKO STATE 2-32",41569,08," ",421,88,0,0
"MAKO STATE 3-6",41426,08," ",11440,57269,0,0
"MAKO STATE 54-4-10",41776,08," ",505,2025,0,0
"MARMOT 55-14 UNIT",45124,08," ",8159,55268,0,0
"MARTINSVILLE 120",44686,08," ",6330,6016,0,0
"MASONIC 72 WRD",45099,08," ",17089,55790,0,0
"MATADOR 6-33",45423,08," ",12207,22187,0,0
"MATTHES STATE",39360,08," ",326,259,0,0
"MC CAMEY FORREST 56-T2-16",45504,08," ",5098,13229,0,0
"MCAFEE C17-21",274149,08," 1H",0,0,0,0
"MDJ C27-1",42760,08," ",1598,3157,0,0
"MEEKER 18",45327,08," ",503,17023,0,0
"MEEKER 56-T2-22",270731,08," 1H",0,0,66782,5123
"MEEKER UNIT 05",43783,08," ",595,5487,0,0
"MICHIGAN 21",283807,08," 1H",0,0,3533,450
"MICHIGAN 21",42909,08," ",0,0,0,0
MILLER,41993,08," ",2149,2524,0,0
"MILLER STATE 140",39389,08," ",1302,158,0,0
"MILLER STATE 152",39538,08," ",4041,4447,0,0
"MILLER STATE 30",39374,08," ",255,59,0,0
"MINNOW BUCKET SWD",40979,08," ",0,0,0,0
"MONROE 1-10",43653,08," ",6126,6672,0,0
"MONROE 1-10",46332,08," ",7534,8646,0,0
"MONROE 1-17 WRD",40817,08," ",4536,9621,0,0
"MONROE 1-6 WRD",42155,08," ",5052,7469,0,0
"MONROE 1-8",43705,08," ",1631,2932,0,0
"MONROE 1-8 WRD",42153,08," ",756,884,0,0
"MONROE 33-60 WRD UNIT",44900,08," ",4488,26811,0,0
"MONROE 34-116 UNIT",43636,08," ",5920,40673,0,0
"MONROE 34-158",40721,08," ",0,0,0,0
"MONROE 34-158 UNIT",41452,08," ",14478,18215,0,0
"MONROE 34-172",40340,08," ",1133,1746,0,0
"MONROE 34-178",40778,08," ",1727,2301,0,0
"MONROE 34-180",39877,08," ",1767,4262,0,0
"MONROE 34-188",40487,08," ",49931,146517,0,0
"MONROE 34-190",40728,08," ",3113,6687,0,0
"MONROE 34-195",42262,08," ",1030,3136,0,0
"MONROE 34-205",42118,08," ",294,4563,0,0
"MONROE 34-205 WRD",42426,08," ",335,4317,0,0
"MONROE 34-210",39975,08," ",54647,324521,0,0
"MONROE 34-215 WRD",42261,08," ",959,7353,0,0
"MONROE 34-220",40322,08," ",4700,9186,0,0
"MONROE 34-220/211 UNIT",42520,08," ",2,0,0,0
"MONROE 34-221",40154,08," ",1123,1575,0,0
"MONROE 34-221 UNIT",42356,08," ",3182,4617,0,0
"MONROE 34-221 UNIT 2",42459,08," ",1298,2145,0,0
"MONROE 34-221/212 UNIT",42461,08," ",1101,1763,0,0
"MONROE 34-232",41783,08," ",446,5383,0,0
"MONROE EAST STATE 1-4 WRD UNIT",42116,08," ",3439,6674,0,0
"MONROE GAS UNIT NO. 2",43872,08," ",75,456,0,0
"MONROE STATE 1-4 WRD",41150,08," ",2403,5103,0,0
"MONROE STATE-196-",50424,08," ",212,18,0,0
"MONROE WEST 1-17 WRD",41684,08," ",4462,8533,0,0
"MONROE WEST 1-6 WRD",42427,08," ",6713,9445,0,0
"MOONEY 34-222",40519,08," ",3892,3916,0,0
"MUDSLINGER 34-85",45503,08," ",64,0,0,0
"MURJO 34-223 UNIT 1",42462,08," ",12999,27063,0,0
"NARROWS 6-21",41098,08," ",1364,486,0,0
NEWBURY,44408,08," ",793,5659,0,0
NOBLE,45166,08," ",7280,9375,0,0
"OATMAN C18-25",267806,08," 1H",0,0,0,0
"OATMAN C18-25",267821,08," 2H",0,0,0,0
"OATMAN C18-25",267945,08," 3H",0,0,0,0
"OATMAN C18-25",43617,08," ",831,5038,0,0
"OATMAN C18-26",268241,08," 1H",0,0,10839,1389
"OATMAN C18-27",266259,08," 1H",0,0,11709,728
"OATMAN C19-4A",268921,08," 2H",0,0,33232,1438
"OATMAN C19-4A",268988,08," 3H",0,0,15913,1287
"OATMAN C19-4A",270170,08," 4H",0,0,18108,1063
"OLD HICKORY STATE",45421,08," ",45805,89436,0,0
"OLSON 34-191",41506,08," ",4082,9224,0,0
"OLSON STATE 57-T2-6",268786,08," 1H",0,0,36613,1839
"OWENS 1-75 LOV UNIT",45388,08," ",8217,13156,0,0
"OXY FEE '24'",43516,08," ",8,0,0,0
"P C HILL STATE B 1-12",44515,08," ",30167,49164,0,0
"PATTERSON 1-34",41066,08," ",0,0,0,0
"PHANTOM-BURKHOLDER UNIT",44758,08," ",1517,2367,0,0
"PHOENIX STATE 10",42818,08," ",1993,2766,0,0
"PINE RIDGE 34-176",42674,08," ",9208,22892,0,0
"PIPES 34-115 UNIT",43401,08," ",5652,2318,0,0
"PITZER 8",42260,08," ",6412,7615,0,0
"PITZER-JOHNSON UNIT",43156,08," ",2032,2132,0,0
"POCONO 65",284074,08," 1H",0,0,5087,470
"POCONO 65",41886,08," ",0,0,0,0
"POGO MOSBACHER STATE 57-T2-4",271237,08," 1H",0,0,0,0
"POGO MOSBACHER STATE 57-T2-4",45548,08," ",8895,25136,0,0
"PRUETT, T.B. 24",42246,08," ",6597,9159,0,0
"PRUETT, T.B. ET AL GAS UNIT",41545,08," ",66,0,0,0
"PSL STATE",43598,08," ",0,0,0,0
PYTHIAN,45304,08," ",382,2269,0,0
"PYTHIAN 6",45993,08," ",315,3266,0,0
"RAINBOW STATE",205027,08," 1",0,0,172,0
"RAMSLAND 1-61 LOV",42141,08," ",4294,6080,0,0
"RANGER 56-40",45385,08," ",0,0,0,0
"RAYBANK 1-44",41589,08," ",1129,3366,0,0
"RAYMORE 1-46 STATE UNIT 3",44054,08," ",3876,8029,0,0
"RAYMORE 1-46 UNIT",42568,08," ",0,0,0,0
"RAYMORE 1-46 UNIT 2",44055,08," ",2901,5549,0,0
"RAYMORE 57-T1-24",271713,08," 1H",0,0,54471,3716
"RED CLOUD",50432,08," ",209,144,0,0
"RED LODGE C20-11",283665,08," 2H",0,0,14890,3617
"RED LODGE C20-11",43615,08," ",0,0,0,0
"RED ROCK 6-6",45114,08," ",5627,5569,0,0
"REEF RUNNER STATE 162",43681,08," ",31680,46798,0,0
REGAN-MCELVAIN,43523,08," ",3529,11445,0,0
"RICHMOND 39",284030,08," 1H",0,0,4866,634
"RICHMOND 39",42482,08," ",0,0,0,0
"RICKY BOBBY 33-62 WRD UNIT",44876,08," ",8865,22337,0,0
"ROBIN 8",47118,08," ",25412,85831,0,0
"ROCA 34-159 UNIT",43860,08," ",5802,14125,0,0
"ROLWING 23",266657,08," 1H",0,0,9466,1069
"ROLWING 4-33",268222,08," 1H",0,0,1804,151
"ROLWING 4-33",270390,08," 2H",0,0,1267,14
"RUBY SOUTH UNIT 1-39",45019,08," ",9060,33244,0,0
"SEARLS 34-115",39431,08," ",861,1381,0,0
"SHERIDAN 55-4-27",45256,08," ",107,0,0,0
"SIGLER STATE 57-T2-22",45229,08," ",5749,19316,0,0
"SKINNER 34-116",42624,08," ",9284,4208,0,0
"SLACK BOX 54-2-28 LOV UNIT",44767,08," ",6028,18397,0,0
"SLO-POKE 149 HG",41748,08," ",34026,49786,0,0
"SLUICE BOX 4-2",41762,08," ",1272,19895,0,0
"SMITH STATE 4-42",45913,08," ",0,0,0,0
"SONOMA STATE 18",283874,08," 1",0,0,1839,316
"SONOMA STATE 18",44596,08," ",0,0,0,0
"SPURDOG 1-62 LOV",44818,08," ",10048,22173,0,0
"STATE APACHE 57",283344,08," 1104H",0,0,13115,3011
"STATE APACHE 57",283592,08," 1101H",0,0,35579,5448
"STATE APACHE 57",283602,08," 1103H",0,0,16238,3401
"STATE APACHE 57",285025,08," 1105H",0,0,13269,3617
"STATE APACHE 57",44750,08," ",0,0,0,0
"STATE C19-15",42723,08," ",1104,3474,0,0
"STATE HANGING H RANCH 56-T3-8",275255,08," 1H",0,0,79080,18344
"STATE HARRISON RANCH 56",283304,08," 1404H",0,0,25029,11716
"STATE HARRISON RANCH 56",283306,08," 1401H",0,0,176575,6282
"STATE HARRISON RANCH 56",283307,08," 1402H",0,0,16764,9398
"STATE HARRISON RANCH 56",283308,08," 1403H",0,0,15129,9061
"STATE HARRISON RANCH 56",283311,08," 1001H",0,0,36986,4831
"STATE HARRISON RANCH 56",283336,08," 1405H",0,0,178080,5769
"STATE HARRISON RANCH 56",44356,08," ",0,0,0,0
"STATE OATMAN",284643,08," 4",0,0,413,157
"STATE OATMAN",45354,08," ",452,38,0,0
"STATE PHILLIPS 56",283687,08," 301H",0,0,50799,8503
"STATE PHILLIPS 56",44744,08," ",0,0,0,0
"STATE PROTECTION 55-T2-2",275634,08," 3H",0,0,8984,2210
"STATE RED SHINER",45765,08," ",0,0,0,0
"STATE T-REX 2610A-7",44704,08," ",1979,956,0,0
STEPHENS,45194,08," ",3525,12918,0,0
"TADPOLLY 148",43663,08," ",1911,2348,0,0
"TALLADEGA 65",41147,08," ",7538,13815,0,0
"TEMPEST STATE 57-35",45023,08," ",6033,30252,0,0
"TERRY, I.W.",42696,08," ",161,170,0,0
"THORNTON TRUST 4-60",268078,08," 2H",0,0,3976,759
"THORNTON TRUST 4-60",42880,08," ",165,353,0,0
"THUNDER C20-13",45145,08," ",21615,71763,0,0
"TIPI CHAPMAN 34-163",44032,08," ",21654,40825,0,0
"TIPI-CHAPMAN 34-163",44748,08," ",0,0,0,0
"TISDALE UNIT 56-8",45233,08," ",4084,46806,0,0
"TOYAH 'B'",276042,08," 1",0,0,514,36
"TRAUBE 1-11 WRD",42173,08," ",9271,15146,0,0
"TREES 13",43886,08," ",262,188,0,0
"TROTT 34-183",47284,08," ",6294,33901,0,0
"TUCKER 1-75 LOV",44927,08," ",7561,12312,0,0
"TYTEX L1",44435,08," ",127,491,0,0
"ULMER 4-61",271828,08," 1V",0,0,0,0
"UNDERWOOD 34-138 UNIT",42457,08," ",1473,1897,0,0
"UNIVERSITY 16-17",45639,08," ",307,0,0,0
"UNIVERSITY 16-18 'A'",45022,08," ",633,1079,0,0
"UNIVERSITY 16-18 'B'",45007,08," ",447,1289,0,0
"UNIVERSITY 18-40",42956,08," ",3610,4908,0,0
"UNIVERSITY 18-41 'B'",45954,08," ",40,190,0,0
"UNIVERSITY 19 PW UNIT",42401,08," ",1120,2074,0,0
"UNIVERSITY 19-13",43520,08," ",2809,3892,0,0
"UNIVERSITY 19-15",44052,08," ",5478,11059,0,0
"UNIVERSITY 19-17",43275,08," ",2365,3006,0,0
"UNIVERSITY 19-17",44295,08," ",1821,3659,0,0
"UNIVERSITY 19-22",42423,08," ",2498,3330,0,0
"UNIVERSITY 19-25",43374,08," ",1150,1228,0,0
"UNIVERSITY 19-28",43469,08," ",2044,2894,0,0
"UNIVERSITY 19-29",42982,08," ",727,762,0,0
"UNIVERSITY 19-5",40552,08," ",954,1397,0,0
"UNIVERSITY 20 PW UNIT",44020,08," ",2377,3341,0,0
"UNIVERSITY 20-10 WNK",45259,08," ",0,0,0,0
"UNIVERSITY 20-20",44605,08," ",925,55,0,0
"UNIVERSITY 20-42",43029,08," ",34,354,0,0
"UNIVERSITY 20-7",44345,08," ",1691,1430,0,0
"UNIVERSITY 21-18 B",41429,08," ",581,918,0,0
"UNIVERSITY 23-18 'B'",44907,08," ",2395,3174,0,0
"UNIVERSITY 25-17",45000,08," ",2649,4848,0,0
"UNIVERSITY 28-21",44559,08," ",2799,4583,0,0
"UNIVERSITY 36-20",43417,08," ",1536,1534,0,0
"UNIVERSITY 4-21",44762,08," ",1207,1020,0,0
"UNIVERSITY 40-16",47358,08," ",0,0,0,0
"VERDE 34-153",41986,08," ",1780,2167,0,0
"VERMEJO ""A""",41544,08," ",7,0,0,0
"VICKERS '34-127'",39484,08," ",905,140,0,0
"WAHOO ANGEL 1-33",41169,08," ",0,0,0,0
"WHEAT 1-59 LOV",44148,08," ",4746,9376,0,0
"WHEAT 1-59 LOV UNIT 2",45556,08," ",9521,26859,0,0
"WHEAT 1-60 LOV",44648,08," ",17718,42068,0,0
"WHEAT 1-77 LOV UNIT",44986,08," ",3308,11917,0,0
"WHEAT STATE 1-64 LOV",44458,08," ",6204,562,0,0
"WHEAT TRUST 1-36",42464,08," ",9619,14001,0,0
"WHEAT TRUST 1-63 LOV",42375,08," ",3212,6889,0,0
"WHEAT TRUST 1-78 LOV UNIT 1",45390,08," ",0,0,0,0
"WHEAT TRUST 1-78 LOV UNIT 2",45047,08," ",0,0,0,0
"WHITLEY 34-231",42117,08," ",0,0,0,0
"WIGGO 34-177",41553,08," ",11742,20468,0,0
"WILKESBORO 119",44467,08," ",12359,13501,0,0
"WILLIAMS 4-53",276433,08," 1H",0,0,0,0
"WILSON 34-159",42445,08," ",1775,1908,0,0
"WILSON CROSS 168",40323,08," ",11425,18626,0,0
"WILSON TRUST 126",39206,08," ",6495,7808,0,0
"WINCHESTER 34-142",44795,08," ",16110,29989,0,0
"WINCHESTER 57-10",283358,08," 1H",0,0,96576,13610
"WINCHESTER 57-10",45017,08," ",0,0,0,0
WOLF,083143,08," 1",0,0,1499,227
WORSHAM,39668,08," ",280,0,0,0
"WORSHAM '6-18'",39429,08," ",242,2713,0,0
"WORSHAM '6-22'",39277,08," ",9455,12065,0,0
"YADON STATE A",42006,08," ",16956,34132,0,0
YUCCA,46527,08," ",3033,15519,0,0
"ZEMAN 3-16",41624,08," ",864,1442,0,0
"ZPZ 34-211 UNIT",42458,08," ",749,2052,0,0
Total," "," "," ",1849773,4225867,2386501,271851
